lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,G4M-P,G4M-Q,G4M-R,G4M-S,Blank1
[TG(52:4)]_FA16:0,-0.1293484528540999,4.516094141757985,0.14304746676234,0.7052700185974464,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,1.4309562809383987e-05,4.269920709685991e-05,1.709820026759201e-05,2.508191838715072e-05,1.4664056673740588e-05,3.9641367699346315e-05,3.264310165305267e-05,2.5434825913990384e-05,8.889254741769358e-06
[TG(52:4)]_FA16:1,-0.0681924964279583,3.544499718637522,0.0396127322959489,0.8422396873534234,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.041754583297741e-06,1.5901536404186303e-05,1.4347828504443213e-05,1.2439083582840016e-05,5.377148998170503e-06,1.9058766269874273e-05,1.5689312817095058e-05,1.5059222530445787e-05,9.20698890260876e-06
[TG(52:4)]_FA18:0,0.0231868235655738,3.30212819638633,0.0045736461765484,0.9460811783067572,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.0219233601997915e-06,1.4573242955520539e-05,1.1155876489021611e-05,1.1997542464145798e-05,4.872223930527054e-06,1.6742274542637142e-05,1.0806078406610483e-05,1.2360767120195163e-05,8.11147139757591e-06
[TG(52:4)]_FA18:1,-0.0809617515913687,3.767661766205362,0.0558976362096712,0.8131014948785901,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.851675394718609e-06,2.5268084257094733e-05,1.5233099951619568e-05,1.3614225655879313e-05,6.140536632589906e-06,2.165756399099922e-05,2.0464202518748434e-05,1.675452956184209e-05,1.0114430098207412e-05
[TG(52:4)]_FA18:2,-0.279312210690505,4.460022105733789,0.6658435745958258,0.4145044902802545,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,1.0196942470268608e-05,2.1593069094493248e-05,2.4293465946635817e-05,2.5009320542166246e-05,1.1849379082059267e-05,6.35347154703756e-05,1.956473695915591e-05,1.8654901854162413e-05,2.228309759334527e-05
[TG(52:4)]_FA18:3,-0.0322313868257744,3.714278179594446,0.0088573749593159,0.9250188949216412,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.8502228941309245e-06,1.816750157117012e-05,1.6104528074302538e-05,1.4257852264340531e-05,6.249152372489016e-06,2.123925607021724e-05,1.7951604642110233e-05,1.5183931295237764e-05,1.063955147035739e-05
[TG(52:4)]_FA20:4,0.0156421792796934,3.672805258958356,0.0020857883930559,0.963572930758106,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.547508188643106e-06,1.8630504975017035e-05,1.5276741628527295e-05,1.4817693249108876e-05,6.389973434864797e-06,2.1415439821849724e-05,1.4087991715863404e-05,1.626665286490914e-05,1.0150617290132648e-05
[TG(52:5)]_FA14:0,-0.0052324677954598,3.2843272659492544,0.000232895885351303,0.9878240147851204,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.017708690215801e-06,1.4285510889488263e-05,1.1167608199592941e-05,1.135177342234861e-05,4.901967746668625e-06,1.661794991608883e-05,1.0808349792600754e-05,1.2409293981713223e-05,7.816780143287676e-06
[TG(52:5)]_FA16:0,-0.2983655650728758,3.5649752127788825,0.7570951150718201,0.3842391305625,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.5820454808328535e-06,1.456456903445546e-05,1.1135228776872129e-05,1.4066954099280386e-05,7.021770787712759e-06,2.431577678367142e-05,1.5752457165667614e-05,1.2377986252069925e-05,9.486913116803126e-06
[TG(52:5)]_FA16:1,0.0110872476655968,3.477622994192808,0.0010468745381568,0.9741885970945102,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.792249367895605e-06,1.752324490743865e-05,1.2742701677456543e-05,1.2360058392447489e-05,5.8316122175945e-06,1.8486941192241557e-05,1.185363751829463e-05,1.440045818242563e-05,8.779719246979109e-06
[TG(52:5)]_FA18:0,0.0118002064058213,3.2843805016033985,0.001184468378983,0.9725453400389455,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.0182355490848555e-06,1.4202660895152993e-05,1.152448540755996e-05,1.1282983470002867e-05,4.870172691549992e-06,1.6335300214021488e-05,1.0810848278199274e-05,1.2364419708558392e-05,7.874063208473272e-06
[TG(52:5)]_FA18:1,0.030727137671112,3.4703356915836894,0.0080398712998115,0.9285531680411672,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.87180025397698e-06,1.5457974346901292e-05,1.3345240085811819e-05,1.3034152500433384e-05,5.542893215668296e-06,1.828877727960151e-05,1.174302146679625e-05,1.4451593921889751e-05,9.097940243519896e-06
[TG(52:5)]_FA18:2,-0.0683439520465444,3.6205907835974953,0.0398072729920321,0.8418578767454932,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.165242717654975e-06,1.6159657964529735e-05,1.551536389207826e-05,1.4259756392260512e-05,6.40207606761277e-06,2.306325701341244e-05,1.5190291277568453e-05,1.4001546925535782e-05,8.85988312585758e-06
[TG(52:5)]_FA18:3,-0.0040133947639233,3.6851963367890233,0.00013730942721323913,0.9906506740613426,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.514212782113221e-06,1.7340795057765934e-05,1.6916828501013717e-05,1.3826308259877733e-05,6.073151647103919e-06,2.3535827920354264e-05,1.4687408351532225e-05,1.5192801739017328e-05,1.0978056823517013e-05
[TG(52:5)]_FA20:4,0.0051351565906348,3.668853617958173,0.00022478945820025853,0.9880377806653752,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.548140415266601e-06,1.9059411474408947e-05,1.4550316857769614e-05,1.4813408700238024e-05,6.393563176434498e-06,2.1439480725304327e-05,1.409321591663795e-05,1.6273175283703776e-05,1.0147047254510263e-05
[TG(52:5)]_FA22:5,0.0014617699944124,3.8368552512711593,1.822837853637793e-05,0.9965934657371353,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.228273775522445e-06,2.055579792017642e-05,1.732579464712625e-05,1.632345555283484e-05,7.0522324152298995e-06,2.4341877774516504e-05,1.5614357339354653e-05,1.8532019557719422e-05,1.1712837368820292e-05
[TG(52:6)]_FA14:0,-0.023362070141326,3.2928962097950647,0.004642937631798,0.945674901380722,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.022239362978897e-06,1.4291492868606561e-05,1.1171831382684304e-05,1.1350345360458742e-05,4.903301037331748e-06,1.7300705285656483e-05,1.0808576892209005e-05,1.2537916088305346e-05,7.815968874257926e-06
[TG(52:6)]_FA16:0,-0.0456793315384053,3.3270472640517865,0.0177540636865431,0.8940001168814238,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.086722961627737e-06,1.4501758596003597e-05,1.1799944915609801e-05,1.125870464726902e-05,4.863505964357639e-06,1.669316285579684e-05,1.1680331534055619e-05,1.3858314614777068e-05,7.820999386032986e-06
[TG(52:6)]_FA16:1,0.0413547853931393,3.448751936724652,0.0145619733781172,0.903950044086966,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.4432793637278925e-06,1.617192079923356e-05,1.4154255884178442e-05,1.2361248557522767e-05,5.415713288633127e-06,1.8987331041375176e-05,1.1756876925669204e-05,1.355045641781307e-05,8.507259784969656e-06
[TG(52:6)]_FA18:0,0.0012538692447845,3.3251016460433784,1.3377565093009023e-05,0.9970817154922572,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.021817972348506e-06,1.5274926459052216e-05,1.1150010521854062e-05,1.2159877166800934e-05,5.1007376452955436e-06,1.6321562695273838e-05,1.1604694584198122e-05,1.2729414308096773e-05,7.7960090128704e-06
[TG(52:6)]_FA18:1,0.0063529931553009,3.428728819401376,0.0003436192039414365,0.9852104859684722,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.653272515281759e-06,1.5451095053800732e-05,1.2770388326443314e-05,1.2333399148762769e-05,5.592534431358551e-06,1.7706649406812752e-05,1.1980153315047988e-05,1.3504016728318812e-05,8.667587326066295e-06
[TG(52:6)]_FA18:2,0.0032735176848918,3.48142416583549,9.126068994058656e-05,0.9923778879352072,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.6804567327319206e-06,1.615397509007219e-05,1.304631720137207e-05,1.3347872841052634e-05,5.537047062317264e-06,1.878676320215381e-05,1.2393316906037848e-05,1.456169233322882e-05,8.860532178223145e-06
[TG(52:6)]_FA18:3,0.0392549428260159,3.604911858624832,0.0131315498006598,0.908767748575798,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.469327103466319e-06,1.7659035228711216e-05,1.3976873020026831e-05,1.4927185893625931e-05,6.136639131813805e-06,1.9882331222981765e-05,1.367846241177491e-05,1.5189931709537497e-05,9.499732845042937e-06
[TG(52:6)]_FA20:4,0.0193267684169461,3.683502358379166,0.0031841780922916,0.9550004358978292,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.546243835880333e-06,1.976229139658364e-05,1.4552428650702685e-05,1.481674102624834e-05,6.3885375186742914e-06,2.1426086587207918e-05,1.4090944530647679e-05,1.626847893516128e-05,1.0718579337363025e-05
[TG(52:6)]_FA22:5,-0.0044799268593883,3.809467368618412,0.00017119376886975957,0.9895606935472974,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.231750810934807e-06,2.0548021541287126e-05,1.6156381881481064e-05,1.630488943166203e-05,7.0516170337554685e-06,2.3621344441286192e-05,1.561208599668747e-05,1.8062405255219445e-05,1.123769649538371e-05
[TG(52:6)]_FA22:6,0.0153852395839914,3.9414235832413738,0.0020201442208677,0.9641503396016624,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.865734159877822e-06,2.334548336797888e-05,1.7493557504134092e-05,1.7801845058632792e-05,7.649465447417727e-06,2.559577106738045e-05,1.6978319666018654e-05,1.9550299398803642e-05,1.2661658453831952e-05
"[TG(52:7),TG(51:0)]_FA14:0",0.0265900173709266,3.307736868902389,0.006014949258267,0.9381811611367916,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.183764472912745e-06,1.4290595668721065e-05,1.1895205984773115e-05,1.1355581905189352e-05,4.902583089017808e-06,1.6383724943042335e-05,1.1061154069883795e-05,1.2412163762382523e-05,8.125751478162506e-06
"[TG(52:7),TG(51:0)]_FA16:0",-0.1759210858038042,3.5854279768489565,0.2635857688043819,0.6076673167309576,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.7213385371942485e-06,1.8074781237126755e-05,1.1123966298921448e-05,1.527208783281503e-05,9.809576376070891e-06,1.870193377005265e-05,1.2893928619376138e-05,1.2725761719733544e-05,7.82343347168548e-06
"[TG(52:7),TG(51:0)]_FA16:1",-0.0612184453871541,3.448064746569288,0.0319047580351126,0.8582368506700301,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.4452812505780675e-06,1.5455581395518507e-05,1.2092532689766856e-05,1.2355059835331774e-05,5.3107897202048575e-06,1.9178969608045463e-05,1.276400576529892e-05,1.3542890537411803e-05,9.653731707730443e-06
"[TG(52:7),TG(51:0)]_FA18:0",0.0084255385076504,3.319487248146761,0.0006040028241640627,0.9803927887180608,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.018656979908936e-06,1.4715314360572155e-05,1.2178408479978618e-05,1.133701587481685e-05,4.870890600738683e-06,1.6315380795460982e-05,1.0970298846888415e-05,1.353688972501522e-05,7.993335231582329e-06
"[TG(52:7),TG(51:0)]_FA18:1",0.0374135743480613,3.414786005126065,0.011916159004063,0.9130746654399426,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.451287132193882e-06,1.649345106439874e-05,1.2501264018181674e-05,1.233744584621919e-05,5.287712709506137e-06,1.76997806146861e-05,1.1744157268099095e-05,1.3496711700878675e-05,8.510505294409258e-06
"[TG(52:7),TG(51:0)]_FA18:2",0.0044657527895542,3.461048776019523,0.00016982010661920055,0.9896026581250856,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.743149099652092e-06,1.615337676665392e-05,1.2664099552274284e-05,1.2793030413399998e-05,5.538072711149732e-06,1.854292173671417e-05,1.2240453352388182e-05,1.3996850825803814e-05,8.857935814003524e-06
"[TG(52:7),TG(51:0)]_FA18:3",-0.0127695235581664,3.593550776323904,0.0013894290878972,0.9702657017097108,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.090117176775941e-06,1.7334214926374512e-05,1.3615302948820268e-05,1.4443275760854696e-05,6.211818903663128e-06,1.9872371480948682e-05,1.358442744767934e-05,1.5203759404582798e-05,1.0102908412795787e-05
"[TG(52:7),TG(51:0)]_FA20:4",-0.0021345377309246,3.665028656890436,3.88389468614081e-05,0.9950275437249938,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.5496155236351e-06,1.8639478057791242e-05,1.4551020773829717e-05,1.4816503174833907e-05,6.390383702222833e-06,2.142505631424288e-05,1.4081858943363516e-05,1.627474060051899e-05,1.0147371842595988e-05
"[TG(52:7),TG(51:0)]_FA22:5",0.0062373466992738,3.813325975784724,0.0003318594040166989,0.9854657339504208,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.232383017461459e-06,2.0549217731736614e-05,1.615333184707046e-05,1.67521434335179e-05,7.100847962525063e-06,2.3621687821937433e-05,1.560549915494033e-05,1.7900388197198116e-05,1.122990737177337e-05
"[TG(52:7),TG(51:0)]_FA22:6",0.0025095569709249,3.9355611443289824,5.374747073721986e-05,0.9941505479253744,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.867314676194452e-06,2.2495148270955776e-05,1.7499188519345665e-05,1.7808033644623315e-05,7.647311582913282e-06,2.5591306529363398e-05,1.697445840947829e-05,1.9539080979801255e-05,1.2680806984286786e-05
"[TG(52:8),TG(51:1)]_FA14:0",-0.0053647043414436,3.3015865337082446,0.0002448383950586,0.9875157602092284,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.019394534093185e-06,1.4845721140241453e-05,1.1177462666412396e-05,1.1350583393473798e-05,4.903711265564536e-06,1.637479580150258e-05,1.0806532649150069e-05,1.3099887665774731e-05,8.03033394014909e-06
"[TG(52:8),TG(51:1)]_FA16:0",-0.0219734447032369,3.4473253803874155,0.0041115018077184,0.9488738858444584,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.174093448253344e-06,1.600532321133886e-05,1.2696009697621693e-05,1.1561475832396937e-05,5.964125600721525e-06,1.89327242160245e-05,1.1714402237263501e-05,1.3876577506831097e-05,7.931995326024436e-06
"[TG(52:8),TG(51:1)]_FA16:1",-0.004625197328313,3.439742729132961,0.0001821398101133909,0.9892321420506212,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.614814128977907e-06,1.5465152687614222e-05,1.2372919565484686e-05,1.2956317475116135e-05,5.314379500899806e-06,1.8579326374288828e-05,1.22527185074802e-05,1.3813962196830819e-05,8.801788667836346e-06
"[TG(52:8),TG(51:1)]_FA18:0",0.031663509959328,3.323860958367129,0.0085305785800962,0.9264111200913836,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.018656979908936e-06,1.5708618176629138e-05,1.1142971629769525e-05,1.228293742077525e-05,4.870993206703442e-06,1.7705619133847717e-05,1.0795857191315812e-05,1.2604183688096216e-05,7.789193467808413e-06
"[TG(52:8),TG(51:1)]_FA18:1",-0.031319502528423,3.495810074022242,0.0083546234297005,0.9271718781438258,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.927222426712255e-06,1.63549688011794e-05,1.2667853637003258e-05,1.3179825300635998e-05,5.594585689898238e-06,1.914496922458041e-05,1.2555266090294761e-05,1.552805377644131e-05,8.571845107112735e-06
"[TG(52:8),TG(51:1)]_FA18:2",-0.02676409663028,3.482857149536064,0.0061003788643834,0.937744591846796,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.680667528531337e-06,1.6148890367887768e-05,1.266973074649687e-05,1.3243378708251133e-05,5.875612433175367e-06,1.9510731193470075e-05,1.2228414906996657e-05,1.3995807165148755e-05,8.86669854711368e-06
"[TG(52:8),TG(51:1)]_FA18:3",0.0192455185951748,3.5738407304331834,0.003155878465705,0.955200639516768,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.0948586654352955e-06,1.8360718903388036e-05,1.3616006999138638e-05,1.3812502708205725e-05,5.930689573983865e-06,1.9880270677051688e-05,1.3224641102537695e-05,1.5184192048674683e-05,9.499570597427282e-06
"[TG(52:8),TG(51:1)]_FA20:4",-0.002772201177871,3.664832952013194,6.551017388400915e-05,0.9935421240877866,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.548351110581796e-06,1.8635590039491736e-05,1.4539758295879038e-05,1.4811266357702365e-05,6.392127299369242e-06,2.1432268290503804e-05,1.4085266087333546e-05,1.6264826645370688e-05,1.0148020894961554e-05
"[TG(52:8),TG(51:1)]_FA22:5",-0.0164908777559108,3.815160232697631,0.0023197632790167,0.9615856037298416,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.2351224986895726e-06,2.055011476047697e-05,1.6150281678401598e-05,1.6323693812850674e-05,7.048847787776593e-06,2.362168775643178e-05,1.5604136080736894e-05,1.8702906760947677e-05,1.1231530064590231e-05
"[TG(52:8),TG(51:1)]_FA22:6",0.0135586196696283,3.955608277788592,0.0015690024973764,0.9684035476619772,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.863100006210462e-06,2.232316691326428e-05,1.8782867371732968e-05,1.780113086878731e-05,7.64679880740361e-06,2.5593023563630922e-05,1.697627529299047e-05,2.018897483427974e-05,1.3030022506216506e-05
"[TG(52:9),TG(51:2)]_FA14:0",-0.0230584270563465,3.2927126391020933,0.0045230256497997,0.9463799397079692,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.021712604594063e-06,1.4285809994149015e-05,1.1181216840646872e-05,1.1343442539222584e-05,4.901044605987794e-06,1.6383038181739853e-05,1.152133516458298e-05,1.2409033029227881e-05,7.817916155160509e-06
"[TG(52:9),TG(51:2)]_FA16:0",-0.022110211898884,3.4046359719616257,0.0041613801574939,0.9485651319187944,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.778446533710062e-06,1.558269813801628e-05,1.1565077005304324e-05,1.1774272444640213e-05,5.31478974869522e-06,1.8678236378260603e-05,1.1488173076423526e-05,1.3578894267262857e-05,8.623448577206237e-06
"[TG(52:9),TG(51:2)]_FA16:1",-0.106734159387449,3.700350649366508,0.0971016059703231,0.7553359409177997,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.788666984825645e-06,1.8849444680527523e-05,1.4681711479135466e-05,1.526328088365889e-05,6.14607512454766e-06,2.6505195791059802e-05,1.5530770560192753e-05,1.511583707781159e-05,1.074097331535452e-05
"[TG(52:9),TG(51:2)]_FA18:0",-0.0623827586355524,3.310379479000304,0.0331062538383005,0.8556209916689148,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.031722320200762e-06,1.4199968725012693e-05,1.1154234018214697e-05,1.1272510289741336e-05,5.539303474098594e-06,1.7008439287712956e-05,1.08042612631598e-05,1.2365985174659929e-05,8.017189654775023e-06
"[TG(52:9),TG(51:2)]_FA18:1",0.1309548385978429,3.637659566599359,0.146112385235682,0.7022785352396179,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.603351852492993e-06,2.0157399468649125e-05,1.3232381473167885e-05,1.627061363089723e-05,5.487508393903894e-06,2.0419468762813002e-05,1.4530228865571766e-05,1.4543429490936893e-05,1.0111671362566247e-05
"[TG(52:9),TG(51:2)]_FA18:2",-0.0458031076992237,3.5254536143697077,0.0178706654121633,0.8936546654959404,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.678454805688056e-06,1.7650660640500413e-05,1.3313095301777708e-05,1.2795172846735968e-05,5.650278231743792e-06,2.0519752813434997e-05,1.4102528516884196e-05,1.3996589873318469e-05,8.861181230588711e-06
"[TG(52:9),TG(51:2)]_FA18:3",-0.0508441033420662,3.591293222437293,0.0220269797470444,0.8820153492248799,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.094753277584009e-06,1.733989785788044e-05,1.3619291806494205e-05,1.3828688499227982e-05,6.755410769920838e-06,1.9885422041876876e-05,1.3235089374117534e-05,1.5186018268213138e-05,9.766188092923094e-06
"[TG(52:9),TG(51:2)]_FA20:4",0.0189399394943984,3.674700359562453,0.0030579913999279,0.9559001724021984,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.551617450678964e-06,1.9471867331556206e-05,1.4759140545142473e-05,1.4819835455444068e-05,6.3916144456090714e-06,2.1425056183231565e-05,1.4093215829991781e-05,1.6269522595816335e-05,1.0151915487718194e-05
"[TG(52:9),TG(51:2)]_FA22:5",0.0069254816817153,3.8122963963126817,0.00040912118079283744,0.9838624934637176,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.4018105080100115e-06,2.056387357487161e-05,1.61596669126004e-05,1.6312030422113707e-05,7.064642689808527e-06,2.361894025268225e-05,1.561117746828521e-05,1.7910041548195822e-05,1.1233802026432957e-05
"[TG(52:9),TG(51:2)]_FA22:6",-0.0176493729538631,3.937614806374577,0.0026584741240573,0.9588789791621992,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,7.868368233157808e-06,2.233094357739548e-05,1.7493557504134092e-05,1.7804225343383196e-05,7.824543071247242e-06,2.55974883636706e-05,1.696809832075473e-05,2.0034263102271186e-05,1.2341977073992907e-05
"[TG(53:10),TG(52:3)]_FA14:0",0.0016318624432286,3.290455054593549,2.265346000029922e-05,0.996202430823634,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,5.013704876321763e-06,1.4293586601231834e-05,1.1494686920887358e-05,1.134725106746348e-05,4.903301017769124e-06,1.6382694735582953e-05,1.1059564069364444e-05,1.2414772640328585e-05,7.819376569410241e-06
"[TG(53:10),TG(52:3)]_FA16:0",-0.1602182638739526,5.107845494002953,0.2197024377187126,0.639266739470225,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,2.4493334752477925e-05,5.109398598470501e-05,3.9149040754375115e-05,2.6626241539914045e-05,1.7448375106931152e-05,7.846810089723803e-05,5.4382682444844575e-05,3.232850162042803e-05,1.307091568373402e-05
"[TG(53:10),TG(52:3)]_FA16:1",0.2724120955742032,3.842281106897641,0.6321962164495325,0.4265508699121537,0.9999965277055112,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Goingtosleep|Sex_male,TAG,6.192637730904553e-06,2.4686039708396856e-05,2.130658357861087e-05,1.9373065079494496e-05,7.646901315555246e-06,2.072787640260246e-05,1.4681048479424087e-05,1.5651979783301464e-05,9.833369903091683e-06
