lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDM-P,GDM-Q,GDM-R,GDM-S,G2M-P,G2M-Q,G2M-R,G2M-S,Blank1
"[TG(56:7),TG(55:0)]_FA16:1",-0.0188601393430178,3.394614523284314,0.0035241294562933,0.952661884694038,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.517245859308065e-06,1.545707686177389e-05,1.2094409709754965e-05,1.2828972763071278e-05,1.3090181333712287e-05,7.2891967081421626e-06,1.1878687313832471e-05,1.2085099714785078e-05,8.512614884830443e-06
"[TG(56:7),TG(55:0)]_FA18:0",0.0286867309047533,3.28692214239066,0.0081471502308865,0.9280793616191372,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.022450158778313e-06,1.5184299800585748e-05,1.1155876444268856e-05,1.2368865477804093e-05,1.1198752823689318e-05,7.20096439770553e-06,1.0598714376675044e-05,1.1199096662793293e-05,7.792114451065232e-06
"[TG(56:7),TG(55:0)]_FA18:1",-0.0764973724231497,3.404612768839002,0.057974695584087,0.8097261348298309,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.452972935877575e-06,1.5456478823597524e-05,1.2118577002204977e-05,1.233339933036339e-05,1.298998886566284e-05,7.320162745472849e-06,1.158599414503967e-05,1.3817733163654802e-05,8.508720199219386e-06
"[TG(56:7),TG(55:0)]_FA18:2",0.0314956948254062,3.5087352760172568,0.009835025882154,0.921001944991344,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.8982468971460495e-06,1.676533098274977e-05,1.3151667644558062e-05,1.4927661959656041e-05,1.3146627833126605e-05,7.901307675760074e-06,1.3012313879998634e-05,1.3001855247979812e-05,9.196278795741603e-06
"[TG(56:7),TG(55:0)]_FA18:3",-0.0198425038469934,3.549747447448806,0.0039044187126346,0.9501763297535438,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.093383577163641e-06,1.7328532223062108e-05,1.3612018186217456e-05,1.3829164656058405e-05,1.3674167724228921e-05,8.186365542278539e-06,1.3024397647087817e-05,1.4157177312465278e-05,9.925866643557112e-06
"[TG(56:7),TG(55:0)]_FA20:4",0.0085040969742786,3.643915057996395,0.0007175943497230719,0.9786288630191304,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.545822324668878e-06,1.9432984695480784e-05,1.4547735876968647e-05,1.4821977570978954e-05,1.4579428507370943e-05,8.809505680177262e-06,1.4125800933938558e-05,1.4532732484209117e-05,1.0150130485382737e-05
"[TG(56:7),TG(55:0)]_FA22:5",0.00040297149680494296,3.777222776264112,1.612414340823598e-06,0.9989868394505776,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.2282737554256e-06,2.054682489445059e-05,1.6150750821516738e-05,1.6311078290053487e-05,1.6187683723649904e-05,9.721379948830462e-06,1.5277105469443068e-05,1.598905774051013e-05,1.1235424781152757e-05
"[TG(56:7),TG(55:0)]_FA22:6",-0.00363200970328,3.916392721987946,0.0001310721577176821,0.990865478576783,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.869105847632588e-06,2.2333934681051386e-05,1.8150296017029405e-05,1.7802320988462437e-05,1.753581462634294e-05,1.054869822522201e-05,1.667612496818137e-05,1.8281296443537473e-05,1.2567052370557113e-05
"[TG(56:8),TG(55:1)]_FA14:0",-0.0122806555198591,3.2688433475198613,0.0014928896655264,0.9691790607741848,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.021501909278868e-06,1.429119376394581e-05,1.1437670973095885e-05,1.146483651669135e-05,1.118370048066773e-05,6.755561543637358e-06,1.0647720177375907e-05,1.1885673302897015e-05,7.817753845641912e-06
"[TG(56:8),TG(55:1)]_FA16:0",-0.074443000998179,3.3277980152021334,0.0548753311186658,0.814787141248447,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.998110730020173e-06,1.5328464938262636e-05,1.1876904748996159e-05,1.1255134333643803e-05,1.1976303553868524e-05,7.96111897811627e-06,1.0975769455569513e-05,1.1799705610337027e-05,7.967046691785668e-06
"[TG(56:8),TG(55:1)]_FA16:1",-0.0218578221808241,3.411715714776594,0.0047336134542597,0.9451478146879072,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.611442401029453e-06,1.5454983300293763e-05,1.2512291678434635e-05,1.2360058301647173e-05,1.2162106724720642e-05,7.292166156154386e-06,1.2866191114909432e-05,1.223839704937747e-05,9.135750252067876e-06
"[TG(56:8),TG(55:1)]_FA18:0",-0.0144115308514998,3.268019679862467,0.0020557125271083,0.9638363318265216,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.0277184259193445e-06,1.4190098670546507e-05,1.115587635476335e-05,1.136248481722582e-05,1.1192637690178344e-05,6.7327964947298785e-06,1.0598714205950936e-05,1.1582573157095136e-05,8.357317762654446e-06
"[TG(56:8),TG(55:1)]_FA18:1",-0.0550379211503044,3.3946585421781608,0.0300097769562123,0.8624680480567918,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.453078303632018e-06,1.544660854093782e-05,1.2116465343530169e-05,1.2337207631603509e-05,1.2155756392041564e-05,7.856767411928843e-06,1.1583980283447202e-05,1.3004884077830684e-05,8.506286020712478e-06
"[TG(56:8),TG(55:1)]_FA18:2",0.0021543864397457,3.4831155449615228,4.600992188330544e-05,0.9945879415396772,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.89919522703287e-06,1.6775799417682606e-05,1.314979049031169e-05,1.3286223606757638e-05,1.3148039072994869e-05,7.905973827918784e-06,1.250591894152965e-05,1.3004185048732166e-05,9.202445226535082e-06
"[TG(56:8),TG(55:1)]_FA18:3",-0.0037232073555257,3.5386664507985843,0.0001374617967420111,0.9906454883570546,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.097176756033018e-06,1.7340496067201944e-05,1.3622107381229118e-05,1.3827736367167757e-05,1.367793059690096e-05,8.182830732983526e-06,1.3027530391811143e-05,1.3573575510486073e-05,9.65502990531599e-06
"[TG(56:8),TG(55:1)]_FA20:4",-0.0007406051333693599,3.6340906794914423,5.442144980438712e-06,0.9981386642393874,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.54550630179293e-06,1.8627813318312156e-05,1.4550785956132004e-05,1.4816502947833129e-05,1.459142339578618e-05,8.807101944051112e-06,1.3881218672747066e-05,1.452387950796861e-05,1.0145424468838991e-05
"[TG(56:8),TG(55:1)]_FA22:5",-0.0127708211800632,3.783115776987541,0.0016194944586009,0.9678994418055856,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.2293274329700195e-06,2.054861952241511e-05,1.6155208956564075e-05,1.6308698096103392e-05,1.6178276026083785e-05,9.714734182643258e-06,1.5867638413344466e-05,1.5986727895321372e-05,1.1229582876542061e-05
"[TG(56:8),TG(55:1)]_FA22:6",0.0049518248127099,3.906251498471073,0.0002436230950967344,0.9875467801300531,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.871002427018855e-06,2.233184083432936e-05,1.7670001589775127e-05,1.780303513290776e-05,1.752758279003836e-05,1.0545870286089757e-05,1.6674111021226846e-05,1.7406010341697295e-05,1.2743120561247439e-05
"[TG(56:9),TG(55:2)]_FA14:0",0.0020547640586319,3.257675055867564,4.178770245333308e-05,0.9948422381724716,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.019816005110952e-06,1.4293885762940971e-05,1.1175820195605481e-05,1.1344632704297866e-05,1.1189580325291298e-05,6.7557028907004264e-06,1.064346854952172e-05,1.1057913847749082e-05,8.114554628448383e-06
"[TG(56:9),TG(55:2)]_FA16:0",0.0117765148042916,3.252445905203806,0.0013726504912127,0.9704456984835418,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.191140034852083e-06,1.4210138226429915e-05,1.1131239829692688e-05,1.1252753958093087e-05,1.1140424730930189e-05,6.726574985487747e-06,1.0607889004942961e-05,1.1071426381057888e-05,7.818240743246238e-06
"[TG(56:9),TG(55:2)]_FA16:1",0.0077302699537281,3.384895132030816,0.0005920015230476139,0.9805885210773992,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.76727785319188e-06,1.5451094996752352e-05,1.2084555242935512e-05,1.2365771003208205e-05,1.2165869731971641e-05,7.51783692332276e-06,1.1607476274341915e-05,1.2087429382228213e-05,8.507097444499584e-06
"[TG(56:9),TG(55:2)]_FA18:0",0.0213790729711984,3.2670092945171505,0.0045239682490478,0.9463743612040872,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.057115346115942e-06,1.4200866038994949e-05,1.1151652992660975e-05,1.187614839587672e-05,1.1190991340861288e-05,6.734634653817369e-06,1.0599833131762822e-05,1.1045566303689259e-05,8.280886321771376e-06
"[TG(56:9),TG(55:2)]_FA18:1",-0.0030744610145729,3.42960039885014,9.365658154525391e-05,0.9922784865289956,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.453289059237746e-06,1.6945088776378943e-05,1.2111538065367684e-05,1.24762158705858e-05,1.2760439726175599e-05,7.322001012438274e-06,1.2005341981936004e-05,1.2377482954871755e-05,9.826716729451238e-06
"[TG(56:9),TG(55:2)]_FA18:2",0.0014643405760684,3.483235536518433,2.1256354637441688e-05,0.9963213970356576,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.899511330296196e-06,1.6768022924696547e-05,1.3148617341630939e-05,1.3284081400422444e-05,1.3155330112627043e-05,7.905408277849611e-06,1.2513750824678481e-05,1.300604875602483e-05,9.203905702687756e-06
"[TG(56:9),TG(55:2)]_FA18:3",-0.0044143852570346,3.535469668591782,0.0001932352215969213,0.9889090379415836,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.088958211864457e-06,1.7334514145132024e-05,1.361577240520469e-05,1.381940548404173e-05,1.3676519626190625e-05,8.184103207154426e-06,1.3021488593628604e-05,1.3567751141914407e-05,9.499570597427282e-06
"[TG(56:9),TG(55:2)]_FA20:4",-0.0006015802683175757,3.6342551731253137,3.5907414253077974e-06,0.9984880693624564,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.54908868486289e-06,1.8627813318312156e-05,1.4554540175119232e-05,1.4813408745638179e-05,1.4584602709630552e-05,8.808374445191495e-06,1.3887260470929604e-05,1.4525277432856428e-05,1.0147696368778772e-05
"[TG(56:9),TG(55:2)]_FA22:5",0.0009389248717611254,3.777201978563953,8.753668845090656e-06,0.9976393343297107,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.229432780627617e-06,2.055490072029092e-05,1.6143007923866588e-05,1.632250351157493e-05,1.618533186654786e-05,9.715441214622916e-06,1.5280014522902276e-05,1.598672798419418e-05,1.1233315221683046e-05
"[TG(56:9),TG(55:2)]_FA22:6",0.0008265081812872187,3.8983060885376495,6.787007925335153e-06,0.9979213625459148,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.86636620562972e-06,2.2327952644884708e-05,1.7487926175653248e-05,1.7800892835772257e-05,1.753652008926828e-05,1.0544739185951409e-05,1.667545368098388e-05,1.7400651888839692e-05,1.2271549909142077e-05
"[TG(57:10),TG(56:3)]_FA14:0",0.0174417738531519,3.3162091524461115,0.0030125077887461,0.9562290329356944,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.020764274707242e-06,1.4289698240642044e-05,1.2561330000383753e-05,1.2538579113125653e-05,1.118393567983583e-05,6.748350254350465e-06,1.1386390046726164e-05,1.2345099524269346e-05,7.818565207526077e-06
"[TG(57:10),TG(56:3)]_FA16:0",-0.0084548806508116,3.2644919499443588,0.0007075702146437379,0.9787786201179324,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.994739022168563e-06,1.4219709347380492e-05,1.1130301319698634e-05,1.1645261410689654e-05,1.1399373048675616e-05,6.7274233645304745e-06,1.0604084844979062e-05,1.139922205934347e-05,8.02968482588058e-06
"[TG(57:10),TG(56:3)]_FA16:1",-0.0659134935350247,3.4245884889968057,0.0430498017373527,0.8356315266189142,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.438643283016668e-06,1.544750602606522e-05,1.2902721636814237e-05,1.2539769232800776e-05,1.250243202566396e-05,7.289338136113682e-06,1.3678034191095835e-05,1.2786120941807766e-05,8.505799277865512e-06
"[TG(57:10),TG(56:3)]_FA18:0",0.0151871168003235,3.254277692787529,0.0022828871176128,0.961891920335131,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.0228716096992355e-06,1.4201763352977212e-05,1.1153060780028434e-05,1.1752611848871515e-05,1.1190285788216637e-05,6.727706112595578e-06,1.0607665100273706e-05,1.1047430233163951e-05,7.795359898601891e-06
"[TG(57:10),TG(56:3)]_FA18:1",-0.151451909067122,3.53215927033886,0.2272988707455585,0.6335339485035161,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.452130034035729e-06,1.7066522359177267e-05,1.2687562839158683e-05,1.2328876703077327e-05,1.6584455703446162e-05,8.390968153472305e-06,1.180976577753154e-05,1.2980421658731436e-05,1.1143577247810256e-05
"[TG(57:10),TG(56:3)]_FA18:2",0.0206111629800869,3.502650386936686,0.0042117704446127,0.9482550900730756,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.898879123769544e-06,1.677729476984123e-05,1.3150259767685096e-05,1.4450178536690701e-05,1.315133168190967e-05,7.904984020904539e-06,1.2508380399055488e-05,1.3462912418751604e-05,9.201958452736641e-06
"[TG(57:10),TG(56:3)]_FA18:3",-0.018087645660435,3.5416316317982663,0.0032443301829321,0.954577837853166,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.089274335224625e-06,1.732913031828685e-05,1.3614599167018423e-05,1.3824166008142385e-05,1.419982566310919e-05,8.183254909020149e-06,1.3021264817002434e-05,1.356681917717706e-05,9.503789685415233e-06
"[TG(57:10),TG(56:3)]_FA20:4",-0.0101588701270261,3.6381366811601454,0.0010239938782231,0.974472127179535,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.549615483441411e-06,1.862332669135248e-05,1.4544216296668117e-05,1.48076960894773e-05,1.4582721161145397e-05,8.813182025321724e-06,1.4224036653414675e-05,1.4535295176163896e-05,1.0149806021102898e-05
"[TG(57:10),TG(56:3)]_FA22:5",0.0137759083167331,3.7832785705212473,0.0018844405109947,0.9653745924189506,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.231434727768324e-06,2.0539347392028526e-05,1.6161543932588508e-05,1.6916382309493174e-05,1.619027091449902e-05,9.719824456899623e-06,1.5282252033077836e-05,1.599255230832944e-05,1.1230394269377699e-05
"[TG(57:10),TG(56:3)]_FA22:6",0.0014595727615927,3.898513800238114,2.1165861878003067e-05,0.9963292356240164,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.871423877939779e-06,2.2320175866656748e-05,1.7502708054893444e-05,1.780612942590302e-05,1.7530169801448855e-05,1.0548839653193528e-05,1.6667845318375056e-05,1.7402515551695953e-05,1.2273821623373027e-05
"[TG(57:11),TG(56:4)]_FA14:0",-0.039899778003716,3.2753728054505915,0.0157592557589469,0.9000993260100918,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.020026780813524e-06,1.4295082124535599e-05,1.1177227938220185e-05,1.1522201202115494e-05,1.1196636165755372e-05,6.755985746643465e-06,1.2072697380620922e-05,1.1052322592561864e-05,7.815806564739328e-06
"[TG(57:11),TG(56:4)]_FA16:0",-0.0131069703917681,3.2586272661889004,0.0017004069314552,0.967107761609826,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,4.995792699712984e-06,1.4214026301777801e-05,1.1394967895687722e-05,1.1251325987003528e-05,1.1141365527602595e-05,6.72162605829445e-06,1.1196184267944693e-05,1.1065835125870676e-05,7.817104762324875e-06
"[TG(57:11),TG(56:4)]_FA16:1",0.015211321882478,3.383487157617981,0.0022922450346545,0.9618139542151822,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.440329086700362e-06,1.5450796063236742e-05,1.2880196770418385e-05,1.2368389320973669e-05,1.2371664204077207e-05,7.286085993975323e-06,1.1599644220468975e-05,1.2091390221252838e-05,8.510829851543514e-06
"[TG(57:11),TG(56:4)]_FA18:0",-0.0017156953399861,3.248247102482249,2.913363846668293e-05,0.995693392265858,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.024241370410137e-06,1.4188004994969618e-05,1.1156580136565195e-05,1.1278460978917269e-05,1.119122654002939e-05,6.728413117605754e-06,1.0597595408182128e-05,1.1108469457601412e-05,7.793574896266434e-06
"[TG(57:11),TG(56:4)]_FA18:1",0.0285848152209841,3.3975734903846946,0.0080950698925477,0.9283089834889864,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.824069686153835e-06,1.6095351774580582e-05,1.2119046279578379e-05,1.232982874433724e-05,1.215740265163931e-05,7.320445601415887e-06,1.1585546719830407e-05,1.236000989359316e-05,8.806981458178533e-06
"[TG(57:11),TG(56:4)]_FA18:2",-0.0226748990968232,3.533754805047161,0.0050984948737529,0.9430764287299332,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.221402464671345e-06,1.677221021880195e-05,1.408175405158116e-05,1.3288841969923253e-05,1.50074813484895e-05,7.906680805959476e-06,1.2791227567020829e-05,1.3431227883938495e-05,9.199686645651275e-06
"[TG(57:11),TG(56:4)]_FA18:3",-0.0184825170222177,3.5420383643705806,0.0033875409302983,0.95358726148007,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.090222544530383e-06,1.7341692428796577e-05,1.361248746359086e-05,1.3828450602413393e-05,1.4216759868633516e-05,8.186789799223612e-06,1.3020369625135692e-05,1.3574274317402561e-05,9.497785564140351e-06
"[TG(57:11),TG(56:4)]_FA20:4",-0.0005610812753208953,3.6342167689064793,3.12354916021107e-06,0.9985898542327304,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.553197926801906e-06,1.8630804364919692e-05,1.4555713458058253e-05,1.4803173507591392e-05,1.4587189810760359e-05,8.805687880091793e-06,1.3882113779251756e-05,1.4533431379998422e-05,1.0142828104619366e-05
"[TG(57:11),TG(56:4)]_FA22:5",-0.0043946284346817,3.783563112750698,0.0001917734166401175,0.9889510658945848,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.231645463277209e-06,2.0548320246609213e-05,1.6147231375474467e-05,1.652244679500674e-05,1.6187918967677667e-05,9.713178798590354e-06,1.5278000447904675e-05,1.6427516243911745e-05,1.1233315252634518e-05
"[TG(57:11),TG(56:4)]_FA22:6",-0.0121414033970783,3.91576798697456,0.0014646505280395,0.9694718094957412,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.867314615903917e-06,2.233094363444386e-05,1.7488160769587194e-05,1.7803273075122504e-05,1.7534168142446918e-05,1.0548274049185386e-05,1.7273371082824847e-05,1.7409038904929732e-05,1.3160004698095661e-05
"[TG(57:12),TG(56:5)]_FA14:0",-0.0236258360200719,3.263366602813317,0.0055250456110593,0.9407472888713828,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.020975030312969e-06,1.4293586487135073e-05,1.1178166582472499e-05,1.1351059504904063e-05,1.1189580325291298e-05,6.753016325600725e-06,1.0643468506840693e-05,1.1870762978009605e-05,7.81921438369753e-06
"[TG(57:12),TG(56:5)]_FA16:0",0.0227394590484808,3.259958120559869,0.0051181122015757,0.9429672086438337,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.2850205737943655e-06,1.4485308296049227e-05,1.1131239919198194e-05,1.1261085022819737e-05,1.1242263727735307e-05,6.7251610024368795e-06,1.0605203642747872e-05,1.1063738216320747e-05,7.821972933629863e-06
"[TG(57:12),TG(56:5)]_FA16:1",0.00013594186363559242,3.3960095890426096,1.830968834326541e-07,0.9996585866301124,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.651481243359401e-06,1.6168929866722794e-05,1.208525906949011e-05,1.235815430992766e-05,1.284040551436488e-05,7.287217121083154e-06,1.160098696558806e-05,1.235884503765339e-05,8.507746589719567e-06
"[TG(57:12),TG(56:5)]_FA18:0",-0.0090390504732228,3.2514710913961165,0.0008086698112829138,0.9773135184410212,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.022660894287197e-06,1.4194286078748667e-05,1.1161976915864847e-05,1.1274176566246884e-05,1.1479103727416108e-05,6.730251249723761e-06,1.0602965961848203e-05,1.1042770542786434e-05,7.788544384491374e-06
"[TG(57:12),TG(56:5)]_FA18:1",0.0086618289335841,3.395464225139808,0.0007433392159370555,0.97824897226916,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.449179777105043e-06,1.549566079252723e-05,1.2400606348729723e-05,1.315959299375795e-05,1.2161871525552541e-05,7.319173046336537e-06,1.1591140964760599e-05,1.2825493463612395e-05,8.503851935059982e-06
"[TG(57:12),TG(56:5)]_FA18:2",0.0262848181870924,3.515081690754216,0.0068495492512496,0.9340407821175102,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.8983523050941784e-06,1.8292225476381866e-05,1.3141343810859697e-05,1.3287413681032606e-05,1.3435210618017627e-05,7.901731851796695e-06,1.2507037739298456e-05,1.3011407208882433e-05,1.0027775231401206e-05
"[TG(57:12),TG(56:5)]_FA18:3",-0.0034695504045517,3.5356015872373256,0.00011936926416397652,0.9912827865617642,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.0923299197160655e-06,1.7336906811272907e-05,1.3618822529120795e-05,1.3828212387797715e-05,1.3673226927556516e-05,8.182689251073041e-06,1.3015894306017385e-05,1.3564722312063535e-05,9.50281604496394e-06
"[TG(57:12),TG(56:5)]_FA20:4",-0.0005607796817261593,3.634260488463228,3.120194346006855e-06,0.9985906117112954,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,6.550458465670636e-06,1.8626916061378277e-05,1.4555244091179342e-05,1.4813408609437713e-05,1.4584837908798655e-05,8.803991175945305e-06,1.3887036651622403e-05,1.4533897384585296e-05,1.0144937633137607e-05
"[TG(57:12),TG(56:5)]_FA22:5",-0.0292482219321086,3.814061321501527,0.0084956975162828,0.9265612981805889,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.228484490934484e-06,2.1443520301116327e-05,1.6411193722134176e-05,1.6310364145608162e-05,1.782133977718899e-05,9.882573261483928e-06,1.5672957230082635e-05,1.5996512925172036e-05,1.1563869141713733e-05
"[TG(57:12),TG(56:5)]_FA22:6",0.0006718264619908876,3.8984776348695145,4.484343424204784e-06,0.9983103795033778,0.9999966898730842,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,7.86678777713171e-06,2.2324363503052435e-05,1.7495903667237344e-05,1.7800893017372878e-05,1.7535344228006736e-05,1.0549263802260664e-05,1.66754535529408e-05,1.740787404898996e-05,1.227090070201915e-05
