lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDM-P,NDM-Q,NDM-R,NDM-S,N4M-P,N4M-Q,N4M-R,N4M-S,Blank1
"[TG(66:11),TG(65:4)]_FA22:5",-0.0003516117999921176,4.471614162787118,3.7867986724116074e-06,0.998447341677694,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.2931080622210105e-05,1.984032885150032e-05,2.6296327714297977e-05,2.5730960350722403e-05,2.9064118914800795e-05,1.7573209689192987e-05,3.126131633561241e-05,2.2606707738507326e-05,1.1573443360513942e-05
"[TG(66:11),TG(65:4)]_FA22:6",0.000912932524312065,4.598885585542273,2.5577074356686325e-05,0.9959648132096676,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.512711884117713e-05,2.170614880634364e-05,2.8693918724761762e-05,2.8098558212472324e-05,3.1903614505930254e-05,1.9185598182227676e-05,3.4143124746304176e-05,2.458537899477402e-05,1.2604537914825257e-05
"[TG(66:12),TG(65:5)]_FA14:0",0.0003322785149840542,3.967423167024218,3.3502993663919733e-06,0.9985395670374566,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.6145309523147214e-05,1.3972893828927166e-05,1.8552529911202014e-05,1.8148306232875578e-05,2.0531579003707003e-05,1.2375710795135047e-05,2.200153169016043e-05,1.5901371885912218e-05,8.155934641667279e-06
"[TG(66:12),TG(65:5)]_FA16:0",-0.0077042340814538,3.972848631798588,0.0018013356794561,0.9661462316807328,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.6226065418983436e-05,1.4036716287894541e-05,1.8524568510396133e-05,1.8104947617571422e-05,2.1036240468574127e-05,1.2420409301122332e-05,2.2037931763020072e-05,1.5870970158603913e-05,8.159017903491226e-06
"[TG(66:12),TG(65:5)]_FA16:1",5.250155982513781e-05,4.026442568884309,8.374751467310483e-08,0.9997690988907796,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.6810242701062535e-05,1.4674659063133768e-05,1.926498454351562e-05,1.8805972579706075e-05,2.1312336984993816e-05,1.2932318164831706e-05,2.29683493688435e-05,1.6535007353369287e-05,8.513588401475846e-06
"[TG(66:12),TG(65:5)]_FA18:0",-0.0028435133929396,3.968153263660572,0.0002453597566096644,0.9875024763254336,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.6126748588818362e-05,1.3966963498761625e-05,1.859353987564548e-05,1.8130088404957333e-05,2.0463794699672443e-05,1.2401930643696792e-05,2.2080102432518663e-05,1.5998017252929718e-05,8.127374263833778e-06
"[TG(66:12),TG(65:5)]_FA18:1",-0.0013215926599236,4.030412931095642,5.307178254310152e-05,0.9941874318563086,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.6935284268479334e-05,1.4645571849129323e-05,1.9296673993617566e-05,1.8877386356732203e-05,2.150907665582435e-05,1.2968027130928814e-05,2.2968793026428865e-05,1.6579809972765062e-05,8.50742203258531e-06
"[TG(66:12),TG(65:5)]_FA18:2",0.0004921814019726217,4.138988836013278,7.376812784176678e-06,0.997832925167938,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.8160298232705478e-05,1.5776585766408824e-05,2.0899417972165096e-05,2.041934953021346e-05,2.302678068330516e-05,1.3959632078449807e-05,2.4831403630424473e-05,1.791908506292368e-05,9.202282978919427e-06
"[TG(66:12),TG(65:5)]_FA18:3",-0.0025126110632185,4.243332649302912,0.0001926329736328392,0.9889263336816376,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,1.9595994260417627e-05,1.699740331129192e-05,2.2370183800428403e-05,2.189390612188491e-05,2.4785862577697594e-05,1.5032892799180435e-05,2.67934482287325e-05,1.927468107459153e-05,9.840672283855053e-06
"[TG(66:12),TG(65:5)]_FA20:4",-0.0027448148148307,4.34195640071399,0.000230285085884698,0.9878924492160608,0.9999899773828564,4,4,SampleType_Neuron|SleepCondition_Deprived|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,TAG,2.096363375665587e-05,1.8119945128270067e-05,2.400312563959089e-05,2.3577968811800523e-05,2.6583796791564683e-05,1.6040479516104154e-05,2.8661385433111777e-05,2.0761804228889735e-05,1.0486364062408464e-05
