lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
FA(22:3),-3.0815677294726505,13.527304807443436,395.6992578687058,4.755154840518832e-88,1.534488467035427e-84,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.003433808233500992,0.0013442187658239816,0.002552059500570299,0.0038982167607458295,0.005312265658932793,0.047010128616417346,0.042498021301085535,0.007269221288547719,0.001181351264574451
FA(22:2),-2.359269332925154,11.981712766267131,246.0679770005736,1.8693166093847606e-55,3.0161423492423112e-52,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001685234730650599,0.0008729977240070453,0.0013667682074121627,0.0019023823882269627,0.002594469935521589,0.014351169811678072,0.01219907684898429,0.0030114904938200013,0.0008428439539508923
FA(30:1),-1.8976179670604596,12.673553550657898,164.50810657948026,1.1715584456135293e-37,1.2602063679982864e-34,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002118814292248514,0.001677275301281313,0.0034630902016757896,0.005476612982063639,0.002018569284729045,0.018210516716454662,0.018610255273360046,0.011978483322792588,0.00041175299354304773
FA(28:1),-1.4080845789344807,13.462976656947014,93.23632895960148,4.640840510702832e-22,3.7439980820095102e-19,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.00873287448934269,0.00584330243576851,0.005976787502577551,0.007184505571352412,0.022032148734175024,0.005446381171560131,0.022578856140372475,0.02852803238733052,0.0007770775305735611
FA(21:5),-1.2764368737218232,12.136992781066402,77.11111779376006,1.6160504332316678e-18,1.0429989496077184e-15,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001707697193953241,0.0028783679451371167,0.002355514734306671,0.0019072921341957872,0.005747968290127392,0.004931746880309299,0.0056789528376981705,0.006580630979824008,0.007031349798731086
FA(24:12),-1.234862707821443,11.929036593820737,72.31251708724449,1.8367864419595705e-17,9.878849747005891e-15,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0021963739064613757,0.0013041787827458781,0.0032384458367209147,0.0035468079112905095,0.0013269916239674994,0.010572003047367488,0.009803520113008331,0.00407856234433539,0.0011381970208132503
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",1.120689625477184,5.718590040258211,59.13902823088733,1.4691623828280442e-14,6.772838584837284e-12,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.379242913217856e-05,3.7661042589910884e-05,0.00023469950623275745,2.8571993355334795e-05,3.621016770109999e-05,3.6961727864400093e-05,3.785552780225385e-05,3.807884643796801e-05,2.5359991090047876e-05
FA(20:0),-0.9646486544127312,15.023256039003334,44.63538393461204,2.3736293620693878e-11,9.574627439247394e-09,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.02051573431737136,0.01869827587112523,0.023656170273184635,0.024080710478244144,0.03174305789739921,0.061754194694044875,0.04813625043872715,0.04106548572994547,0.0316603598096072
CAR(22:5)_QUAL,0.9583174945297276,8.997726474710948,44.01025734464999,3.266595318566553e-11,1.1712558992238072e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.00031498512564577,0.00035555932342104404,0.0005612501731414575,0.0017982437976718437,0.00026141319497501026,0.0004413509701299935,0.00037308461389630487,0.0006044199295214218,0.00010623973124092005
FA(30:2),-0.9490625104465634,12.357183671014283,43.225430427235565,4.878250727999643e-11,1.5742115099254847e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002587274272788267,0.002276425803001052,0.002936412800197392,0.00835681817176375,0.0024040034833457675,0.010361371062304711,0.01212635476409525,0.008625052102682617,0.0007106290481500879
CAR(2:0),-0.9062721793747824,8.963391225298267,39.43155525083967,3.3976188852687236e-10,9.967378311601977e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,0.0002511233791895631,0.00027326029125775256,0.0007364559308197379,0.0002878523833753281,0.0002549276844775122,0.0022588460070802133,0.0002926550174658248,0.0003716766847563642,0.00016787951205322527
"DG(44:9),DG(43:2)_C18:1",-0.8857214257347061,6.619195808946037,37.50416670828412,9.121790908177543e-10,2.453001605057412e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,6.736047745667101e-05,5.182644001852806e-05,8.899541998549766e-05,9.652765078823367e-05,6.990534798279005e-05,5.7035117598674646e-05,0.000370552543762796,7.164141900347657e-05,2.6518147069641827e-05
DG(43:6)_C16:1,0.8602806475550618,5.138622341617581,34.99876380778443,3.2991471243417558e-09,7.604534121607747e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.2230982068473197e-05,3.3133390455320314e-05,0.00011653038564218692,2.728150342232645e-05,2.6265541682460287e-05,3.0345581276178475e-05,2.5977205661425856e-05,2.988682151686451e-05,1.8001150632547477e-05
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",0.8621720767908654,4.9675589272141485,35.09582176908961,3.1387353614208236e-09,7.604534121607747e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PE,3.671120836555441e-05,2.6410470353883967e-05,4.9478935392440706e-05,6.407418949915104e-05,2.2672037371524877e-05,3.080251378609555e-05,2.368673121639345e-05,2.644220611628962e-05,1.0105504900821295e-05
FA(17:2),-0.846699829998954,13.933885186464812,34.529038787908576,4.199394382994327e-09,9.034297115948462e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.008458175686083114,0.007143673371851647,0.011910309824303668,0.021515254231682414,0.005662689185480051,0.019848014769009333,0.05718923562224066,0.0073315799245540665,0.0050294630364328624
FA(5:0),0.8324630204304088,11.793444027662105,33.38701985208536,7.55263668061953e-09,1.5232724105224516e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0017766939732810133,0.004527265344947525,0.0044189977320619,0.004761819258393261,0.0012858912338364517,0.0028054537422893015,0.004255477219872281,0.0006502931344189685,0.00552075556133465
FA(17:0) | FA(18:7),0.821350033047702,12.743533618242498,32.517309797100104,1.1813561751810931e-08,2.2424919866525805e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.013112565560821543,0.00843956426493433,0.00871446630211949,0.004884935859661351,0.006750280851648961,0.003936832611703892,0.004274111016484555,0.006541492580346865,0.00451019086972677
[TG(44:5)]_FA18:0,0.8266929239984273,4.085522480316225,31.747639589586825,1.7556250102986113e-08,3.1474455045742325e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.1632060867949781e-05,3.284466500436599e-05,3.342494183165688e-05,1.3455187535260949e-05,1.2339399844027152e-05,1.6158417069682362e-05,1.200993874506031e-05,1.4408179816265137e-05,9.101185814862439e-06
DG(32:3)_C16:1,0.814451040903581,5.777034364562987,31.622267278924312,1.872699088608745e-08,3.180631557337064e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.304331569219547e-05,3.9130337050738054e-05,0.00022623868532299402,2.7837682743835715e-05,4.380937740946814e-05,3.5706920878528136e-05,4.8753071724671963e-05,5.101648614085453e-05,2.45943781741169e-05
FA(17:0) | FA(18:7)_2,0.8022095941240135,12.88537371885167,31.038476484431165,2.529637151472344e-08,4.0815695439006274e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.01491970411710828,0.009174042245802969,0.008754409664378626,0.005796375076988839,0.007931943478400878,0.003827107924736831,0.00486216414274991,0.007311048206893892,0.004811662719417766
FA(26:6),0.7895210249329164,10.693954133909854,30.06600951843097,4.1758677478465244e-08,6.416916772524158e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0019630540236914447,0.001862839903052098,0.001996882221212735,0.0020573455130818165,0.0012269281567651171,0.0014242991995229483,0.001507009578229059,0.0006513226309879334,0.0017488185139611094
FA(18:4),0.7440322765223961,11.682256302345465,26.743959472316423,2.3227669205008882e-07,3.40707675111653e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.004236330975088618,0.0034863729183036403,0.0045184251975544125,0.00532557256163693,0.002716578005577102,0.0026044629378985753,0.0035140285453891897,0.002210674209205006,0.0013693293351511192
FA(14:2),0.7209172208799385,14.81342362439803,25.12812286172993,5.364478628451176e-07,7.526596753918238e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001528816694877102,0.049589961376136124,0.0080020111420634,0.0028299306949220015,0.01740343583602547,0.01610114480567666,0.004351023334375381,0.0030520861043571153,0.10344257331284291
FA(16:5),0.7072326082255292,11.305523521226707,24.18761983667082,8.739225244016402e-07,0.00011750616609350388,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0030197161503261578,0.006292308987112173,0.002159473077407702,0.001140086533074171,0.0027121911237676915,0.0015787262067051837,0.001103646473906134,0.0031599731061921895,0.001493725866374513
DG(32:3)_C18:1,0.7099139706697782,5.345184471756245,24.00762810735752,9.595478853678766e-07,0.00012385844104328552,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,3.7255552686305774e-05,3.4503116471405354e-05,0.00011592652337612946,3.271207116195737e-05,3.8034897019188457e-05,3.124860849449714e-05,3.259559724976057e-05,3.6566146075596553e-05,1.9286854439804843e-05
FA(14:1),0.6615910761244848,11.984107720055531,21.191206451646394,4.156672771072608e-06,0.0005159070397019733,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0010315908101193073,0.006349387117022778,0.0017480917577843093,0.0010637976846308086,0.0023883129691104534,0.002496289429095075,0.0010908522971164855,0.0010366524846323751,0.012910053216024642
FA(16:2),0.6524283414254066,12.396516388144398,20.615360021129163,5.614385482637035e-06,0.000671023035276656,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002928584536087647,0.008818433063123689,0.0025724266701225356,0.0011355366568434231,0.003073594171882239,0.0032137072380715647,0.0014974481288619265,0.003151881225058214,0.015035396679523364
FA(16:0),0.6349164255242187,15.825344447707034,19.53589971343172,9.872675290742154e-06,0.001137825827258,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.09952241036735289,0.05938541989737207,0.08303251637561739,0.04727295470711536,0.06167579958472574,0.03275976548349731,0.037171522840806805,0.06879584063316832,0.034730020670695604
SM(40:2),0.6346667130244368,4.265237033668046,18.90068432938339,1.3770326217464454e-05,0.0015323049208192,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,SM,2.410341715239547e-05,2.118037075700353e-05,2.051806605254126e-05,3.046838670760488e-05,1.5175695118554142e-05,1.7001398883152225e-05,1.4002347947925857e-05,2.1152090446095888e-05,1.0990389716055439e-05
SM(38:0),0.6249140423439591,5.213707361298427,18.610492640702365,1.6033563830194516e-05,0.0017246770160012,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,SM,6.657812747232116e-05,4.002621917539846e-05,3.707063350936763e-05,3.741729893692287e-05,2.870185313488014e-05,3.734221155977018e-05,2.301123281902706e-05,4.0800152182288746e-05,2.345650698446239e-05
FA(17:4),-0.6032662317684285,10.4948370252918,17.642294410920215,2.6659317631762167e-05,0.0027751489676676,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0008332066177912899,0.0012648747089103228,0.0012304739201250943,0.0010995943880962064,0.0011746013491366711,0.0016671086563922975,0.0008491049821844556,0.0038050769149572303,0.0013510922445744413
FA(17:3),-0.5936030405721889,11.22457394853175,17.088812181716087,3.567182515388506e-05,0.003597280617862,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0014916636352086555,0.001709109316999121,0.0022389454917058982,0.002154284021509139,0.0019658043612925525,0.0026900557258999055,0.001445486228905952,0.006611167810727718,0.0019472357458413174
FA(17:6),0.5907874044488638,11.270620455598696,16.928234887576707,3.88198525491496e-05,0.0037961110356395,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.003169931078302636,0.0028215274841994656,0.0027010617800675993,0.0026905615720025245,0.0023126785552195477,0.0017481895349715075,0.0016128080599986656,0.0024800817586072958,0.0022962685397211907
"[TG(50:9),TG(49:2)]_FA22:6",0.5888625783369291,4.612214191029582,16.392912194843163,5.147736261030861e-05,0.0048858073277489,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.907136424140166e-05,2.0669931754421694e-05,6.438122856817558e-05,1.9250219523472365e-05,2.001215548004805e-05,2.3687842462578213e-05,1.866639706139879e-05,2.273535782119911e-05,1.669548721151436e-05
[TG(54:6)]_FA18:2,-0.5757310055688312,6.020851544093658,15.938284462625717,6.54415598517272e-05,0.0060337118183292,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.5251243186750255e-05,4.241254640166758e-05,6.18134789124233e-05,6.59106068023543e-05,6.521133700934156e-05,7.572511631716752e-05,9.333521928946626e-05,0.00012777160408114285,2.3103721457861757e-05
FA(19:6),0.5615238131745087,12.70332621707576,15.3054249804477,9.145349514301824e-05,0.0081977896896255,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0072093339669552685,0.0067259071523310485,0.006361965082521466,0.00782556278760373,0.006226103347462717,0.0041868013044279746,0.004573976697196894,0.005340869635428674,0.008804452533749597
FA(21:2),-0.5532254029855852,10.962845574882234,14.855338558252695,0.00011607905484243536,0.0101239759453118,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0021702528110594892,0.0008889786398051055,0.0016715885447236684,0.0010311753260479496,0.0020765278822767242,0.002248743750391167,0.0024659240319863623,0.0022832043003214618,0.002571118194481819
"[TG(55:8),TG(54:1)]_FA22:6",0.5509833968688003,4.504148581850478,14.343957457841004,0.00015226760860701224,0.0129307256046007,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8507262831880247e-05,3.245732008232825e-05,4.245021063289352e-05,1.9403233041436805e-05,1.8477946371001058e-05,2.2083892699695546e-05,1.874526726344699e-05,2.2443223355276008e-05,1.3232216958136366e-05
CAR(10:3)_QUAL,-0.5433086952877232,5.681801519977148,14.163591879096089,0.00016758204151924854,0.0135531587370174,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,3.655269255317914e-05,3.712755282362062e-05,5.214183855258877e-05,4.8967635679277636e-05,5.9546320465148025e-05,0.00010033004544099909,5.8720839896752143e-05,5.409929774582313e-05,2.840313160428363e-05
"DG(38:7),DG(37:0)_C16:1",0.5433820685265853,5.002490258264047,14.067161043575396,0.000176396859917798,0.0135531587370174,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.377244054169295e-05,2.5003673765320636e-05,8.908353628071579e-05,2.7453483179770574e-05,2.8546941857532132e-05,2.9955724116046577e-05,2.8431392093262707e-05,2.957256036146512e-05,1.6695811582939784e-05
FA(25:0),0.5393018399414158,9.980891240505276,14.117296522308608,0.00017175715941772292,0.0135531587370174,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0011591179166951199,0.0012750595012357697,0.0014740922982931803,0.0008819331245051423,0.0008856373846006437,0.0009992692055522186,0.0008684272216659355,0.0007575994695748471,0.0007644661765255959
"PE(35:6),PE(P-36:5)",0.5473918934339009,4.322608989510785,14.107770421538572,0.00017262917754546392,0.0135531587370174,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PE,2.704129938234053e-05,1.5533222505921784e-05,3.39699647877592e-05,2.242095548801472e-05,1.483777322859346e-05,1.8725146823024246e-05,1.8116543875377796e-05,2.0547787897701148e-05,1.1631537787583703e-05
CAR(3:1)_QUAL,-0.5350944791921773,5.159086251863235,13.668746540243108,0.0002180534457977961,0.0163641504555694,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,3.080569305363547e-05,2.72388646193193e-05,3.497020803475836e-05,2.7956607451852397e-05,3.543170174315099e-05,7.233210062516041e-05,3.734349244128911e-05,4.564085372731655e-05,2.027543293807296e-05
"DG(40:9),DG(39:2)_C18:2",0.5310208165017303,5.062586886899566,13.447913050828404,0.00024527887479961266,0.0179889756585988,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,3.6475991317891096e-05,2.9495917855674838e-05,5.1338660251753954e-05,4.88328199603071e-05,2.828354322977132e-05,3.225385961407045e-05,2.783526160892899e-05,3.407358388785154e-05,1.7919364246560982e-05
SM(40:1),0.5284390962722605,4.798770739142712,13.26246809745932,0.0002707729188389088,0.0194174268687368,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,SM,4.241776528676765e-05,3.945661007654848e-05,2.015828315568305e-05,2.8542774431249382e-05,2.1818803386651323e-05,2.7883125752535793e-05,2.0515745012340183e-05,3.0048885815349865e-05,1.8530004442692857e-05
FA(27:2),-0.5207769094342873,9.30289830417498,13.16400461631292,0.0002853783399006375,0.0200199109317251,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.000445276945848453,0.00048270024785573515,0.0005981144508831679,0.0005315628243462196,0.0007531238927407612,0.001010680202753734,0.0005507660712030764,0.0008722866112748013,0.0005165294937026837
CAR(5:1),-0.5107993910100287,6.923093408445793,12.61678954724016,0.0003822973639732761,0.0262483743306757,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,8.719211097608851e-05,8.296916593257391e-05,0.00019064744219564033,7.369071268763817e-05,8.311166416912172e-05,0.0004085599237930394,8.541932444452297e-05,9.702542288256062e-05,5.302947853231873e-05
[TG(42:2)]_FA18:1,-0.5106989875659178,5.098794647359702,12.450641448727026,0.0004178482944582197,0.0275182948207484,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.8492852448569048e-05,3.958350603465342e-05,3.438211112118576e-05,2.6241934410928622e-05,2.982996923037572e-05,4.494984262494044e-05,7.637062933840336e-05,2.5598095982197492e-05,1.7456231770431518e-05
[TG(45:3)]_FA16:0,0.5131739773824029,4.742305299018444,12.469717758769818,0.000413602581722293,0.0275182948207484,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.2927843443212242e-05,6.786154589743861e-05,1.9854240408856383e-05,1.2510707546512596e-05,2.605516491025866e-05,2.1289826247921565e-05,1.929959885176733e-05,1.9286855293334395e-05,3.11968551297405e-05
DG(37:6)_C16:1,0.5074483957933664,5.371354550513836,12.320530665330068,0.0004480033187295351,0.0289141341908041,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,2.782853067479e-05,8.03608881492199e-05,5.171252009066963e-05,3.1582795828881246e-05,4.9288451104387155e-05,2.8983278419188136e-05,2.74600678684279e-05,3.750354777793218e-05,3.3409311684453805e-05
FA(27:3),-0.5004440617344327,10.207541192140528,12.167237269247378,0.00048636291954013577,0.030773934836647,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0009674039196366013,0.0008642867383111555,0.0010349265934364756,0.0011313927291592553,0.0008711064979617566,0.0020657724274837246,0.0014968589476814502,0.0017316801919910344,0.0007670137300264326
FA(36:0),0.4998229948935326,9.163659287266729,12.131048360096884,0.0004958923493974737,0.030773934836647,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0008370367908884798,0.0007519288405016305,0.0007015991826340445,0.0005857485434847474,0.0006249271467845143,0.00038732077077015183,0.00035627851409531885,0.0008470326856046613,0.00019660735944900846
"PC(19:0),LPC(20:0),PC(O-20:0)",-0.5033604947323426,4.305571556999592,11.94601651228116,0.0005476434370352205,0.033344252288918,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PC,1.2707269876527764e-05,1.5447674051250305e-05,2.4012018689303604e-05,1.7966393204827158e-05,1.6433311653360383e-05,2.8411526957702693e-05,2.9943114988535344e-05,3.121263978121524e-05,8.909863655522447e-06
"PE(36:7),PE(35:0),PE(O-36:0)",0.4988441027089998,4.412043333159959,11.758140084460171,0.0006057772790159876,0.036200801470085,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,PE,2.5861729958974083e-05,2.3340707002112782e-05,2.638580019620037e-05,2.957029717619899e-05,1.5031290315748914e-05,1.9168019666537598e-05,2.339737382842249e-05,2.2261125269146245e-05,9.803835915758363e-06
DG(32:5)_C18:1,0.4827837838439235,6.946596126277203,11.27973225394264,0.0007835785682581562,0.0459746916321649,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,DAG,0.0001246403465478628,0.0002304200031266299,0.0001393586105095905,0.00012993942849232892,0.0001296058465496104,6.932073994149803e-05,8.23811974137731e-05,0.0002068025037905697,3.209050357567748e-05
FA(18:0),0.4768707280415808,17.343078009122117,11.05889078846667,0.0008826293079656094,0.0508615138715182,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.2455915100901281,0.15498624871066613,0.1978517879093349,0.24117684031628667,0.20247836110840176,0.10380428905466085,0.15574314296768646,0.17783034425179572,0.04875036088518443
CAR(3:1),-0.4779177744859235,6.263036039735144,11.01870385616644,0.0009019711783636202,0.0510642279399895,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,5.8619115958387466e-05,5.6757120318672105e-05,0.0001033042666971686,5.348678616991547e-05,6.246691369886491e-05,0.00022602159477737966,5.840237272774195e-05,6.607202706490738e-05,3.994298416804343e-05
FA(20:2),-0.4728055435501453,11.171776275292236,10.868903802342174,0.0009779239600493303,0.0544096658461929,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.001051542846253494,0.002340679067584326,0.002004128616731636,0.002182648949802975,0.0029704122785398496,0.0026895035886512885,0.0021219703924678533,0.0034943459746832684,0.0020151943617209085
CAR(8:1)_QUAL,-0.4741925411034006,5.379255212961103,10.77525169563128,0.0010286622696031,0.0562625956611774,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,3.167009049108018e-05,3.073399429759832e-05,5.347680932790534e-05,3.117911745465806e-05,4.297666758989634e-05,9.486033084032657e-05,3.624726947667506e-05,4.632080671812342e-05,2.225469940122448e-05
CAR(6:0),-0.4703769372375573,5.2202787255202505,10.58542461851824,0.0011398271422971,0.0613037031365491,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,CAR,2.6596665315337545e-05,3.104862237368369e-05,4.578200638627391e-05,2.8348496260498326e-05,2.888828420868928e-05,9.126023074633845e-05,3.498758295365127e-05,4.3724486970144585e-05,1.9729377971229748e-05
[TG(38:0)]_FA18:0,0.4685219102014377,4.282234007459408,10.344335770502283,0.0012987259203339,0.0687047302445514,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,1.5882227994988907e-05,2.99495623462365e-05,3.156831312530298e-05,1.6490082395045573e-05,1.6920280766782267e-05,1.617892035412803e-05,1.7478614447575425e-05,2.169031200165943e-05,1.1317211352848085e-05
FA(9:2),0.4584606763137728,9.2018379488248,10.214152440274232,0.0013936702684397,0.0725382896170173,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0006526393746949681,0.0006711302316008623,0.0008042477921059183,0.0006846452235969735,0.0005284232287062372,0.0005576390756065498,0.000491596136738409,0.0006162614044614533,0.000354298447670118
FA(18:5),0.4568685043456781,10.966225167621808,10.15086027673533,0.0014423391881711,0.0738798184163208,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.002045256846888466,0.0019446667454670451,0.002219563893616639,0.002304377641275409,0.001863152606859351,0.0017136267012198888,0.0013817629704565243,0.001670232655174476,0.002328074721899917
FA(8:6),0.4528106953878145,10.7793883134177,9.971209199150506,0.0015900703042736,0.0801743261232961,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,FA,0.0016116235964429555,0.0014551373302159887,0.0016911066487340638,0.0020585447714470653,0.0012235032610022722,0.0016855069080103503,0.0014647221409202012,0.0009271068374784895,0.002773137551139556
