lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G2M-P_x,G2M-Q_x,G2M-R_x,G2M-S_x,G2M-P_y,G2M-Q_y,G2M-R_y,G2M-S_y,Blank1
"[TG(48:8),TG(47:1)]_FA16:1",0,3.785308878741197,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.7027560797866998e-05,7.403870331722289e-06,2.0208134824625806e-05,1.592545564637227e-05,1.7027560797866998e-05,7.403870331722289e-06,2.0208134824625806e-05,1.592545564637227e-05,9.079441013042402e-06
"[TG(48:8),TG(47:1)]_FA18:0",0,3.3357443771392083,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2048978392144942e-05,6.968223742252296e-06,1.1618441158300237e-05,1.1306963949188533e-05,1.2048978392144942e-05,6.968223742252296e-06,1.1618441158300237e-05,1.1306963949188533e-05,8.75813678562914e-06
"[TG(48:8),TG(47:1)]_FA18:1",0,3.5300460206501256,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3207307962426403e-05,8.762703027282948e-06,1.2723201094543558e-05,1.3614579070562972e-05,1.3207307962426403e-05,8.762703027282948e-06,1.2723201094543558e-05,1.3614579070562972e-05,8.90418406043035e-06
"[TG(48:8),TG(47:1)]_FA18:2",0,3.425451074111944,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2662834224676997e-05,7.612714919038145e-06,1.2047187314728607e-05,1.2527518657283665e-05,1.2662834224676997e-05,7.612714919038145e-06,1.2047187314728607e-05,1.2527518657283665e-05,8.862804047211457e-06
"[TG(48:8),TG(47:1)]_FA18:3",0,3.553334651640708,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4470063451204169e-05,8.189052053439271e-06,1.302260743407844e-05,1.3561693704394695e-05,1.4470063451204169e-05,8.189052053439271e-06,1.302260743407844e-05,1.3561693704394695e-05,9.501030980725539e-06
"[TG(48:8),TG(47:1)]_FA20:4",0,3.6401195986092407,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.457895810903474e-05,8.807384638177248e-06,1.3885694119908454e-05,1.4533664493382871e-05,1.457895810903474e-05,8.807384638177248e-06,1.3885694119908454e-05,1.4533664493382871e-05,1.0673304669484548e-05
"[TG(48:8),TG(47:1)]_FA22:5",0,3.7892939590198536,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6181803879026337e-05,9.717562121775509e-06,1.5713907541732604e-05,1.5981835580359863e-05,1.6181803879026337e-05,9.717562121775509e-06,1.5713907541732604e-05,1.5981835580359863e-05,1.1673729131735291e-05
"[TG(48:8),TG(47:1)]_FA22:6",0,3.9955652543404376,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.8837847523860177e-05,1.1678042326559342e-05,1.6876848077668817e-05,1.834396657293798e-05,1.8837847523860177e-05,1.1678042326559342e-05,1.6876848077668817e-05,1.834396657293798e-05,1.4138359832343585e-05
[TG(49:3)]_FA14:0,0,3.277334038953077,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1218509150072936e-05,6.754288961588524e-06,1.1327314297847558e-05,1.1048827935869743e-05,1.1218509150072936e-05,6.754288961588524e-06,1.1327314297847558e-05,1.1048827935869743e-05,8.234638013441604e-06
[TG(49:3)]_FA16:0,0,3.304127266602149,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1135015284642827e-05,7.308144037872625e-06,1.0595357727282464e-05,1.1863307660038477e-05,1.1135015284642827e-05,7.308144037872625e-06,1.0595357727282464e-05,1.1863307660038477e-05,8.340603472609466e-06
[TG(49:3)]_FA16:1,0,3.503510165709364,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.466597996198637e-05,7.560680509976984e-06,1.3597923866167329e-05,1.2256802164266222e-05,1.466597996198637e-05,7.560680509976984e-06,1.3597923866167329e-05,1.2256802164266222e-05,8.726330898356039e-06
[TG(49:3)]_FA18:0,0,3.312619426689374,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1198517624521218e-05,6.728695946579308e-06,1.23007205129239e-05,1.1219831578434397e-05,1.1198517624521218e-05,6.728695946579308e-06,1.23007205129239e-05,1.1219831578434397e-05,8.432937810701881e-06
[TG(49:3)]_FA18:1,0,3.381362782612832,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2154345107313648e-05,7.327515543639711e-06,1.1635223935771842e-05,1.2070422325536497e-05,1.2154345107313648e-05,7.327515543639711e-06,1.1635223935771842e-05,1.2070422325536497e-05,9.082361903444806e-06
[TG(49:3)]_FA18:2,0,3.5533178075737952,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.287145104194012e-05,9.585355286363203e-06,1.3572413970999122e-05,1.2630726519919821e-05,1.287145104194012e-05,9.585355286363203e-06,1.3572413970999122e-05,1.2630726519919821e-05,8.994895705705907e-06
[TG(49:3)]_FA18:3,0,3.53511497560901,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3674167499930648e-05,8.189334936351792e-06,1.3021264817002434e-05,1.3572876659133178e-05,1.3674167499930648e-05,8.189334936351792e-06,1.3021264817002434e-05,1.3572876659133178e-05,9.504114304452433e-06
[TG(49:4)]_FA14:0,0,3.248071412702284,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1190991340861288e-05,6.759662010879477e-06,1.064391618813612e-05,1.104999292511873e-05,1.1190991340861288e-05,6.759662010879477e-06,1.064391618813612e-05,1.104999292511873e-05,7.819376538458768e-06
[TG(49:4)]_FA16:0,0,3.2943147577534035,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1135720882147127e-05,7.063808716008374e-06,1.1103318931410543e-05,1.1073756226246648e-05,1.1135720882147127e-05,7.063808716008374e-06,1.1103318931410543e-05,1.1073756226246648e-05,8.77420193045414e-06
[TG(49:4)]_FA16:1,0,3.381782920422674,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.216163632638444e-05,7.2928730802561096e-06,1.2026376515304877e-05,1.2085332605987501e-05,1.216163632638444e-05,7.2928730802561096e-06,1.2026376515304877e-05,1.2085332605987501e-05,8.582555275882836e-06
[TG(49:4)]_FA18:0,0,3.247736630712729,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1190756186552841e-05,6.728695919609824e-06,1.0715075533379798e-05,1.1034616462335226e-05,1.1190756186552841e-05,6.728695919609824e-06,1.0715075533379798e-05,1.1034616462335226e-05,7.792601224863671e-06
[TG(49:4)]_FA18:1,0,3.5468444616678934,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3220949155299039e-05,7.5113326390460395e-06,1.375008868552523e-05,1.3945403223208176e-05,1.3220949155299039e-05,7.5113326390460395e-06,1.375008868552523e-05,1.3945403223208176e-05,1.0812698646839426e-05
[TG(49:4)]_FA18:2,0,3.44121702649712,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2658365530202382e-05,7.606634702920115e-06,1.2042711782205165e-05,1.2525888063375451e-05,1.2658365530202382e-05,7.606634702920115e-06,1.2042711782205165e-05,1.2525888063375451e-05,9.763591728703472e-06
[TG(49:4)]_FA18:3,0,3.54922552580384,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3677225268554583e-05,8.380222027920915e-06,1.3025963998108967e-05,1.3853844053278946e-05,1.3677225268554583e-05,8.380222027920915e-06,1.3025963998108967e-05,1.3853844053278946e-05,9.499570535524337e-06
[TG(49:4)]_FA20:4,0,3.656004797432416,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4589541847301027e-05,8.891516400463311e-06,1.3880547342868551e-05,1.546439856447329e-05,1.4589541847301027e-05,8.891516400463311e-06,1.3880547342868551e-05,1.546439856447329e-05,1.0186966884430898e-05
[TG(49:5)]_FA14:0,0,3.2848955028564144,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1197341763259675e-05,6.854539952655896e-06,1.172159979282803e-05,1.1058612876847596e-05,1.1197341763259675e-05,6.854539952655896e-06,1.172159979282803e-05,1.1058612876847596e-05,7.81905207417893e-06
[TG(49:5)]_FA16:0,0,3.2622898547350165,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1142071080247244e-05,7.104248377750067e-06,1.0608112653526053e-05,1.1065136185644969e-05,1.1142071080247244e-05,7.104248377750067e-06,1.0608112653526053e-05,1.1065136185644969e-05,7.816942452806274e-06
[TG(49:5)]_FA16:1,0,3.4057856990153854,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2162576988477882e-05,7.291176295201171e-06,1.2516212452928429e-05,1.255081622044314e-05,1.2162576988477882e-05,7.291176295201171e-06,1.2516212452928429e-05,1.255081622044314e-05,8.508882508737985e-06
[TG(49:5)]_FA18:0,0,3.259404770635685,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1568947746086678e-05,6.732089516689186e-06,1.0610350377106745e-05,1.1043236458500501e-05,1.1568947746086678e-05,6.732089516689186e-06,1.0610350377106745e-05,1.1043236458500501e-05,7.969967644091017e-06
[TG(49:5)]_FA18:1,0,3.4794024824381933,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2159049045816018e-05,9.003927554071907e-06,1.1590469634882084e-05,1.3366693736190478e-05,1.2159049045816018e-05,9.003927554071907e-06,1.1590469634882084e-05,1.3366693736190478e-05,8.861830221051333e-06
[TG(49:5)]_FA18:2,0,3.425115063295906,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2656484026576878e-05,7.6110180800442405e-06,1.2041145473865042e-05,1.2528217686382181e-05,1.2656484026576878e-05,7.6110180800442405e-06,1.2041145473865042e-05,1.2528217686382181e-05,8.864913575729696e-06
[TG(49:5)]_FA18:3,0,3.5414716795424086,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3672991683528761e-05,8.185093041138154e-06,1.3021936018837869e-05,1.3567750964168784e-05,1.3672991683528761e-05,8.185093041138154e-06,1.3021936018837869e-05,1.3567750964168784e-05,9.899740289473163e-06
[TG(49:5)]_FA20:4,0,3.6460637639278586,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4584602844209517e-05,9.182230172215764e-06,1.3884351588194503e-05,1.4517123263532409e-05,1.4584602844209517e-05,9.182230172215764e-06,1.3884351588194503e-05,1.4517123263532409e-05,1.0204492567311514e-05
[TG(49:5)]_FA22:5,0,3.8238194395438714,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6452276821429766e-05,1.0267175329815455e-05,1.58372054750815e-05,1.675647651151866e-05,1.6452276821429766e-05,1.0267175329815455e-05,1.58372054750815e-05,1.675647651151866e-05,1.1235262533537102e-05
[TG(49:6)]_FA14:0,0,3.2840621092686333,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1191932182393347e-05,7.237586609965039e-06,1.0903491013789837e-05,1.1046032219403324e-05,1.1191932182393347e-05,7.237586609965039e-06,1.0903491013789837e-05,1.1046032219403324e-05,8.112282697557129e-06
[TG(49:6)]_FA16:0,0,3.4569876371545822,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2684001746069219e-05,8.143097860496141e-06,1.135439075744205e-05,1.3513933811008781e-05,1.2684001746069219e-05,8.143097860496141e-06,1.135439075744205e-05,1.3513933811008781e-05,8.990838896285083e-06
[TG(49:6)]_FA16:1,0,3.422963260805367,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.215951944415222e-05,7.293862860300872e-06,1.1611504125569927e-05,1.3781155913952534e-05,1.215951944415222e-05,7.293862860300872e-06,1.1611504125569927e-05,1.3781155913952534e-05,9.041793097352717e-06
[TG(49:6)]_FA18:0,0,3.2972123028560536,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1183935545256869e-05,6.730816934640351e-06,1.155019082383474e-05,1.1499168067617113e-05,1.1183935545256869e-05,6.730816934640351e-06,1.155019082383474e-05,1.1499168067617113e-05,8.37370752651664e-06
[TG(49:6)]_FA18:1,0,3.4051859372854496,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2157167497330862e-05,7.325111699635629e-06,1.158241367633989e-05,1.3092016626330444e-05,1.2157167497330862e-05,7.325111699635629e-06,1.158241367633989e-05,1.3092016626330444e-05,9.01096088148238e-06
[TG(49:6)]_FA18:2,0,3.4287762778694457,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2811711933611e-05,7.610735143192751e-06,1.203689380332983e-05,1.2523791153825522e-05,1.2811711933611e-05,7.610735143192751e-06,1.203689380332983e-05,1.2523791153825522e-05,8.863939997181348e-06
[TG(49:6)]_FA18:3,0,3.5459302048881813,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.367604909327546e-05,8.185234469109673e-06,1.301969838061923e-05,1.3564722445372754e-05,1.367604909327546e-05,8.185234469109673e-06,1.301969838061923e-05,1.3564722445372754e-05,1.0168792149184716e-05
[TG(49:6)]_FA20:4,0,3.6316458759154,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4583897201845559e-05,8.808515819224046e-06,1.388300880039439e-05,1.4521549662779851e-05,1.4583897201845559e-05,8.808515819224046e-06,1.388300880039439e-05,1.4521549662779851e-05,1.0145586840260533e-05
[TG(49:6)]_FA22:5,0,3.8675364612739456,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.79182397709026e-05,1.0306059715382178e-05,1.6396186725632156e-05,1.6956368883557193e-05,1.79182397709026e-05,1.0306059715382178e-05,1.6396186725632156e-05,1.6956368883557193e-05,1.12300696503405e-05
[TG(49:6)]_FA22:6,0,3.911930685310173,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.7535814671202593e-05,1.0959883007699065e-05,1.6676125053543422e-05,1.7414863273501396e-05,1.7535814671202593e-05,1.0959883007699065e-05,1.6676125053543422e-05,1.7414863273501396e-05,1.2567214587221299e-05
"[TG(49:7),TG(48:0)]_FA14:0",0,3.4096844869982363,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.132034805715874e-05,7.23235488076767e-06,1.3230938564726493e-05,1.1433935201825417e-05,1.132034805715874e-05,7.23235488076767e-06,1.3230938564726493e-05,1.1433935201825417e-05,1.0547217132264975e-05
"[TG(49:7),TG(48:0)]_FA16:0",0,5.399048857234486,5.684341886080801e-13,0.9999993984383292,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,5.0342527568535767e-05,3.628323497885185e-05,4.793790095342293e-05,4.9072638172025174e-05,5.0342527568535767e-05,3.628323497885185e-05,4.793790095342293e-05,4.9072638172025174e-05,1.890778046626197e-05
"[TG(49:7),TG(48:0)]_FA16:1",0,3.4661267418685067,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.216069548485238e-05,7.293580004357835e-06,1.1710858770857934e-05,1.4488933252102204e-05,1.216069548485238e-05,7.293580004357835e-06,1.1710858770857934e-05,1.4488933252102204e-05,1.0309322076509486e-05
"[TG(49:7),TG(48:0)]_FA18:0",0,3.521897354448524,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.346978408825473e-05,6.732089516689186e-06,1.6442955186881572e-05,1.2782393127294784e-05,1.346978408825473e-05,6.732089516689186e-06,1.6442955186881572e-05,1.2782393127294784e-05,8.485028116496762e-06
"[TG(49:7),TG(48:0)]_FA18:1",0,3.5785376786702563,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2845109452867254e-05,7.623602472561053e-06,1.249294023865989e-05,1.739529334710928e-05,1.2845109452867254e-05,7.623602472561053e-06,1.249294023865989e-05,1.739529334710928e-05,9.99450880607249e-06
"[TG(49:7),TG(48:0)]_FA18:2",0,3.459584936980939,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3985093802054398e-05,7.612573383188692e-06,1.209082277516853e-05,1.2527052697133194e-05,1.3985093802054398e-05,7.612573383188692e-06,1.209082277516853e-05,1.2527052697133194e-05,8.86312860434571e-06
"[TG(49:7),TG(48:0)]_FA18:3",0,3.547859385877991,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.368051787746938e-05,8.182123727973348e-06,1.3021264774321408e-05,1.3566819132740655e-05,1.368051787746938e-05,8.182123727973348e-06,1.3021264774321408e-05,1.3566819132740655e-05,1.0279950367743294e-05
"[TG(49:7),TG(48:0)]_FA20:4",0,3.697201502182844,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.5434358059188586e-05,8.807101890112144e-06,1.4651216416140867e-05,1.5352337770033034e-05,1.5434358059188586e-05,8.807101890112144e-06,1.4651216416140867e-05,1.5352337770033034e-05,1.0936514593633933e-05
"[TG(49:7),TG(48:0)]_FA22:5",0,3.80767337708722,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.6194504275226575e-05,9.988904576547263e-06,1.6042627808356506e-05,1.6426351476844785e-05,1.6194504275226575e-05,9.988904576547263e-06,1.6042627808356506e-05,1.6426351476844785e-05,1.1235100224018504e-05
"[TG(49:7),TG(48:0)]_FA22:6",0,3.9242426530346974,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.7536284934959832e-05,1.0549970834240324e-05,1.7104199880093275e-05,1.8081870076085814e-05,1.7536284934959832e-05,1.0549970834240324e-05,1.7104199880093275e-05,1.8081870076085814e-05,1.2906693611783684e-05
"[TG(49:8),TG(48:1)]_FA14:0",0,3.783565144576684,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4404209254223727e-05,7.562235786151953e-06,1.5397718339364065e-05,1.2973432434219998e-05,1.4404209254223727e-05,7.562235786151953e-06,1.5397718339364065e-05,1.2973432434219998e-05,2.339516710985597e-05
"[TG(49:8),TG(48:1)]_FA16:0",0,4.301743612016219,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,2.4568815111388734e-05,1.4173995827965986e-05,2.5335411628729465e-05,1.725480951672718e-05,2.4568815111388734e-05,1.4173995827965986e-05,2.5335411628729465e-05,1.725480951672718e-05,1.7431078932992974e-05
"[TG(49:8),TG(48:1)]_FA16:1",0,4.329025257307622,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,3.207220298688133e-05,9.149425894889137e-06,3.1237162007517555e-05,1.611276749427575e-05,3.207220298688133e-05,9.149425894889137e-06,3.1237162007517555e-05,1.611276749427575e-05,1.4382258978422482e-05
"[TG(49:8),TG(48:1)]_FA18:0",0,3.292496664533215,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1187463487918731e-05,7.261482759010867e-06,1.0602742185222032e-05,1.1668075022813868e-05,1.1187463487918731e-05,7.261482759010867e-06,1.0602742185222032e-05,1.1668075022813868e-05,8.052727918140581e-06
"[TG(49:8),TG(48:1)]_FA18:1",0,3.765811603687812,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.571118110997282e-05,9.638944944629851e-06,1.3177009720930872e-05,1.7219863305297183e-05,1.571118110997282e-05,9.638944944629851e-06,1.3177009720930872e-05,1.7219863305297183e-05,1.2831235780400432e-05
"[TG(49:8),TG(48:1)]_FA18:2",0,3.436625891855934,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.2658365575062037e-05,7.812934126138304e-06,1.2039131441548466e-05,1.265099529766483e-05,1.2658365575062037e-05,7.812934126138304e-06,1.2039131441548466e-05,1.265099529766483e-05,8.861992623424347e-06
"[TG(49:8),TG(48:1)]_FA18:3",0,3.564066863454836,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3680753031777826e-05,8.189900567329416e-06,1.302574013612074e-05,1.357031387830559e-05,1.3680753031777826e-05,8.189900567329416e-06,1.302574013612074e-05,1.357031387830559e-05,1.1225850593304021e-05
"[TG(49:8),TG(48:1)]_FA20:4",0,3.662972573689693,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.4582721161145397e-05,8.810071203276948e-06,1.5260993808444843e-05,1.4515725516390213e-05,1.4582721161145397e-05,8.810071203276948e-06,1.5260993808444843e-05,1.4515725516390213e-05,1.0148345544950224e-05
"[TG(49:8),TG(48:1)]_FA22:5",0,3.784610149409584,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.618674301669681e-05,9.715441214622915e-06,1.5638496269867548e-05,1.599115451675084e-05,1.618674301669681e-05,9.715441214622915e-06,1.5638496269867548e-05,1.599115451675084e-05,1.1437943759255401e-05
"[TG(49:8),TG(48:1)]_FA22:6",0,3.901304932586927,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.753769612996844e-05,1.0545728777209785e-05,1.66839568513302e-05,1.741276654169709e-05,1.753769612996844e-05,1.0545728777209785e-05,1.66839568513302e-05,1.741276654169709e-05,1.2697521305283236e-05
[TG(50:3)]_FA14:0,0,3.400232491526358,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.1872583098297563e-05,6.753582010517314e-06,1.3819233913090275e-05,1.1054652304441408e-05,1.1872583098297563e-05,6.753582010517314e-06,1.3819233913090275e-05,1.1054652304441408e-05,1.0046436771397299e-05
[TG(50:3)]_FA16:0,0,3.592749483195459,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.3276925166657847e-05,1.0245965503143978e-05,1.1688481620413056e-05,1.3354812196717533e-05,1.3276925166657847e-05,1.0245965503143978e-05,1.1688481620413056e-05,1.3354812196717533e-05,1.1044102714667182e-05
[TG(50:3)]_FA16:1,0,3.969391487668023,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,2.099504526208247e-05,7.875573232779335e-06,2.1034746645967234e-05,1.8854647299951944e-05,2.099504526208247e-05,7.875573232779335e-06,2.1034746645967234e-05,1.8854647299951944e-05,1.1023818358048344e-05
[TG(50:3)]_FA18:0,0,3.339998643978055,0.0,1.0,1,4,4,SampleType_Glia|SleepCondition_Wakingup|Sex_male,SampleType_Glia|SleepCondition_Wakingup|Sex_male,TAG,1.233238706449566e-05,6.727282017467406e-06,1.0598490514686817e-05,1.3334543196790494e-05,1.233238706449566e-05,6.727282017467406e-06,1.0598490514686817e-05,1.3334543196790494e-05,7.790329479681246e-06
