lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,GDF-J,GDF-L,GDF-M,GDF-N,G4F-J,G4F-L,G4F-M,G4F-N,Blank1
FA(5:0),2.190176869745044,11.527413225438131,202.0871268765071,7.317885610561978e-46,2.3614816865283504e-42,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0017766939732810133,0.004527265344947525,0.0044189977320619,0.004761819258393261,0.000805418464870725,0.0008934019724704932,0.0010369803655634368,0.0007312201194545215,0.00552075556133465
DG(41:5)_C16:0,-1.9999345035413183,9.384580198819496,170.64281074997956,5.355151010772317e-39,8.640536155881134e-36,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,7.799635501120285e-05,0.0007103708292650923,0.00020108988653677997,7.751271787628893e-05,0.00025692855339023253,0.0012835763086437898,0.002498342681678862,0.0002631955528198314,0.00047034249643169903
"DG(36:7),DG(35:0)_C16:0",-1.8680988007305104,9.929717660808382,150.2501526670057,1.5285604072841212e-34,1.6442214781019534e-31,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,0.0001486143031264651,0.0010705145716390515,0.0002232095214595525,0.00017576606082620808,0.00025619270543035115,0.0019114268469495284,0.0034489811788901504,0.00039048765303508376,0.0008270854406532995
FA(21:5),-1.5897579272560616,12.296044032600015,110.74652334629718,6.724133384988973e-26,5.424694608339854e-23,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.001707697193953241,0.0028783679451371167,0.002355514734306671,0.0019072921341957872,0.005021251876159442,0.005329222239253998,0.011994402608128018,0.004612999161799873,0.007031349798731086
"DG(42:11),DG(41:4)_C16:0",-1.558420133152972,7.506908099247685,106.24567356694548,6.513792309557173e-25,4.2040015565882002e-22,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,4.242590016484165e-05,0.00021358026403716144,8.816127489288193e-05,3.7343482892907035e-05,7.92320389439007e-05,0.00031374417165571256,0.0006471698225958857,8.674192670520245e-05,0.00010026233736675709
FA(22:3),-1.5152530706048517,12.255338698873718,101.03455487890004,9.039268636567079e-24,4.861619981700327e-21,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.003433808233500992,0.0013442187658239816,0.002552059500570299,0.0038982167607458295,0.019514698014033036,0.0016126403380876163,0.007537518110569954,0.00302509700500634,0.001181351264574451
"[TG(51:8),TG(50:1)]_FA22:5",-1.4714816761441705,6.156611486038971,94.71730376456088,2.1961105765945813e-22,1.0124069758101016e-19,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,1.6969290937638503e-05,8.417088463139917e-05,4.590869140107626e-05,2.1859393563306455e-05,3.169769848431556e-05,8.339336441874044e-05,0.0003009502407645517,4.690959882706333e-05,1.244664430462375e-05
FA(10:3),-1.4466084905380632,14.95176010659233,92.4392902797772,6.942206360388386e-22,2.8003124906216655e-19,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0025439423433573586,0.03709999252584539,0.007365965091477343,0.003931067486162728,0.017794668453391182,0.02607775028074654,0.08505981135877537,0.01090989668022123,0.06287464934246877
DG(42:5)_C16:1,-1.4084872493687663,6.940914077383608,87.37171311417526,8.992746171096645e-21,3.224399099347653e-18,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.8633891672540297e-05,0.00015561809787822113,6.455689772868514e-05,4.159325835315823e-05,4.623476162215657e-05,0.00021943969269953137,0.00043083806169254583,8.100990338739811e-05,4.023248198200857e-05
DG(36:6)_C16:0,-1.400968791855008,7.775704135721948,86.64936366860138,1.2957225638443539e-20,4.18129671352573e-18,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,4.277640027899456e-05,0.00027848112538712285,0.00010875056492091151,5.7456166159093815e-05,9.608676084480239e-05,0.00038746542985570055,0.0007255004241925988,7.90687711344654e-05,0.00014683424738979665
"DG(37:7),DG(36:0)_C16:1",-1.3224391792894583,7.62676509460618,77.50673052003279,1.3227096912607111e-18,3.880349248816649e-16,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,5.8641662062080706e-05,0.0002496733901569507,0.00013833584740926427,4.239779652506365e-05,6.740057834475276e-05,0.0003073478647032918,0.0007066888810461664,0.00014593668310282059,6.722771912498082e-05
FA(15:1),-1.3086403676391625,13.913707161253676,76.17939665506128,2.5903028475994453e-18,6.965756074336174e-16,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0016888431908486474,0.023596453828172617,0.005077765776569445,0.002511530450572064,0.007852031041305422,0.017002472760305823,0.04531675993040459,0.013848183421571231,0.016324810947497805
FA(28:1),-1.2425855183259935,13.333705114210556,68.89887574137539,1.036438902951991e-16,2.5727602614046726e-14,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.00873287448934269,0.00584330243576851,0.005976787502577551,0.007184505571352412,0.02895395030474321,0.004813282786969732,0.008135140210703707,0.02948160058703776,0.0007770775305735611
FA(14:2),-1.163639291669413,15.281966614623787,60.64042316286941,6.851257276785003e-15,1.5792148022989432e-12,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.001528816694877102,0.049589961376136124,0.0080020111420634,0.0028299306949220015,0.01547785913678665,0.03766934759999416,0.08334044924014648,0.00300063608229254,0.10344257331284291
[TG(45:3)]_FA16:0,-1.1657792880427744,5.518229147031734,60.029746439022574,9.343453721530143e-15,1.884457822461111e-12,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2927843443212242e-05,6.786154589743861e-05,1.9854240408856383e-05,1.2510707546512596e-05,2.4524504582225064e-05,2.084566826243722e-05,0.00018722477379956443,1.7646199408241018e-05,3.11968551297405e-05
FA(26:6),1.1586408929504302,10.580186678797824,60.10797241818159,8.979389570704122e-15,1.884457822461111e-12,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0019630540236914447,0.001862839903052098,0.001996882221212735,0.0020573455130818165,0.0009958485537517466,0.0011276804283793709,0.000666980304527611,0.0009305123703679697,0.0017488185139611094
"DG(37:7),DG(36:0)_C18:0",-1.128795739875717,6.444319291348579,56.75852083302389,4.927511317175582e-14,9.353575894426824e-12,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,4.940313697538852e-05,8.53015502816195e-05,6.297278074201346e-05,3.519001767311386e-05,7.050609031432609e-05,0.00011223889608258306,0.00025316987672566643,7.967559590113986e-05,3.7574095903049e-05
FA(22:2),-1.1082767694979931,11.058509054197328,55.12467024311263,1.1312210953243073e-13,1.921289723479757e-11,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.001685234730650599,0.0008729977240070453,0.0013667682074121627,0.0019023823882269627,0.006697502765281444,0.0010516455027230274,0.002975396417550081,0.001884002397434789,0.0008428439539508923
FA(30:1),-1.1085498646010843,12.086104827118234,55.15945907287551,1.111375375650911e-13,1.921289723479757e-11,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.002118814292248514,0.001677275301281313,0.0034630902016757896,0.005476612982063639,0.01227244950617663,0.002369706587026045,0.005262563731602853,0.008271313746947104,0.00041175299354304773
FA(10:2),-1.0815633555348818,11.563042904119158,52.55869076461386,4.1758078266146565e-13,6.737665928242745e-11,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.00073175043431718,0.0034960135464615254,0.0011701080141541956,0.000780497496593564,0.0021604794449767563,0.002345015841960608,0.007083761023731725,0.0016386428831251766,0.005367241175351145
DG(30:2)_C16:0,-1.07203219516442,6.891475618485514,51.39212658987071,7.56412974895219e-13,1.1623546047556531e-10,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,3.961933907849062e-05,0.00014911974332581054,7.43619788391674e-05,3.9319329980021884e-05,4.828166484432164e-05,0.0001652526587170637,0.0003421368244497385,8.880886402682973e-05,9.664636672684038e-05
"[TG(51:7),TG(50:0)]_FA22:5",-1.0154327171445323,5.067668262791991,45.66399717560931,1.4037935897848064e-11,2.0591099610161684e-09,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,1.69864904688689e-05,3.2886250465086e-05,2.4644595369830005e-05,2.1539526385770287e-05,2.028885117328621e-05,4.093713182111422e-05,0.00010300616628016353,3.1502797123415293e-05,1.2252076821552987e-05
FA(15:0) | FA(16:7),-0.9664507665847606,12.75130842049511,42.16245460430218,8.399728297778737e-11,1.1785184007361732e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0024992730774582267,0.0069705339698732565,0.003372334481298528,0.002881794530679551,0.005085794947744651,0.005229266255445467,0.01591570043950755,0.0048973942994310375,0.010762694628226346
DG(42:4)_C16:1,-0.9669127090753457,5.547840528633087,41.67622699646616,1.0771075069670511e-10,1.4482608020761142e-08,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.4112249372864273e-05,4.5472091822229766e-05,3.810184306488559e-05,2.6954972043794045e-05,2.9238192058144775e-05,6.077229369666262e-05,0.0001267159147253901,5.083948441798013e-05,2.228877734319472e-05
FA(16:5),0.8773777111836816,11.23766292200142,34.85409182670037,3.553619303152549e-09,4.587011796509311e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0030197161503261578,0.006292308987112173,0.002159473077407702,0.001140086533074171,0.0011786782025154916,0.0027317647194802274,0.0012784176470953103,0.002409083950913153,0.001493725866374513
FA(14:5),0.8572352931825065,11.724311978513551,33.29710112720113,7.910046446073589e-09,9.817584569799796e-07,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.005236446438863089,0.008424761447061703,0.0021660502068791493,0.0017001480599149997,0.0033462710417566568,0.003685663153272035,0.001733541057036543,0.0015696700763494112,0.0019993451212404014
FA(17:2),0.8503948739067496,13.134974157989792,32.7788966872904,1.0325979914149637e-08,1.2341458215911435e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.008458175686083114,0.007143673371851647,0.011910309824303668,0.021515254231682414,0.00550464528914412,0.008143012444370065,0.00861890875461183,0.00546606670751546,0.0050294630364328624
DG(37:6)_C16:1,-0.8384181926124843,5.990454427121021,31.582433926993744,1.911508909506517e-08,2.2030140182062603e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.782853067479e-05,8.03608881492199e-05,5.171252009066963e-05,3.1582795828881246e-05,2.757776911144229e-05,9.696210274237237e-05,0.0001608717329774805,6.548051476679641e-05,3.3409311684453805e-05
FA(14:1),-0.8277314404337679,12.37315946655785,31.0746810048513,2.4828903391588793e-08,2.7628576291261043e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0010315908101193073,0.006349387117022778,0.0017480917577843093,0.0010637976846308086,0.0021537815882742405,0.004454515763031137,0.01039215817943755,0.0011969917343314614,0.012910053216024642
FA(15:0) | FA(16:7)_2,-0.8218777207139014,12.868662864977471,30.6446936406428,3.0987289873463764e-08,3.333199480722252e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.003990394938183635,0.0070701677304005,0.003709350433126649,0.0030376916980491184,0.00546584642925072,0.005543306233350676,0.01640202533628743,0.004470199229652718,0.012273218136278706
CAR(22:5)_QUAL,0.8047422965740548,9.0369891200568,29.36785451045124,5.98624278409193e-08,6.2314856336337605e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,CAR,0.00031498512564577,0.00035555932342104404,0.0005612501731414575,0.0017982437976718437,0.0004749661952037352,0.0004806821682629003,0.00048007786485601794,0.0003190428012655443,0.00010623973124092005
FA(18:4),0.7910356813114522,11.65361110579784,28.41309891419587,9.799998521907934e-08,9.882686009436533e-06,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.004236330975088618,0.0034863729183036403,0.0045184251975544125,0.00532557256163693,0.002804504392639401,0.0038732659598475403,0.0016427345237581023,0.0023236663660959563,0.0013693293351511192
FA(17:0) | FA(18:7)_2,0.7886181078617029,12.87753983695029,28.244611444299142,1.0691184580046264e-07,1.0454682618124029e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.01491970411710828,0.009174042245802969,0.008754409664378626,0.005796375076988839,0.004921922198942606,0.007201952918694503,0.0032296340614164838,0.009483870039985264,0.004811662719417766
FA(14:0),0.7742910317818613,13.20794611550213,27.24000403234095,1.7970177809528646e-07,1.7055812879808507e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.009154078978977105,0.009429267697204504,0.01193453175814717,0.01883658813756287,0.006258012921504632,0.011481048651349062,0.0063238211647109925,0.00586313382664764,0.006300746408330686
FA(17:1),0.7728007410760058,11.19988977284394,27.130854204389838,1.9013893413757883e-07,1.7530809727484763e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0025212599588334455,0.0025934319453422066,0.00259635952194028,0.003855044426710449,0.0014559983897464812,0.002140919209667329,0.0015199738023827392,0.002068214115153017,0.0021879705013671557
DG(36:5)_C16:0,-0.7776708055976609,5.388430550667394,27.07114405633448,1.961034577148149e-07,1.7578496056825215e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.8736857003551133e-05,3.7514897383056794e-05,3.077977380036177e-05,2.4154339094155142e-05,2.8786281431941403e-05,6.77103368807512e-05,7.983113486646038e-05,3.81157784184565e-05,3.6091877672284476e-05
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",0.7758368555965776,4.98444701958088,26.867145380369564,2.179323372798264e-07,1.9007233848702693e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,3.671120836555441e-05,2.6410470353883967e-05,4.9478935392440706e-05,6.407418949915104e-05,1.6225563280352294e-05,2.509856088338243e-05,2.948947033467029e-05,3.8341004547481496e-05,1.0105504900821295e-05
DG(30:3)_C16:1,-0.7646981671509557,5.496440952773171,26.238871972351667,3.0168824163445814e-07,2.5619683046168325e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.3742922211015737e-05,4.200262581464092e-05,5.146675257952193e-05,2.6368548803500927e-05,3.097600872906464e-05,6.212996828445023e-05,9.248444829546075e-05,6.567742786204347e-05,2.1971205244262145e-05
"PE(dO-38:9),PE(35:2),PE(O-36:2),PE(P-36:1)",0.7604970047770324,6.986968654311122,26.1782838659864,3.1130377277643615e-07,2.5758391660245112e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.00022825833169932072,0.0001170571329208757,0.0001878947325041899,0.00019222000515520038,9.994277063075188e-05,5.916339434135283e-05,9.995995437248493e-05,0.00020815913108071182,1.0730100806114347e-05
"DG(31:2),DG(P-14:0/18:1)_C18:0",-0.7630484985881383,5.44428874089916,26.107364484375324,3.229498913646208e-07,2.6053982485840777e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.415036735832668e-05,4.7720827567579566e-05,3.5707792310012665e-05,2.6121215387778064e-05,3.3438200613784876e-05,5.148557734206958e-05,9.60275553190741e-05,5.299780094932796e-05,2.6246823340941966e-05
FA(25:0),0.7403121122733716,9.900361722519948,24.91215846678699,6.000280331785574e-07,4.7226596660175726e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0011591179166951199,0.0012750595012357697,0.0014740922982931803,0.0008819331245051423,0.0007183767583713738,0.0008030652180871928,0.0006024323885111325,0.0009165663431499878,0.0007644661765255959
"DG(36:8),DG(35:1)_C16:1",-0.7368349168204934,5.570438548719418,24.390037410606624,7.867450227954991e-07,6.044824258478751e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.214916753571796e-05,3.812846970248423e-05,6.0876860290507083e-05,2.9246329384349803e-05,2.9788248420009742e-05,6.0119379716506425e-05,8.445660202843611e-05,8.63246141869016e-05,2.9718206965549837e-05
FA(20:0),-0.7280178384302703,14.88451227420635,24.115203465305967,9.074105058351546e-07,6.809799307744288e-05,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.02051573431737136,0.01869827587112523,0.023656170273184635,0.024080710478244144,0.048004823756791395,0.041089678657046366,0.03485101915376178,0.022896156584893756,0.0316603598096072
FA(8:5),-0.7079623888873456,11.20376086791833,22.812035686818263,1.786434467110718e-06,0.0001310187278492338,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0016391064962090556,0.0018845696426690855,0.001804999751303269,0.0015882680607275852,0.002638097298246351,0.0033798042424220886,0.002632609268538168,0.0033110450094457123,0.002277088278064986
"DG(40:7),DG(39:0)_C18:0",-0.7069042775675325,5.77250720258372,22.51313355932461,2.0871173791539287e-06,0.0001496695062784384,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.627847259111705e-05,4.842184905383293e-05,8.0034618135205e-05,2.704775408285909e-05,2.738660440768922e-05,5.80836681263714e-05,0.00010081841806255994,0.000126277920980089,2.4187230967956624e-05
DG(42:4)_C16:0,-0.707595644258677,5.036879539667241,22.397627917496948,2.2164759380534745e-06,0.00015549060548040354,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.0422696899040536e-05,3.449598718045038e-05,2.8110676723421305e-05,2.244427909156448e-05,2.6793578287561482e-05,4.7160524518053e-05,7.050783870968906e-05,3.1733171779722516e-05,1.6152028639842245e-05
"PE(35:3),PE(O-36:3),PE(P-36:2)",0.6951455507926423,6.625451386093227,21.886587884066216,2.892485024365935e-06,0.00019859679092827388,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.0001576752515461067,9.412088300649073e-05,0.00013197066461854225,0.00016856545767043887,8.845042678862107e-05,6.433004526584943e-05,5.84108595597594e-05,0.0001623048814803478,1.1439242111598307e-05
LPC(22:5),0.6781279020797796,5.625340035654805,20.721305577674045,5.312164443622764e-06,0.00035713238874105543,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PC,4.5560415882300376e-05,7.799214818736035e-05,8.405839218138203e-05,6.615922157144395e-05,4.070075054253384e-05,4.8856284065230513e-05,3.494474046535687e-05,5.647208606175972e-05,9.504276459213668e-06
FA(24:10),-0.6625940720061614,12.406507954422516,20.00955283850999,7.705624713911396e-06,0.0005074704275875934,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.004766719116323444,0.003790767888394561,0.004223251575607581,0.0042371609837119,0.008121454637415638,0.00901497135253965,0.007132686011281861,0.0032139069689499,0.0038895663619059936
FA(17:0) | FA(18:7),0.6473720568206096,12.789428382384571,19.10874653052906,1.234777109925062e-05,0.0007969251467456352,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.013112565560821543,0.00843956426493433,0.00871446630211949,0.004884935859661351,0.004983183539782451,0.007595144344261364,0.0034113469328797643,0.008688259527157334,0.00451019086972677
"PE(36:3),PE(P-37:2)",0.6444620527411871,7.246404950034219,18.87328617729491,1.3969529762895852e-05,0.0008839151479385278,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.000197574897707379,0.0001774115677595909,0.00019899030381759805,0.0002696896599082509,0.00012229854384399288,8.590987447034002e-05,0.00010176357636592785,0.0002850695837200075,1.336560693802225e-05
DG(37:6)_C18:0,-0.6331520567734525,5.151862867760847,17.994846440797517,2.215038247495822e-05,0.0013486657405035,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.238252458989645e-05,4.199121904882839e-05,3.0403380594063945e-05,2.330597292721036e-05,2.2442933244576605e-05,4.422815933646046e-05,8.548398819018823e-05,3.503177983031406e-05,1.6732485703420817e-05
PE(34:4),0.6291354659321651,7.496191953217806,18.003604684255606,2.2048706490033636e-05,0.0013486657405035,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.0003132228629464582,0.00019346972317842956,0.00024248467757844,0.000247993278633151,0.00014591019578331766,0.00010426255063442265,0.0001893859757898235,0.0002510191543440289,1.1480784372432857e-05
"DG(31:2),DG(P-14:0/18:1)_C16:1",-0.6270799318877338,5.379984771573861,17.688022014192143,2.602603147616458e-05,0.0015552963624737,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.41898800285787e-05,2.9148258724682187e-05,5.702115390660263e-05,2.777514467244062e-05,3.534740652856192e-05,4.373426493563364e-05,8.1216567327713e-05,5.61979521147641e-05,2.6244226976722344e-05
FA(16:1),0.6138391320804885,11.271925055716864,17.191033213026458,3.380281251173104e-05,0.0019833031995519,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0016682175605742548,0.004281960289536058,0.002204480581031858,0.001689035006042299,0.001306030017983003,0.0019280880097325684,0.001659055446713772,0.0019881726883242325,0.004111807033596037
FA(17:6),0.6100796916851394,11.251829896907456,16.983315809596206,3.770973723877645e-05,0.0021730236083844,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.003169931078302636,0.0028215274841994656,0.0027010617800675993,0.0026905615720025245,0.001700146993143983,0.0023763025009989895,0.0014069801761957066,0.0025585084873579016,0.0022962685397211907
"PE(34:2),PE(O-35:2),PE(P-35:1)",0.6103839595157842,6.914785659621075,16.928340555760087,3.8817691737968966e-05,0.0021976261620776,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.00015645268118889415,0.00011419839290096577,0.00018222575262995093,0.0002091919376704279,9.22981344195568e-05,6.25626613711842e-05,9.752857796914187e-05,0.00021985194430935285,1.7073587730314785e-05
"PE(O-38:9),PE(36:2),PE(O-37:2),PE(P-37:1)",0.6088129997615727,7.830526825662149,16.877792218953797,3.986528574748834e-05,0.0022180220190887,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,0.000312840517958152,0.00021429174286231672,0.00032900468383338145,0.0003989588576789427,0.0001717081536201228,0.00015871844485452935,0.00016119030885638054,0.00040873809472285403,2.230467999279229e-05
[TG(45:2)]_FA16:0,-0.6106604959084052,4.622388176020975,16.634219281123023,4.532583951416502e-05,0.0024790929510544,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,TAG,1.2014171561624321e-05,4.2336740054282425e-05,1.5436900759409996e-05,1.2291055147295667e-05,1.207487181192191e-05,1.3547893735134808e-05,7.891393317009185e-05,2.2675192411895755e-05,1.0582106219459079e-05
DG(41:6)_C16:1,-0.6040259000019905,5.222711311615403,16.402473077908297,5.121836040842652e-05,0.0027546941506332,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,2.7911042505608036e-05,2.6467977831259803e-05,4.79122730815097e-05,2.5875932548085206e-05,3.229926909288214e-05,4.366664772965811e-05,6.79068356754932e-05,5.716224438263997e-05,1.711756386014152e-05
"PE(35:6),PE(P-36:5)",0.6052652877163066,4.289246115516226,16.233134877924627,5.60059301497673e-05,0.0029628055179229,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,PE,2.704129938234053e-05,1.5533222505921784e-05,3.39699647877592e-05,2.242095548801472e-05,1.4784869694067521e-05,1.6205250001339e-05,1.7315901349722286e-05,1.9563523389317074e-05,1.1631537787583703e-05
FA(16:4),0.5895321803751304,10.517047132573987,15.863490860279857,6.807946234214444e-05,0.0035434262093241,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,FA,0.0017957060893530779,0.0018657430662526889,0.0014249697514719154,0.001607746416831603,0.0012436803223403545,0.0014333790130941972,0.0008200774623804909,0.0012495780211307058,0.0014710601100081503
DG(42:5)_C18:0,-0.5887857142127649,5.515133960162435,15.636942163791083,7.674063620184334e-05,0.0038694067659898,4,4,SampleType_Glia|SleepCondition_Deprived|Sex_Female,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,DAG,3.305326598360029e-05,5.012711514962039e-05,3.306009069655225e-05,4.0287902501666684e-05,5.2379376982610745e-05,5.203051917480078e-05,7.600422328489359e-05,6.72099353605763e-05,1.778061935252314e-05
