lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,SDF-J,SDF-L,SDF-M,SDF-N,SDM-P,SDM-Q,SDM-R,SDM-S,S4F-J,S4F-L,S4F-M,S4F-N,S4M-P,S4M-Q,S4M-R,S4M-S,Blank1
"[TG(55:10),TG(54:3)]_FA20:4",-0.0106679767257808,4.183920417569821,0.0022259669800068,0.9623696443091307,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9996982179073952e-05,2.1489650516439e-05,1.7290223404235404e-05,1.7897382619592346e-05,1.5803567249975817e-05,1.2330435561649774e-05,1.6659943019248272e-05,3.1794383578954706e-05,1.869450447822637e-05,1.7403471303273e-05,2.0475768617852422e-05,2.0367975726884285e-05,1.4363700107807551e-05,1.4038230287123535e-05,2.382125880097256e-05,2.7577253938821343e-05,1.0144613168857768e-05
"[TG(55:10),TG(54:3)]_FA22:5",0.0581911831435928,4.335600222998983,0.0662800081467572,0.7968321499223692,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.5143939917854427e-05,2.6011180631166653e-05,1.9103130991489082e-05,2.0498746486877608e-05,1.7279335706119192e-05,1.3530898753734202e-05,1.8220546414907124e-05,3.498753686947271e-05,2.065313564149477e-05,1.9322817888026822e-05,2.124966911211691e-05,2.1361044464272224e-05,1.5663763384142025e-05,1.5344180018224635e-05,2.607615136330718e-05,3.0422259300504314e-05,1.1239481621525054e-05
"[TG(55:10),TG(54:3)]_FA22:6",0.0019296366616409,4.435620661727072,7.292019530025229e-05,0.9931866814418748,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.4055751651280506e-05,2.4827803605851115e-05,2.0744065258809017e-05,2.1383209960757387e-05,1.8931356747233587e-05,1.4737870273446877e-05,1.9982389210914477e-05,3.8227085955809e-05,2.2440633055245366e-05,2.0932448855707284e-05,2.317283495352298e-05,2.3166652717927147e-05,1.7195143488434734e-05,1.683698303419954e-05,2.8557524737298648e-05,3.3117667441438606e-05,1.2538167404637887e-05
"[TG(55:11),TG(54:4)]_FA14:0",-0.0424314896970294,3.807527451259868,0.0351314737552419,0.8513204308047299,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.542326056720065e-05,1.591450516566411e-05,1.327567089941632e-05,1.3753496089655138e-05,1.2029433852862664e-05,9.373355675019237e-06,1.2654349424878392e-05,2.4271634879580418e-05,1.5035884299901162e-05,1.4237454961041832e-05,1.4810693556806227e-05,1.4875595736216702e-05,1.100225194381143e-05,1.0684084110431939e-05,1.8075362386419526e-05,2.4024538252094658e-05,7.816617926623492e-06
"[TG(55:11),TG(54:4)]_FA16:0",0.0271810652413457,3.806081900341346,0.0144164361821675,0.9044289132655884,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6366698763786354e-05,1.6996516121417846e-05,1.3379352616692193e-05,1.4018777968589083e-05,1.2096698324643585e-05,9.576095239709168e-06,1.2681003575010218e-05,2.4312422457573935e-05,1.4492317639686151e-05,1.3560874861374457e-05,1.4972270529498444e-05,1.497468588079207e-05,1.0976729107998814e-05,1.0690821623821285e-05,1.8172970227870845e-05,2.1122438006227685e-05,7.82035017891006e-06
"[TG(55:11),TG(54:4)]_FA16:1",-0.0117286793842326,3.917220707467517,0.0026862924825275,0.9586645847990238,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6787819228988104e-05,1.7218729394296484e-05,1.447893068308304e-05,1.4950409176798268e-05,1.3082903780508726e-05,1.0230660400665126e-05,1.3734910756632365e-05,2.67953627549529e-05,1.5580346627418405e-05,1.559507572407956e-05,1.612616999898645e-05,1.620216491235269e-05,1.1901075598565668e-05,1.1954549784259476e-05,1.9687416199743408e-05,2.2829087206118192e-05,8.591155916134697e-06
"[TG(55:11),TG(54:4)]_FA18:0",0.0413821469181201,4.0855464268243065,0.0334775496432264,0.8548225682118074,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.365512682796711e-05,2.2752601708460674e-05,1.6232394314987532e-05,1.829501989446461e-05,1.2692973333905138e-05,1.2213880038860032e-05,1.4901298597209936e-05,2.46295457767974e-05,1.8256366113773046e-05,1.9320866597446636e-05,1.5474919802563398e-05,1.5616604174523834e-05,1.2547428271581658e-05,1.3184815222828909e-05,2.8845391284493836e-05,2.145704032219787e-05,8.336384260815629e-06
"[TG(55:11),TG(54:4)]_FA18:1",-0.176878004540142,5.40302588479778,0.6142044263930551,0.4332091468181976,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,4.259210216407637e-05,3.948530158145649e-05,3.0002419063553717e-05,2.788519024833745e-05,3.522524534519045e-05,3.9079052203714404e-05,3.312770907054519e-05,6.751150698438561e-05,3.823512084335202e-05,3.8077219268297815e-05,3.997002743570444e-05,4.982096830600607e-05,1.7765386792793334e-05,5.8130823072384e-05,5.2690671229378834e-05,7.202714156753625e-05,4.086210911096054e-05
"[TG(55:11),TG(54:4)]_FA18:2",-0.0250678171981603,5.56724210187232,0.0123509325873101,0.9115094931481186,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,0.00011866889440981978,3.54332918237672e-05,3.573172740908361e-05,7.166728621126461e-05,1.862183990324664e-05,2.4784723523368563e-05,2.7903218572954363e-05,7.492005044592904e-05,4.046792475127934e-05,7.857613269961025e-05,7.402535474879272e-05,6.056078966309259e-05,1.935976960564782e-05,2.7477048955134358e-05,5.0825065729049816e-05,6.221877851401658e-05,2.6473034370815763e-05
"[TG(55:11),TG(54:4)]_FA18:3",-0.0526752583434815,4.186185057804653,0.0542704893354617,0.8157922537306683,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9731500015352752e-05,2.0751360607498226e-05,1.621525242350446e-05,1.9428471164091918e-05,1.4739729474982072e-05,1.3871888116176331e-05,1.6017843110442094e-05,2.9678021044382284e-05,1.7469986685422834e-05,2.03392213729169e-05,1.9991964901371855e-05,2.085475598385322e-05,1.3357266102899413e-05,1.5258838653153293e-05,2.398635322257984e-05,2.8648335535882066e-05,9.49843464745739e-06
"[TG(55:11),TG(54:4)]_FA20:4",0.0167414757588553,4.18102568802969,0.0054819245648178,0.9409785412603724,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9994740543640074e-05,2.1589035566900475e-05,1.729907084060331e-05,1.7898240449711947e-05,1.6653474284305895e-05,1.2330435561649774e-05,1.6659676471137903e-05,3.1790814686544834e-05,1.870525641646711e-05,1.7409882944869855e-05,1.9324649574631426e-05,1.9367784960290306e-05,1.4371288024141638e-05,1.4266631249963197e-05,2.3811345646613188e-05,2.755955029704943e-05,1.0146885006894608e-05
"[TG(55:11),TG(54:4)]_FA22:5",0.0157180128114804,4.348832528570422,0.0048363896228282,0.94455648636636,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2490079950123077e-05,2.549675507527216e-05,2.066499073266344e-05,2.090753228184933e-05,1.7286163150568146e-05,1.3529715421438158e-05,1.8209351648465888e-05,3.4995184412712395e-05,2.0661498222149515e-05,2.0192308408437148e-05,2.1254612065957776e-05,2.332302905517788e-05,1.610984102805885e-05,1.5887221618392412e-05,2.6061662375495046e-05,3.0419161059781656e-05,1.1231692405060301e-05
"[TG(55:11),TG(54:4)]_FA22:6",-0.00934487596029,4.440494329365984,0.0017102298262305,0.9670129466278192,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.4074005657734982e-05,2.482351118787554e-05,2.0744894994364102e-05,2.1390356782136458e-05,1.8928575174355093e-05,1.4738264717545563e-05,1.997892433967395e-05,3.820924149375968e-05,2.2445710326184776e-05,2.0944714741245753e-05,2.3161095114057585e-05,2.459478905305051e-05,1.7200661881340376e-05,1.6840351855147904e-05,2.8578495204370125e-05,3.3129174686183623e-05,1.2472770534901813e-05
"[TG(55:7),TG(54:0)]_FA14:0",-0.028285264657707,3.8485220316338338,0.0156157426618115,0.9005528699777016,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.5425822392638193e-05,1.5917807074089526e-05,1.3272353117370254e-05,1.3761786066585439e-05,1.2030445320755276e-05,9.439226372464953e-06,1.2652749983699617e-05,3.0187355476033677e-05,1.4788591258430531e-05,1.4456569877543225e-05,1.5939877903533528e-05,1.5064486350153264e-05,1.163457862660324e-05,1.1578597933580736e-05,1.966148911913051e-05,2.1075080196773895e-05,8.357804567404357e-06
"[TG(55:7),TG(54:0)]_FA16:0",0.0234551067379061,3.865816341010928,0.0107393997212345,0.917462126083457,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.541717585766139e-05,1.6527655894154706e-05,1.403545000174642e-05,1.4636244503062528e-05,1.209442236513204e-05,1.0269906648077462e-05,1.4729112432503146e-05,2.65995827501151e-05,1.5002135307583959e-05,1.546238014840477e-05,1.4973815335157356e-05,1.497778251794655e-05,1.1523749042147856e-05,1.164776955780104e-05,1.876014214229669e-05,2.1141027197308356e-05,8.182385460031067e-06
"[TG(55:7),TG(54:0)]_FA16:1",0.0348653321751537,3.9636483176402497,0.0237450400100152,0.8775354165257875,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.6787178726817485e-05,1.848135026952069e-05,1.4479207384650192e-05,1.5743396215906694e-05,1.4094902704617998e-05,1.0243873901808369e-05,1.560470309707428e-05,2.8843916042002813e-05,1.5987722696537022e-05,1.4573375552417846e-05,1.6123698345287828e-05,1.6258522291068656e-05,1.2840137905880523e-05,1.3264991405132441e-05,1.9685509753978654e-05,2.2835283518726655e-05,8.511641120573262e-06
"[TG(55:7),TG(54:0)]_FA18:0",0.2436059651034973,4.195278578500988,1.1594771748573098,0.2815739961490621,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2829538465346592e-05,2.0550939426407638e-05,1.634630581629278e-05,1.6350000046430617e-05,2.2255628573168585e-05,1.36107719533693e-05,1.5212619774359388e-05,4.7089194465934095e-05,1.5193876867523082e-05,1.3503169129914354e-05,2.2265162338496925e-05,1.761853449878755e-05,1.3610656809479097e-05,1.278730343211016e-05,2.1007409139742702e-05,3.138490525808011e-05,8.610304260880698e-06
"[TG(55:7),TG(54:0)]_FA18:1",0.0061932495284395,3.9360260122298607,0.000749106105350561,0.9781647830961612,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.707699936220583e-05,1.7387783201075166e-05,1.4462894595899868e-05,1.5503556336257574e-05,1.3150421083088993e-05,1.109585382020335e-05,1.386844836043498e-05,2.647008252304989e-05,1.5675918766172424e-05,1.5023592758232005e-05,1.6263031377509464e-05,1.6559199025664688e-05,1.2663776336656653e-05,1.1674270306724602e-05,1.978616783593011e-05,2.2988421586015522e-05,8.801950853549058e-06
"[TG(55:7),TG(54:0)]_FA18:2",-0.0020311165788385,4.033201427553558,8.062078912018933e-05,0.9928359641847568,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8175435663509705e-05,1.8701582460321544e-05,1.56915909898408e-05,1.7092675264511823e-05,1.4131569295954552e-05,1.1016966730814957e-05,1.4896500782062143e-05,2.8660372184144537e-05,1.7359780016281665e-05,1.584931610423062e-05,1.7489223344165033e-05,1.8474425281472432e-05,1.2857153232088567e-05,1.2557330352827928e-05,2.1323490647915436e-05,2.4756591559428404e-05,9.200660317054041e-06
"[TG(55:7),TG(54:0)]_FA18:3",-0.0009339531971682838,4.081164286960367,1.7051069286733167e-05,0.9967053093997364,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.870928206747496e-05,1.9309119818534002e-05,1.6157466990031946e-05,1.668074505569675e-05,1.4737706683892072e-05,1.1499755398886043e-05,1.625506553975222e-05,2.960052473371512e-05,1.7464013519319515e-05,1.6305666119885068e-05,1.8091042941510306e-05,1.8073419983688497e-05,1.3352667347121245e-05,1.306982870460569e-05,2.213561814466285e-05,2.7406854413485948e-05,9.498759204591644e-06
"[TG(55:7),TG(54:0)]_FA20:4",0.010366414305792,4.180715398696478,0.0021018594348472,0.9634329623088396,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.0004988272961778e-05,2.065329606849706e-05,1.7720156414026194e-05,1.8835017275532342e-05,1.5859452310052953e-05,1.232116646387709e-05,1.665834362890835e-05,3.178469651581005e-05,1.869420580852812e-05,1.7984990085493845e-05,1.9320015570137127e-05,1.9386983460962614e-05,1.4364619744935023e-05,1.4033738654366428e-05,2.3818971066054856e-05,2.7565303919421948e-05,1.0143315002223693e-05
"[TG(55:7),TG(54:0)]_FA22:5",0.0024386489193493,4.316068009723998,0.00011639793732887148,0.9913919599578224,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2115074480654775e-05,2.3214197674210424e-05,1.920266529663419e-05,1.9770364693457513e-05,1.727174947988175e-05,1.3531687717164084e-05,1.8222678748951225e-05,3.4977339853418046e-05,2.113547620984237e-05,1.9318357696524893e-05,2.1264807276542453e-05,2.1356090199198944e-05,1.5676409852889525e-05,1.5350468355487535e-05,2.607233876267155e-05,3.0426685358679547e-05,1.1600867664571661e-05
"[TG(55:7),TG(54:0)]_FA22:6",0.0019877013560882,4.468610510436058,7.738588559669246e-05,0.9929811600616034,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.4067280629270048e-05,2.7532995775769408e-05,2.0738535499016783e-05,2.242918714862481e-05,1.8932115384326857e-05,1.4873753105676907e-05,2.020815052902841e-05,3.820210341720488e-05,2.2441529007374697e-05,2.1226832129150457e-05,2.316171301275072e-05,2.6966449053274128e-05,1.7189164991894954e-05,1.684551708075151e-05,2.857544460025264e-05,3.3118995258891174e-05,1.3032132034734745e-05
"[TG(55:8),TG(54:1)]_FA14:0",-0.0596620148926565,3.8313916451421535,0.0694668256396469,0.7921146684653287,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.5420058056347542e-05,1.5912524146563787e-05,1.3758965650863272e-05,1.452590103998852e-05,1.2036514224574444e-05,9.372369602388794e-06,1.2645286992481255e-05,2.4283871026559935e-05,1.433910355937455e-05,1.556580477022939e-05,1.4818417290470468e-05,1.5747588736793302e-05,1.20158141122754e-05,1.1508752630842344e-05,1.9096431393788057e-05,2.109632485392284e-05,7.817104762324875e-06
"[TG(55:8),TG(54:1)]_FA16:0",-0.0029950764489484,3.920874899675035,0.0001751812411505682,0.9894398233994162,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.590010362177683e-05,1.8575452707343744e-05,1.3850205448158016e-05,1.8056608877468147e-05,1.2639111402540202e-05,9.844902761510416e-06,1.3250337171495792e-05,2.6013772010861586e-05,1.6219783925189426e-05,1.467624261707249e-05,1.8468570380887327e-05,1.671526593544923e-05,1.1580543531280176e-05,1.2278622948899831e-05,1.81794519253006e-05,2.1116241778037653e-05,8.466528669358967e-06
"[TG(55:8),TG(54:1)]_FA16:1",0.0072977137835305,3.962465538350929,0.0010403200945017,0.974269497992992,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8108184279390677e-05,1.8822429474705996e-05,1.4827853943284436e-05,1.5407505916174886e-05,1.33795243244593e-05,1.0530825475986374e-05,1.4417524910598737e-05,2.6909057942628725e-05,1.755002828469496e-05,1.4574211835001236e-05,1.700789139923521e-05,1.72097875490551e-05,1.190820354283657e-05,1.1647320338838797e-05,1.968398459736685e-05,2.4588847668998144e-05,8.509044787305113e-06
"[TG(55:8),TG(54:1)]_FA18:0",0.038549195893671,4.004235488120433,0.0290358517796816,0.8646962833518393,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.9464736969453598e-05,2.0361744356098684e-05,1.434594175043973e-05,1.5985237462896437e-05,1.4328304696589842e-05,1.0885619855254727e-05,1.2697262653870765e-05,3.22282608308638e-05,1.7851080447715078e-05,1.7165399708850246e-05,1.8917772595516966e-05,1.6421401743530737e-05,1.2589736579141682e-05,1.0662524041884552e-05,1.8873763764554592e-05,2.399576929604783e-05,8.422227765737669e-06
"[TG(55:8),TG(54:1)]_FA18:1",0.0455768857512339,4.116298235881464,0.0406144451604078,0.8402839717632047,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.516379505757216e-05,2.1889832622890024e-05,1.4794399473991817e-05,1.755691849812197e-05,1.4657545670916062e-05,1.0895086363158048e-05,1.5510347201235426e-05,3.069515995171002e-05,1.610390258874693e-05,1.920601231949536e-05,1.8376196883305478e-05,2.146168292742483e-05,1.1979713980287849e-05,1.2613476212067571e-05,2.132158427487415e-05,2.692309756700303e-05,8.956598675747713e-06
"[TG(55:8),TG(54:1)]_FA18:2",-0.0008174188825036079,4.0427626682903455,1.305850013366694e-05,0.9971167269993528,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.816198542333489e-05,1.977401794461903e-05,1.5690485027335316e-05,1.7232176773013877e-05,1.4142695683932019e-05,1.101341673392682e-05,1.4902364738812558e-05,2.8514047011869917e-05,1.6985854326747422e-05,1.6124742965610333e-05,1.867648863596982e-05,1.746958950008442e-05,1.286497100288329e-05,1.2559127057333722e-05,2.224580787365032e-05,2.4851749446479793e-05,9.197090219528714e-06
"[TG(55:8),TG(54:1)]_FA18:3",0.018126031221073,4.0784525305192565,0.0064223961025749,0.9361260262352288,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8702556916846727e-05,2.0127314148000923e-05,1.696341881405657e-05,1.6677600532804887e-05,1.4731637635377673e-05,1.1493049811592192e-05,1.546370219702018e-05,2.9553109226566854e-05,1.7472077259379742e-05,1.6309290188318347e-05,1.8083319325698187e-05,1.8065678567989244e-05,1.3351057708042012e-05,1.3064887981393722e-05,2.212684842142151e-05,2.5667896001937416e-05,9.493404104730859e-06
"[TG(55:8),TG(54:1)]_FA20:4",0.023376399864821,4.190424617161884,0.0106886357016711,0.9176567354218164,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.100478968325583e-05,2.1971057617853946e-05,1.7290499631185798e-05,1.7896525280191047e-05,1.5804326079996056e-05,1.309366751388688e-05,1.6655411803049704e-05,3.176889137917564e-05,1.868942726425238e-05,1.7405422647024766e-05,2.036763882144764e-05,1.9377693549499177e-05,1.4369678341205419e-05,1.4029471566836755e-05,2.3824309114196165e-05,2.7564418792205324e-05,1.0149481433017173e-05
"[TG(55:8),TG(54:1)]_FA22:5",-0.0093319945603935,4.328706303461636,0.0017046314381516,0.9670669512477638,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.21128327230576e-05,2.40621086756864e-05,1.910174848562203e-05,1.9774080903173505e-05,1.728540451347488e-05,1.3525376611585178e-05,1.8694458228145492e-05,3.499977330818731e-05,2.186899235484158e-05,2.0135160287318597e-05,2.2281227527740364e-05,2.1356090022012e-05,1.568192837736612e-05,1.5344180103896224e-05,2.6064331763183054e-05,3.0421816694686792e-05,1.1233802026432957e-05
"[TG(55:8),TG(54:1)]_FA22:6",0.0159500477144051,4.451338251777432,0.0049824352185132,0.943726960835684,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.4070162827956198e-05,2.568330868181824e-05,2.0756230740898965e-05,2.1392357985904312e-05,1.893464407817426e-05,1.4748322741131866e-05,1.99954498141283e-05,4.0756932196406324e-05,2.2437646415228286e-05,2.099879656378731e-05,2.3171599038284575e-05,2.3686566165576603e-05,1.7185026164322986e-05,1.685135624188796e-05,2.856286278543996e-05,3.311678180771142e-05,1.3232216958136367e-05
"[TG(55:9),TG(54:2)]_FA14:0",-0.0560955000068393,3.848958266026238,0.0614181454881217,0.8042683828144792,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.5418777235251244e-05,1.68132640454324e-05,1.4434140414520366e-05,1.3760928563611373e-05,1.2030445320755276e-05,9.973685900894252e-06,1.2655415515642164e-05,2.427724309740519e-05,1.4390174938466893e-05,1.4576720789094557e-05,1.4822124505851118e-05,1.5383742317053026e-05,1.1526048376179952e-05,1.2428644391105963e-05,2.0631847978179035e-05,2.2509975671669163e-05,7.821486221734369e-06
"[TG(55:9),TG(54:2)]_FA16:0",0.0345160334266927,3.87019417865783,0.0232574099602902,0.8787895910828084,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.5409490014858874e-05,2.2553831103718008e-05,1.3449303268578682e-05,1.3799806048389201e-05,1.2093916510606375e-05,9.386174769680056e-06,1.3951875885426404e-05,2.5514124836844892e-05,1.4764399582526487e-05,1.4285125195158112e-05,1.4966400668691808e-05,1.5294870838838177e-05,1.1890498390104705e-05,1.0684982419849042e-05,1.927143926064859e-05,2.3600974108426267e-05,8.007128538370487e-06
"[TG(55:9),TG(54:2)]_FA16:1",-0.0426878868480739,3.993866118785173,0.0356021517936042,0.8503394540993564,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.678301540162679e-05,1.7213776657613285e-05,1.4479760260432545e-05,1.651665894183542e-05,1.3076581997658469e-05,1.024032405538527e-05,1.4573451843928419e-05,3.240823569906719e-05,1.5740131213229818e-05,1.5025543995640614e-05,1.649628277189792e-05,1.7720101716837244e-05,1.2227126014899814e-05,1.313563146504184e-05,2.6572197351881865e-05,2.2831300235205806e-05,8.51456207287861e-06
"[TG(55:9),TG(54:2)]_FA18:0",-0.1854805153235434,4.419972372201922,0.6730909575972608,0.4119760297785212,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.1379154406226913e-05,2.3349903276509257e-05,1.424226024410464e-05,1.825614246421104e-05,1.925705736689281e-05,1.6715370622675936e-05,1.5340026669945802e-05,3.4683669797538843e-05,2.1944255580734228e-05,2.3393728886559817e-05,2.2630641165840166e-05,2.1143356010733728e-05,1.5698483863081934e-05,1.3696639510566446e-05,4.046224368321163e-05,3.5305418021743754e-05,1.7696236138044944e-05
"[TG(55:9),TG(54:2)]_FA18:1",-0.1727169989308779,4.856550828604334,0.5846741892429383,0.4444859980979077,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,3.533858055196977e-05,2.5745713302576983e-05,2.4294124058363224e-05,2.191034387030178e-05,2.1984042426283185e-05,1.5305265169407167e-05,1.962069181355429e-05,6.324615212513201e-05,2.3409495453785216e-05,3.1977683138274236e-05,1.8147270602990808e-05,3.0227753181166436e-05,2.1869991136322676e-05,2.630382768522167e-05,4.105742259712598e-05,6.064977600896478e-05,3.0431729513782987e-05
"[TG(55:9),TG(54:2)]_FA18:2",-0.0628320999279673,4.188732217851702,0.0772177755387559,0.781103812594584,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.2059352196688592e-05,2.2709347652749645e-05,1.626446659482427e-05,1.7628384476418155e-05,1.5047476262214877e-05,1.1582389368665575e-05,1.5858450949999906e-05,3.1760733785780924e-05,1.9247329614260023e-05,2.3484608472059936e-05,2.0478549161971552e-05,2.3788752651994874e-05,1.2850025287817664e-05,1.2555084600703065e-05,2.2675129787651477e-05,2.576393935387914e-05,9.203581238407917e-06
"[TG(55:9),TG(54:2)]_FA18:3",0.0014629806099307,4.070928562706717,4.18360736673673e-05,0.9948392539025432,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,1.8700635288171563e-05,1.9305157654378426e-05,1.615166073961334e-05,1.6672169099043743e-05,1.4733407692131812e-05,1.1500938618333309e-05,1.545863788460087e-05,2.9586249164075658e-05,1.7471778646646915e-05,1.6310962806656702e-05,1.808671776851045e-05,1.8076207016189843e-05,1.3348988491612462e-05,1.3066684643063723e-05,2.2132567758715775e-05,2.568250157182353e-05,9.498759173640173e-06
"[TG(55:9),TG(54:2)]_FA20:4",0.0038062107988816,4.1812318361403245,0.0002833570632234106,0.986569673425888,0.999959759909276,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Goingtosleep,TAG,2.0123478609097582e-05,2.064570186805099e-05,1.729464699058137e-05,1.790109893835685e-05,1.5803314515639956e-05,1.231663039435851e-05,1.666713951319512e-05,3.365276527348165e-05,1.9604828926113887e-05,1.7400125960253136e-05,1.9317853042563265e-05,1.9493505298459475e-05,1.4368298775871748e-05,1.4025653698269322e-05,2.3831172246225813e-05,2.7569287287361218e-05,1.0149481309211285e-05
