lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,NDF-J,NDF-L,NDF-M,NDF-N,NDM-P,NDM-Q,NDM-R,NDM-S,N2F-J,N2F-L,N2F-M,N2F-N,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
[TG(44:4)]_FA18:2,-0.024896267681716,4.13243375501295,0.0139504267336718,0.9059789751232474,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4718500362477155e-05,1.5074235018130648e-05,1.847501586672989e-05,1.8002792419843208e-05,1.867609384430526e-05,1.9704211779400613e-05,2.1505619395191287e-05,2.0217130966212023e-05,1.8450103596415298e-05,2.201810158585007e-05,2.1348942984903402e-05,1.6667278662990515e-05,2.123642166353513e-05,1.2689133217270238e-05,1.6208245711898427e-05,1.5380355641000812e-05,1.0692777602316278e-05
[TG(44:4)]_FA18:3,-0.0045599611327362,4.0669719624708565,0.000467816243695296,0.9827438522898262,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.5091064238075291e-05,1.6862711843884635e-05,1.3643273896138098e-05,1.7507780192152406e-05,1.891543074683065e-05,1.7333742159802155e-05,2.1585775121656843e-05,2.1507322455512513e-05,1.8490778122331e-05,2.1297306922505294e-05,1.5154651660723148e-05,1.7393411484616713e-05,2.1913407383588447e-05,1.2481409921496977e-05,1.604399724688935e-05,1.4897394532699894e-05,9.797669423061943e-06
[TG(44:4)]_FA20:4,0.0180913691761402,4.140648054232829,0.0073670631475373,0.9316002878998488,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.628540123314418e-05,1.589043753972844e-05,1.614980507721706e-05,1.8831499261501373e-05,2.027590644014601e-05,1.7546389625866792e-05,2.3214243187889116e-05,2.2820832831264288e-05,1.929828786281761e-05,2.0554348643770145e-05,1.6483831653023914e-05,1.6523017201754548e-05,2.4390397915809486e-05,1.333502643114678e-05,1.7228185180572928e-05,1.605691310917349e-05,1.0365956058378046e-05
[TG(44:5)]_FA14:0,-0.0024516142226443,3.739899203667487,0.00013489611372108357,0.990733195166792,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1967184054248444e-05,1.2032952938770236e-05,1.1413470805727365e-05,1.2968236623622616e-05,1.670213413703459e-05,1.339227858407566e-05,1.7768121303539794e-05,1.7395907153071904e-05,1.4408666452863924e-05,1.5010256067338686e-05,1.3007652796502051e-05,1.2229460625494601e-05,1.8000798646261758e-05,1.0200096794354408e-05,1.3113428075796405e-05,1.2988719619861721e-05,8.33427476324886e-06
[TG(44:5)]_FA16:0,0.1026427550451441,3.836066290483775,0.2365985245909856,0.626673706359651,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3083387139896267e-05,1.3488128337592105e-05,1.1149479091729153e-05,1.55889679353114e-05,1.807368138798965e-05,1.3579509964690727e-05,2.161187224893201e-05,2.1031470786030107e-05,1.5274795505663932e-05,1.5218471813929594e-05,1.3610823078046212e-05,1.3179351365976579e-05,1.8980557086582893e-05,1.0259905831526534e-05,1.3088074324348263e-05,1.3344247040367226e-05,8.212244066401584e-06
[TG(44:5)]_FA16:1,0.1431686583751226,3.985064863325897,0.4607308838748505,0.4972825916222756,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.584983426094878e-05,1.3683529090028799e-05,1.3187541094660766e-05,1.485278923266222e-05,1.8564403099326756e-05,1.9659592507192143e-05,2.9058907600303827e-05,1.9020943616300705e-05,1.582150952827756e-05,1.6562664483180486e-05,1.3526194678518752e-05,1.3447809925825099e-05,1.9557375315462813e-05,1.2343784987439891e-05,1.4200059174114112e-05,1.7687808033765256e-05,8.508395703988076e-06
[TG(44:5)]_FA18:0,0.3094356438560702,4.136093855128403,2.1510790081053948,0.1424697334925649,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.9142385038441554e-05,1.1956783905083667e-05,1.4525561868551615e-05,1.3769967230953277e-05,1.7378138996806996e-05,3.1377518297872145e-05,3.9032527155716216e-05,2.3283931819666204e-05,1.609666096117961e-05,1.519287374317991e-05,1.239704563994646e-05,1.2283051013847595e-05,1.8587444277216138e-05,2.4486277399616595e-05,1.3113428075796405e-05,1.3192356298364276e-05,9.10118581486244e-06
[TG(44:5)]_FA18:1,0.0428310062405396,3.92876945374658,0.0412307416744788,0.8390931818743709,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4182226908520921e-05,1.6307375383240298e-05,1.2378892856872862e-05,1.4212645646373349e-05,1.9836959280209088e-05,1.4636534988823026e-05,2.032415999116934e-05,1.9318988498608983e-05,1.6172925804230066e-05,1.89423163871575e-05,1.3452849941679652e-05,1.3315739416378663e-05,1.9588748468737437e-05,1.1148464519175948e-05,1.664504774086583e-05,1.3303313815135435e-05,9.603101878088234e-06
[TG(44:5)]_FA18:2,0.0796363075237368,3.969432993042069,0.142574431586131,0.7057349746556505,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.6995058529173857e-05,1.385677614285345e-05,1.2590549161046455e-05,1.556954508775791e-05,1.748559610275896e-05,2.052317341360954e-05,2.0285013944709895e-05,1.965529121567143e-05,1.628029481059927e-05,1.8593937386677174e-05,1.4869992111811473e-05,1.3809733321369382e-05,2.0401056366858765e-05,1.2220094221569511e-05,1.4811030790395582e-05,1.3959533247305063e-05,8.864102213845532e-06
[TG(44:5)]_FA18:3,-0.008313623371406,4.134025185860128,0.0015556683218345,0.9685380255342076,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.5497362118860577e-05,1.615951822987222e-05,1.819226695309084e-05,1.6901356667234917e-05,1.891771026006401e-05,1.6715849845988296e-05,2.3683620714750524e-05,2.2534083164885407e-05,1.74786990718906e-05,2.2373660183018022e-05,1.8954982934479858e-05,1.8277521078728622e-05,2.2707193690377374e-05,1.2485697191166503e-05,1.603958778911341e-05,1.5762914495953762e-05,1.0340965778069877e-05
[TG(44:5)]_FA20:4,0.0779973006171362,4.301109244570744,0.1370528360605227,0.7112286505072338,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.0974694219599927e-05,1.7949737380082213e-05,2.6796078940236566e-05,1.7870069799737313e-05,2.028437266235132e-05,1.8420701511014514e-05,2.4605226258167952e-05,2.2906092874704567e-05,2.2097057147793322e-05,2.450669982969158e-05,2.0036688975774537e-05,1.9663751685251815e-05,2.4399469674447763e-05,1.4055091270692073e-05,1.7229287545016915e-05,1.6053566385399715e-05,1.055565533919235e-05
[TG(44:5)]_FA22:5,-0.01134733882354,4.303647454512175,0.0029010973488459,0.9570452431751144,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.7194486802707325e-05,1.7575613582656967e-05,1.6795195259844956e-05,2.1091020138465282e-05,2.2820692607057486e-05,2.0010051540825817e-05,2.6852199014085877e-05,2.624470493270509e-05,2.28893138626253e-05,2.1620712379857442e-05,2.127713722727033e-05,1.9127089085674396e-05,2.583282037247286e-05,1.4664756146111942e-05,1.929148894184762e-05,1.773775168804304e-05,1.1228122369437918e-05
[TG(45:0)]_FA14:0,-0.1236816624712758,4.149437298019737,0.3441267308364359,0.5574568252037776,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2536199783438731e-05,1.656425909003153e-05,1.291544440967538e-05,1.9309246421376984e-05,1.6616493889400156e-05,1.7910121569957446e-05,2.0877421507120382e-05,2.3577604376016987e-05,1.7507709757609375e-05,1.5325545106800352e-05,1.2883274632653265e-05,1.3942819586024825e-05,2.4915430597224138e-05,1.5225759376151694e-05,2.1913953873863585e-05,2.375211148181454e-05,1.6009713524473188e-05
[TG(45:0)]_FA16:0,0.1095659060941625,4.259879147811477,0.2703302825796356,0.6031103019954254,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.6785708366957274e-05,1.8524240739108902e-05,1.7177983013256273e-05,1.7184606252974594e-05,2.1972105019059864e-05,2.735557041564626e-05,2.9523810785360313e-05,2.0275792409636488e-05,1.900279902434636e-05,1.6798662926601798e-05,1.5682938617533672e-05,1.480203881763581e-05,2.0423357905688113e-05,1.4635602180820321e-05,2.1851395953194448e-05,2.5126078613304864e-05,1.1746590629850392e-05
[TG(45:0)]_FA18:0,0.0250024276672807,3.806236183908157,0.0140380141369953,0.9056856568687128,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2369761362796247e-05,1.211235774500502e-05,1.2006525534361857e-05,1.3001687020411208e-05,1.602189625932256e-05,1.579494162463764e-05,2.230978736810509e-05,1.765532990383401e-05,1.4343766764795176e-05,1.589212890196743e-05,1.5046173363471742e-05,1.2274669531636758e-05,1.811986652378842e-05,1.1400991060733365e-05,1.3403343301547602e-05,1.2618518163244317e-05,8.143601872934738e-06
[TG(45:1)]_FA14:0,-0.1259430832845643,3.902934613550204,0.356322497064367,0.5505557542839379,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.5157044322344022e-05,1.2992781098345884e-05,1.1121227415475605e-05,1.3713047525735623e-05,1.5471584238716862e-05,1.5444200453387748e-05,1.9029736576245974e-05,1.8281297078585988e-05,1.529303931954409e-05,1.5009007190719267e-05,1.4339397248702182e-05,1.2230984645853024e-05,2.162386473189772e-05,1.054437315565787e-05,2.593363404276417e-05,1.260152709653082e-05,9.479773014606881e-06
[TG(45:1)]_FA16:0,0.0987789440304115,4.107897196084643,0.2195360163032758,0.6393936782729528,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.6229095176036557e-05,1.6785049409583222e-05,1.534578855429346e-05,2.1392613398898418e-05,1.6800148423699843e-05,1.5821205254071758e-05,3.2428061308942246e-05,1.7351819805192207e-05,1.486147021577912e-05,1.8221209668396164e-05,1.8487731081987372e-05,1.5475089709830883e-05,1.9577786772398935e-05,1.4685764442138079e-05,1.9136058971881406e-05,1.4090056554751719e-05,1.0200273386469149e-05
[TG(45:1)]_FA16:1,0.0280448814174442,4.107036207527257,0.0177010214663511,0.894157645014965,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.7018126682625106e-05,1.6373339014213055e-05,1.3764617546567928e-05,1.7481883233590707e-05,1.9786486837547865e-05,1.943819053389187e-05,2.2422005228716328e-05,2.336554806123724e-05,1.912691636491614e-05,1.9379038627359543e-05,1.6930823841868767e-05,2.071142523837323e-05,2.0582114907498495e-05,1.373611043419667e-05,1.6152853370369717e-05,1.3296105422795486e-05,8.691117130221792e-06
[TG(45:1)]_FA18:0,0.0141560623621537,3.753379664007215,0.0044983164963974,0.9465263825945608,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1898475742736328e-05,1.2219641309289018e-05,1.1148784228494438e-05,1.3008161234325187e-05,1.7138150636205625e-05,1.3898622421118445e-05,1.863939658150025e-05,1.8428133287265614e-05,1.4353935239401615e-05,1.5005573688019122e-05,1.2397045688860398e-05,1.2273145608164563e-05,1.8972619189629644e-05,1.084513263607225e-05,1.3114530440240394e-05,1.301214688269077e-05,7.792438977248014e-06
[TG(45:1)]_FA18:1,-0.1023332863088792,4.376095701959052,0.2359853570616934,0.6271208578926305,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.0703084829217176e-05,2.7147263650825275e-05,1.8630400527812186e-05,2.2465723822471953e-05,1.882979056130491e-05,1.5455778814511773e-05,2.1959338645687597e-05,2.131275530557123e-05,3.523015724273444e-05,3.2625236731859396e-05,1.9479936112986783e-05,1.8420258664935506e-05,2.1562251566068478e-05,1.5199820648452301e-05,1.5235431429622654e-05,1.918354573701664e-05,1.1997467382898103e-05
[TG(45:2)]_FA14:0,0.0633094814743262,3.764374403870399,0.0899678005362386,0.7642180945574638,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.482218345342269e-05,1.202722778537833e-05,1.112423769445468e-05,1.3956372346414064e-05,1.5562760172008106e-05,1.3380135301355832e-05,1.845746127645882e-05,1.878520418777342e-05,1.4414648029314977e-05,1.5009944071463325e-05,1.2330368606456368e-05,1.2337910757110054e-05,1.9045572125853232e-05,1.0201811743109822e-05,1.310874323716398e-05,1.2324004507025879e-05,8.36754115762611e-06
[TG(45:2)]_FA16:0,0.3628535164926426,4.534048264066904,2.962186388976683,0.0852326171627723,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,2.314111983351838e-05,1.2751330622229097e-05,1.2221192515033536e-05,1.4244747205719125e-05,2.0994242535162356e-05,2.6342882849287924e-05,9.573624313335434e-05,3.8523933198471694e-05,1.4684416111864528e-05,1.557996166703654e-05,1.3308725074642622e-05,1.3853164171464637e-05,2.8334002597512974e-05,1.573338494373105e-05,2.6052962260517006e-05,3.8728540293171394e-05,1.058210621945908e-05
[TG(45:2)]_FA16:1,-0.106392929950871,4.0447207332262725,0.2545722660057059,0.6138738470763394,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4642102666481297e-05,1.3746256616111761e-05,1.3007378234291697e-05,2.0450067249710723e-05,1.7440984981629502e-05,1.5887286806922574e-05,1.9781337255019023e-05,1.9974468508721316e-05,1.934255117487923e-05,1.865543463168895e-05,1.4630724403134992e-05,1.9976148972800092e-05,1.9551705141879633e-05,1.5944966761763087e-05,1.4347772540408789e-05,1.5626212685751957e-05,9.790853877999953e-06
[TG(45:2)]_FA18:0,0.0287083924468689,3.7465796763248567,0.018499190384813,0.8918120088499185,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1906413083363779e-05,1.1957032828924826e-05,1.1646199990298829e-05,1.4952600888050875e-05,1.546344340395173e-05,1.3386348092319272e-05,1.92511904695719e-05,1.736675861450356e-05,1.4358421507306715e-05,1.5010256186421083e-05,1.2392685891810155e-05,1.2278987266364858e-05,1.813271837411665e-05,1.0539871594058171e-05,1.3115357055882494e-05,1.293388445653612e-05,7.790653913009614e-06
[TG(45:2)]_FA18:1,0.0067403267213448,3.882695149131148,0.0010208531746904,0.9745112923213484,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3850094503397203e-05,1.3444069862209178e-05,1.2974958085330325e-05,1.420940853941636e-05,1.6929422884838878e-05,1.5607992704820468e-05,1.9312705309573086e-05,1.9849858018133898e-05,1.6601803318385603e-05,1.866261434745897e-05,1.3453619211169948e-05,1.3315231393444818e-05,1.9579676565906157e-05,1.161943287822507e-05,1.4284388109224808e-05,1.3303313864238591e-05,8.503202882694417e-06
[TG(45:2)]_FA18:2,0.0285005628670784,3.9575309941234553,0.0182615917943413,0.8925047764953975,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4268794733208678e-05,1.4915425025842131e-05,1.548681566783319e-05,1.5495360726348165e-05,1.748364234961794e-05,1.5194840786092943e-05,2.0793164691768343e-05,1.9657841362711254e-05,1.718051841563175e-05,1.880184107785152e-05,1.4758693143457665e-05,1.4885090806032062e-05,2.0396898489498974e-05,1.1530898459621664e-05,1.4811857511164943e-05,1.394949327239636e-05,8.859234073492015e-06
[TG(45:3)]_FA14:0,-0.0231683053827781,3.7351103389587865,0.0120467029423957,0.9126017186078208,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1969664609213204e-05,1.2027476851651593e-05,1.1122616700257246e-05,1.2973901535070903e-05,1.546246686897903e-05,1.3811078372170828e-05,1.777483203404446e-05,1.7386798065373375e-05,1.5013700589174871e-05,1.5016811553193193e-05,1.2326265509748533e-05,1.2217269673705072e-05,1.8416969286762562e-05,1.0176945006600124e-05,1.3112601249899785e-05,1.3406547994774245e-05,8.151066408459348e-06
[TG(45:3)]_FA16:0,0.4190828331679074,5.419329904481567,3.959751623831906,0.0466005788523305,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,3.9503166529558736e-05,1.5310707254811104e-05,1.9600917226797006e-05,2.364727830670952e-05,2.5603513132994546e-05,4.9661256216211094e-05,0.00022937201915701716,5.235896930573114e-05,1.76976238686953e-05,1.613561935474012e-05,1.2655803644952395e-05,1.6067628437640252e-05,6.70261548243129e-05,3.135915571842889e-05,6.671026623583606e-05,6.72505350562491e-05,3.11968551297405e-05
[TG(45:3)]_FA16:1,0.0232299759606826,3.896808354422902,0.0121263850860093,0.9123143124685666,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3998177640509184e-05,1.3328820735008112e-05,1.2630611215513636e-05,1.4216961823284598e-05,1.681447596743692e-05,1.7698038702306915e-05,2.0112772122491073e-05,1.9157577916401535e-05,1.600693777077018e-05,1.656079149572794e-05,1.3789825147550695e-05,1.4432749888862152e-05,2.033793126528865e-05,1.1621147704317674e-05,1.4363480970917454e-05,1.3738648054244387e-05,8.828888476662756e-06
[TG(45:3)]_FA18:0,0.0384232219945426,3.7466325455512823,0.0331372517794359,0.8555541582044853,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1905420974923905e-05,1.1961513315633571e-05,1.1745775897096071e-05,1.344571406746255e-05,1.5451069675464374e-05,1.3391431147818344e-05,1.8755715602107304e-05,2.0191625743042577e-05,1.483335689773045e-05,1.5011192531294361e-05,1.239576336108284e-05,1.2279241108280882e-05,1.8003444732073678e-05,1.0594321206820662e-05,1.3110121087591705e-05,1.2217423603613295e-05,7.791789862979505e-06
[TG(45:3)]_FA18:1,-0.0489751466524702,3.914867459939782,0.0539063451846884,0.8164002301773847,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.310868770292519e-05,1.3914525192113246e-05,1.3847520048390452e-05,1.421696192619037e-05,1.8008881215265273e-05,1.4645854202199994e-05,2.0043055389154263e-05,1.8862447825403903e-05,1.6946041793868113e-05,1.7894994997800588e-05,1.3779823665898087e-05,1.5850728416624912e-05,1.9588370610971097e-05,1.1692961423665299e-05,1.662052060505979e-05,1.3308205176873787e-05,8.504338832664309e-06
[TG(45:3)]_FA18:2,-0.0014311580681122,3.923183906260258,4.603518670265317e-05,0.9945864558403932,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3535077317220416e-05,1.4545532601374994e-05,1.2599117330021327e-05,1.4623761985971886e-05,1.7898493138003963e-05,1.614653050146292e-05,2.0123211186729156e-05,1.966622171783424e-05,1.6268630742224174e-05,1.7939010411329573e-05,1.3898303346974226e-05,1.3822178454176731e-05,2.0389716452271415e-05,1.1725116661719803e-05,1.6078720990984124e-05,1.3964682253300657e-05,9.209909947768523e-06
[TG(45:3)]_FA18:3,0.013546621863476,4.055126897904731,0.0041284366937563,0.9487688467553594,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.494521369978437e-05,1.6809443328810953e-05,1.4812710522626493e-05,1.6331351084386e-05,1.891901274145513e-05,1.705218890995299e-05,2.159285853620524e-05,2.180427409996595e-05,1.7663229946713113e-05,1.978204655754501e-05,1.5053354027280136e-05,1.7794448431516173e-05,2.1918699483115783e-05,1.2491270784843502e-05,1.6034076177147993e-05,1.4899196471199628e-05,9.497785502237408e-06
[TG(45:4)]_FA14:0,0.045687875054057,3.7509716129151065,0.0468481560620364,0.8286414002316982,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.27328994039312e-05,1.2037433330524243e-05,1.1121690392619409e-05,1.2972822516569535e-05,1.5477445622357317e-05,1.3412046638566747e-05,1.9123313905939534e-05,1.9493880355480936e-05,1.4407171144317974e-05,1.5011504765334517e-05,1.2322675226758272e-05,1.2227428775974788e-05,1.802536812475068e-05,1.018466233733089e-05,1.3110672322377328e-05,1.2294656189286303e-05,9.01469319567189e-06
[TG(45:4)]_FA16:0,0.0223985608869484,3.859371220459619,0.0112712087023751,0.9154506870764736,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2691227821562365e-05,1.3580726012453547e-05,1.2113280148677217e-05,1.3434384090207309e-05,1.554387397445646e-05,1.6175052901598792e-05,1.9224347547553238e-05,2.3265349625460187e-05,1.5664493859494255e-05,1.5019933238641564e-05,1.2290105881675648e-05,1.2231492668786869e-05,2.1191440367627577e-05,1.0284986900854004e-05,1.309854647118436e-05,1.880175937290702e-05,8.07836731271726e-06
[TG(45:4)]_FA16:1,0.1342791280563113,4.242521032723352,0.4059667422511648,0.524023759202333,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.7877602903394352e-05,1.3913529496748612e-05,1.3313052952785746e-05,1.6057543360746058e-05,1.8264825174761098e-05,3.3769167683451435e-05,3.397078111255417e-05,2.5190616960236606e-05,1.6559633369834866e-05,2.287312830668647e-05,1.5131314625630709e-05,1.553960125907592e-05,2.3905810362597242e-05,1.5987840439760826e-05,1.419509874437069e-05,2.338396926423202e-05,1.0259666011124458e-05
[TG(45:4)]_FA18:0,0.0289327644447888,3.766486251356104,0.0187926525862061,0.8909625843074199,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.2013816651925107e-05,1.1952303275942815e-05,1.1153184101436605e-05,1.3000068415479825e-05,1.5466699886918644e-05,1.8008961680822037e-05,1.8649462535038567e-05,1.7359107061451878e-05,1.4353935182357077e-05,1.6041657212201965e-05,1.265862460953842e-05,1.274605905622107e-05,1.800457852166221e-05,1.1115237371706952e-05,1.3116183934342744e-05,1.2215878965648718e-05,7.795035341467636e-06
[TG(45:4)]_FA18:1,0.0360005450808228,3.891799886348651,0.029122244553255,0.8644970862220642,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3566579007451583e-05,1.597556773674197e-05,1.2818415760544629e-05,1.420347380902662e-05,1.716648058467437e-05,1.549729177203395e-05,1.9316433643306508e-05,1.886973494267205e-05,1.6653543629533308e-05,1.6928837072854175e-05,1.4014988228952797e-05,1.3359932228210014e-05,1.9601222389202825e-05,1.1144177126843612e-05,1.4912445953879036e-05,1.3307432931546232e-05,8.947998221204685e-06
[TG(45:4)]_FA18:2,-0.010085771663182,3.9173850382042055,0.002286251302273,0.9618638729954712,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.4225386890103796e-05,1.3514513647549104e-05,1.2978200117893973e-05,1.5234771300930519e-05,1.7487875678101015e-05,1.5196252659173527e-05,2.0116873353596238e-05,1.9661485164580498e-05,1.627072427686868e-05,1.698346588347692e-05,1.3903945373974152e-05,1.4709843579065078e-05,2.1032305147568348e-05,1.1535185770178793e-05,1.5879197494531032e-05,1.3954642081979333e-05,8.859720692533093e-06
[TG(45:4)]_FA18:3,0.0205574745308219,4.027955717448104,0.0095055556076966,0.9223321620667178,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.5529607961387925e-05,1.5042871136395746e-05,1.3609232841316853e-05,1.6874110871230404e-05,1.95250073787213e-05,1.6848578034876578e-05,2.1577946125692972e-05,2.116191120671764e-05,1.8278731756246584e-05,1.819779711684517e-05,1.506181682321034e-05,1.4864772213947717e-05,2.3312738986720002e-05,1.2483767909593315e-05,1.604289504013625e-05,1.4899196520302783e-05,9.498110028420192e-06
[TG(45:4)]_FA20:4,0.0178014341606299,4.145488735632663,0.0071329745366283,0.9326931382099783,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.6163859244064e-05,1.5619365553810123e-05,1.4553118637401665e-05,1.809316247039657e-05,2.0959074916515225e-05,1.753961196717116e-05,2.4567571801195494e-05,2.5221587608226865e-05,1.8753368290321473e-05,1.9966537578085964e-05,1.641638520330171e-05,1.8049953738737267e-05,2.361437755691678e-05,1.3324736656839088e-05,1.7222398030060146e-05,1.6423510590585117e-05,1.054819064891038e-05
[TG(45:5)]_FA14:0,-0.0149924650541138,3.7457817336150727,0.0050451506786899,0.9433744967421632,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.1967432199635528e-05,1.2032703967451709e-05,1.186202494385536e-05,1.2965538794378315e-05,1.5474840535357697e-05,1.3387760180854316e-05,1.7762528980713013e-05,1.844270752180191e-05,1.4417638703451421e-05,1.5006197858393445e-05,1.2326265411920657e-05,1.2410295571859629e-05,1.8014028065970325e-05,1.0191307717759564e-05,1.4082659989010998e-05,1.3696685135840421e-05,8.01524240482391e-06
[TG(45:5)]_FA16:0,0.0262958368239689,3.801229684042911,0.0155277633202757,0.9008319579334746,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.268453064014018e-05,1.1992379064821947e-05,1.1152026437733204e-05,1.6105560944652652e-05,1.556178338860063e-05,1.6748043428542652e-05,1.8590557265546215e-05,1.7359471288748124e-05,1.4411358156562445e-05,1.5018996715144695e-05,1.2289080156412627e-05,1.3005882195056496e-05,1.8901178621725952e-05,1.200593979641014e-05,1.3390115348728799e-05,1.3866854380192602e-05,7.815482038556544e-06
[TG(45:5)]_FA16:1,0.051069514552971,4.357385130935303,0.0587815859755309,0.8084321609063817,0.99997247095805,8,8,SampleType_Neuron|SleepCondition_Deprived,SampleType_Neuron|SleepCondition_Wakingup,TAG,1.3118857595062854e-05,1.4594320724694666e-05,1.2257549338949371e-05,1.445381227569039e-05,1.9117320331149464e-05,4.116213113868636e-05,4.572087841376659e-05,2.651214346381512e-05,1.644688107015771e-05,1.656266454272168e-05,1.352080915620549e-05,1.3724649580339545e-05,2.7679317479034487e-05,1.5255985496183427e-05,1.4384700908264274e-05,4.746431835130004e-05,9.065485334832699e-06
