lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,SDF-J,SDF-L,SDF-M,SDF-N,SDM-P,SDM-Q,SDM-R,SDM-S,S2F-J,S2F-L,S2F-M,S2F-N,S2M-P,S2M-Q,S2M-R,S2M-S,Blank1
[TG(45:3)]_FA14:0,-0.0007701345758578372,3.792412707313176,1.1816411927156878e-05,0.9972572765648984,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.5895940479831084e-05,1.591879758363969e-05,1.3270417788456046e-05,1.3753210273505202e-05,1.2030445368987022e-05,1.0268328946915255e-05,1.311093576345932e-05,2.427673333898523e-05,1.5109275934261762e-05,1.554776184901504e-05,1.478672541759782e-05,1.3170380818621045e-05,1.050518113977199e-05,9.717266147212432e-06,1.831947414725655e-05,1.9384462736520786e-05,8.151066408459348e-06
[TG(45:3)]_FA16:0,0.224003794922273,5.355231090603593,1.0054787299246757,0.3159884372520171,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.846685743216131e-05,3.4339394186614344e-05,1.4618555390759263e-05,1.821297675574756e-05,1.9357195292775696e-05,1.2289217093744029e-05,0.00018210231313152842,5.857649076733319e-05,1.831940133595234e-05,1.4598227363808026e-05,1.714907052282332e-05,2.0678756733215567e-05,3.780642030507484e-05,6.0505591198603714e-05,9.093565688024614e-05,3.603466402351911e-05,3.11968551297405e-05
[TG(45:3)]_FA16:1,0.0521105295973081,3.9577821255560095,0.0541596514077475,0.8159770809186915,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.6793903877445716e-05,2.0962347895550157e-05,1.7705779270601245e-05,1.515051417774401e-05,1.3084674030189837e-05,1.0376798553763325e-05,1.5141985948599446e-05,2.698247550522104e-05,1.5860168207349783e-05,1.573544295451382e-05,1.6108297422885713e-05,1.4542472561733992e-05,1.0995553812691494e-05,1.1195312046119542e-05,2.3092422906311643e-05,2.1765275558625623e-05,8.828888476662756e-06
[TG(45:3)]_FA18:0,-0.0130530362858939,3.775127039285184,0.0033941328633963,0.9535421763686528,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.5457206327100527e-05,1.635529986406329e-05,1.3287836170565492e-05,1.375578289147591e-05,1.2149042933590243e-05,9.368227939352637e-06,1.2702326966290073e-05,2.434709186483267e-05,1.4594100977798857e-05,1.4446638641797967e-05,1.4789493141752682e-05,1.3497082331705835e-05,1.0089185059715922e-05,9.79071308889485e-06,1.9349875036494293e-05,1.9704154736471642e-05,7.791789862979505e-06
[TG(45:3)]_FA18:1,-0.000622247698643841,3.927340427946052,7.721360530954513e-06,0.9977828941991922,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.7435992704980123e-05,1.7386462437704997e-05,1.507116005182536e-05,1.624537383326769e-05,1.315497276095337e-05,1.0245254418537493e-05,1.3875911402492198e-05,2.8408509612078864e-05,1.594400580636948e-05,1.5747172894530534e-05,1.6997137360961804e-05,1.4925407635457746e-05,1.1083569324763733e-05,1.0539144565323757e-05,2.22394522187034e-05,2.1675523480026303e-05,8.504338832664309e-06
[TG(45:3)]_FA18:2,-0.0734063507954051,4.044788349013434,0.1075243573452677,0.7429804166755899,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,2.014333368773367e-05,1.888780600198001e-05,1.5102955946506114e-05,1.6494933097742327e-05,1.3620765228772709e-05,1.199792678494556e-05,1.4351422351876217e-05,2.7598877000903464e-05,1.7812731130117994e-05,1.7473599372081782e-05,1.7733121210487053e-05,1.4874660372840548e-05,1.3214697104920278e-05,1.1646110869514832e-05,2.1505152511042933e-05,2.9890221335339945e-05,9.209909947768523e-06
[TG(45:3)]_FA18:3,-0.0175552520644836,4.069637108702765,0.0061512126578691,0.9374862753939828,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.870479836903566e-05,1.9302846318480634e-05,1.660177724871807e-05,1.6673884214040387e-05,1.4743522515753177e-05,1.1503107985643539e-05,1.6476295387473314e-05,2.957044412468627e-05,1.7795416762125578e-05,1.8535622071710188e-05,2.029291818904037e-05,1.598451313965836e-05,1.275799644997254e-05,1.1777222847059993e-05,2.2257502594164058e-05,2.299916785999143e-05,9.497785502237408e-06
[TG(45:4)]_FA14:0,0.0217527953547465,3.794658186987671,0.0094265914584728,0.9226544176927486,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.5436710746293816e-05,1.7179437376786104e-05,1.3280924115846986e-05,1.3748922213392312e-05,1.2034238506221616e-05,9.366058572042405e-06,1.2657814296118926e-05,2.677292968916374e-05,1.459653087344277e-05,1.4461978032423438e-05,1.4780881701332051e-05,1.316379741795558e-05,1.0137774784029683e-05,1.0247986691718266e-05,1.831678589632812e-05,1.9124737533361195e-05,9.01469319567189e-06
[TG(45:4)]_FA16:0,0.0180386659405171,3.796186585045633,0.0064829592614563,0.9358262145065432,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.5424221259374934e-05,1.7920368812467214e-05,1.3386817652663441e-05,1.3784941100476727e-05,1.2529364314634644e-05,9.390316357483694e-06,1.3110402718077436e-05,2.492933390616637e-05,1.4784861459078826e-05,1.4603941973505415e-05,1.4908825280735391e-05,1.3291899651472048e-05,1.0596393457085072e-05,1.0270445869397352e-05,1.8340596976924187e-05,1.8935702267777057e-05,8.07836731271726e-06
[TG(45:4)]_FA16:1,0.0585744195552438,4.061213332680634,0.0684685918173424,0.7935796976566942,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.8116831058694075e-05,1.8246589996535312e-05,1.4475612901036975e-05,1.744800433389467e-05,1.4061017541464703e-05,1.0326113653186775e-05,1.5135855647094075e-05,4.519155456591854e-05,1.695127043605472e-05,1.6425411943661338e-05,1.6123367766261924e-05,1.5121812448137578e-05,1.1290501796918181e-05,1.2056847759803385e-05,3.0073263233429125e-05,2.0498818056214812e-05,1.0259666011124458e-05
[TG(45:4)]_FA18:0,0.0529943169890377,3.7981140745252975,0.0559523137148159,0.8130117991181366,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.545112167864292e-05,2.0756973788843973e-05,1.3421378137196738e-05,1.3949598737589415e-05,1.199984768146963e-05,9.367636348437132e-06,1.2692997833266004e-05,2.5302029645217643e-05,1.538144406098009e-05,1.4442427807312872e-05,1.4791953477879072e-05,1.321481883851321e-05,1.0401821604782644e-05,9.654542698363476e-06,1.829297496223473e-05,1.8934510917102427e-05,7.795035341467636e-06
[TG(45:4)]_FA18:1,-0.0556374963061275,3.9476359549252633,0.0617338844830246,0.8037761599216057,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.7574978377596046e-05,1.7390755107590433e-05,1.5306171652515924e-05,1.5060466878246595e-05,1.3348420782416243e-05,1.0782672390555683e-05,1.3875378407949168e-05,2.6456316517340338e-05,1.795215638689368e-05,1.7108463039050973e-05,1.747538849161093e-05,1.6135657301664067e-05,1.1777038311678282e-05,1.0964651825484495e-05,1.9905592591951658e-05,2.0566727771564834e-05,8.947998221204685e-06
[TG(45:4)]_FA18:2,0.0426096187373921,3.9816165888375767,0.0362173858311205,0.8490672684580761,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.7490754418935323e-05,1.922162126053925e-05,1.6042726016847583e-05,1.6889997372974093e-05,1.4618097313774033e-05,1.061030415629027e-05,1.543464916473388e-05,2.7457650288033662e-05,1.6579469577507275e-05,1.6468422163540415e-05,1.674586325173207e-05,1.5784542128623945e-05,1.1474844327707897e-05,1.0870769009570208e-05,2.210618766728318e-05,2.1625484630772637e-05,8.859720692533093e-06
[TG(45:4)]_FA18:3,0.0016699907654843,4.081741407541059,5.56685887325159e-05,0.9940469279637332,0.9999631530015736,8,8,SampleType_Supernatant60Brain|SleepCondition_Deprived,SampleType_Supernatant60Brain|SleepCondition_Wakingup,TAG,1.965015813321488e-05,1.9918968386689327e-05,1.6156361027526457e-05,1.7432281664911106e-05,1.4742005434493615e-05,1.1504094133506503e-05,1.6892101034461383e-05,2.95898179592405e-05,1.77796212816916e-05,1.7574959202465403e-05,1.8574904851674252e-05,1.598369029959553e-05,1.3615349284003341e-05,1.1780257918006945e-05,2.328291074531546e-05,2.4232663246458017e-05,9.498110028420192e-06
