lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P,N4M-Q,N4M-R,N4M-S,N2M-P,N2M-Q,N2M-R,N2M-S,Blank1
FA(14:4),-1.053432148985828,11.067835784466874,38.80202743335666,4.690404367624495e-10,8.903491114308378e-08,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.002852498221197773,0.0014550040340083358,0.0017687253770214551,0.00039722675685023855,0.002354712872721595,0.0028073619462659284,0.0024322256203966634,0.002351455909466971,0.0019258271617201995
DG(32:5)_C18:1,-1.0212781261962531,7.18966814505174,36.39523975714545,1.610961896378979e-09,2.888096688674981e-07,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.00010797978023797437,8.983502583160752e-05,0.00014958502439374168,0.00015393151499980173,0.00021122570213047434,0.0003113691962945862,9.856401317368512e-05,0.00014313284562480978,3.209050357567749e-05
[TG(37:0)]_FA18:0,1.015460254510809,7.258704518298903,36.000012163613974,1.973162972664971e-09,3.351261533047296e-07,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,0.0005487823480961017,0.0003889239410979789,7.404010042839528e-05,3.418879758805207e-05,1.7994750687008738e-05,0.0003036849454750273,1.3892506274950013e-05,1.3129025748991392e-05,1.0593952214393184e-05
FA(18:4),0.9938228330343466,11.032827443734751,34.616101666621034,4.0157086703154954e-09,6.47934593955405e-07,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.005175148363629424,0.0015335351247496747,0.006258526160442283,0.0016482425301641555,0.0016895897428140121,0.001288852596966084,0.0012736527441596839,0.001020675541858596,0.0013693293351511194
"DG(38:8),DG(dO-40:8),DG(37:1)_C16:1",-0.9756419064178988,6.087741209329531,33.12983782349829,8.620564107439077e-09,1.3246933511764714e-06,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.075812942760024e-05,2.8367746282702805e-05,5.97402585088479e-05,0.00010114487338218329,0.000139838633796482,3.613550760957504e-05,3.618814547992692e-05,0.00016317392872328658,2.535999109004788e-05
"PC(32:1),PC(O-33:1),PC(P-33:0)",0.9501190302890604,6.482820674513135,31.50837959454953,1.9858143965568492e-08,2.912828662585887e-06,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.00011404480984061779,0.00019822387806842833,0.00018018226499616103,7.179282779458664e-05,0.00013967269821807616,4.6063570468496764e-05,4.0141961318153594e-05,3.833722835881077e-05,3.501177570258457e-05
"PC(34:3),PC(P-35:2)",0.9449915769203544,6.482705149116561,31.18502399232262,2.3456873794512264e-08,3.2911013797778733e-06,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.00016569552171554586,0.00019554821550180857,0.00013374307112587542,9.800229647788035e-05,0.00010400826922864679,7.205707696675065e-05,3.606661347943144e-05,4.84099027774146e-05,1.1747726548868812e-05
FA(30:1),0.9389697601543932,7.807060302380119,30.86425469644385,2.7672202769472026e-08,3.72075826404526e-06,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,8.25689796829404e-05,5.313589898502905e-05,0.001002167483819578,8.308690010757484e-05,0.00031056650756086147,5.879922200296938e-05,5.217785338049511e-05,6.342623536634685e-05,0.0004117529935430478
"PC(30:1),PC(O-31:1),PC(P-31:0)",0.9277891624093936,5.063444452092085,29.770754425096687,4.862724689387445e-08,6.276805029061315e-06,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,5.510109530138713e-05,5.8541408884067955e-05,7.7443937182226e-05,2.8720330943062796e-05,2.9929134240926708e-05,2.3587000803562796e-05,2.2194499369786304e-05,1.6077508445711696e-05,1.2946613055995488e-05
DG(30:2)_C16:0,-0.8814300908854755,6.792556593341433,27.20091042238192,1.8337230489263066e-07,2.275932414955843e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,6.0197722114181445e-05,9.078393177443998e-05,6.0760787118965195e-05,0.00011645069164563374,7.281965949537013e-05,0.00011126256061589291,0.00011996207431199747,0.00018341633618356722,9.664636672684039e-05
"PC(36:4),PC(O-37:4)",0.8563969360260971,7.089731126368736,25.74242005481279,3.9015634648594987e-07,4.663090852259853e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0002040700510633992,0.00024401825560636724,0.0003416523108617216,0.00013966543240434274,0.00021496972552666167,9.685011263064786e-05,6.348702577019106e-05,5.862442904338211e-05,1.5958110085331163e-05
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0.8555568825068907,5.607618299257084,25.51065786471692,4.399459287550234e-07,5.070376828901645e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,5.8743668563100257e-05,3.309828439353201e-05,0.00022027544087930878,4.550783241987318e-05,5.8828236718193895e-05,2.688377854004217e-05,3.166304283002052e-05,2.818423202950161e-05,1.6576701993155217e-05
"[TG(42:1)]_FA18:1 | DG(44:8),DG(43:1)_C18:1",0.8555568825068907,5.607618299257084,25.51065786471692,4.399459287550234e-07,5.070376828901645e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,TAG,2.1677297117835332e-05,1.5019408679860056e-05,2.3873908264420126e-05,1.702079463460962e-05,2.1200889984032197e-05,1.1880962747419895e-05,1.5163503726561402e-05,1.3511069413636165e-05,9.685050759302162e-06
"PC(34:2),PC(O-35:2),PC(P-35:1)",0.8300159217117886,8.12253839654696,24.246833813054536,8.474627978398608e-07,9.430215340100795e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0004916667305144383,0.0005762668855034875,0.0005198148276638745,0.00021158818709323353,0.0004474288233583908,0.00022220035156926836,9.273236360601217e-05,0.00011338465064193097,6.203183868069484e-05
FA(10:3),-0.8255376509512522,16.3168023115742,24.03354808608492,9.467171435668024e-07,9.855020071903456e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.020070927900812545,0.12387849732398366,0.01880320357204941,0.06258511052200645,0.0382962902059385,0.05603334343744312,0.14629651428272952,0.12587836466049754,0.06287464934246878
PS(O-29:0),-0.827540145637903,7.843726521520896,24.09567046245229,9.166616260532484e-07,9.855020071903456e-05,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PS,0.00028386773270799013,0.00020241354614837203,0.0001150241884954117,0.00024193356316163376,0.0002213733066150116,0.00013001211175476133,0.0006432499882526818,0.00023866054927103338,3.3157460548119485e-05
Cer(39:0),-0.8270369208790318,4.838692994455132,23.685306915408034,1.1344536183522706e-06,0.0001144025570757118,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,Cer,2.7643957515736885e-05,2.1626529603228706e-05,2.8105620994644836e-05,2.7370494897583062e-05,4.579880628924957e-05,1.7526794352650116e-05,1.8025176433995914e-05,6.896432632088925e-05,8.790267044327666e-06
"LPC(16:0),PC(O-16:0),LPC(O-17:0)",0.8194173580093269,6.834062347093908,23.573990716063463,1.2020133410347376e-06,0.00011754233489451812,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.00015752959753380293,0.00019372707332916035,0.0003317200109135247,6.80054128910415e-05,0.00017250784101206982,8.205523602034555e-05,5.149633133338019e-05,4.472796737540749e-05,4.009974173542063e-05
"PC(32:2),PC(O-33:2),PC(P-33:1)",0.821627779903463,5.267102565590687,23.47164801797425,1.2676820660191649e-06,0.00012031794197187778,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,5.5568971242345806e-05,8.997061979673262e-05,5.6529076082090044e-05,1.9434369828820048e-05,4.0819122100923044e-05,2.6766733031937654e-05,2.7400021071600077e-05,1.3798117229670032e-05,2.185047252834011e-05
CAR(22:5)_QUAL,0.8096855867394677,14.467785307711653,23.130738314823247,1.5135173360425429e-06,0.00013954629838312246,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,CAR,0.02557120682288713,0.011592320207035298,0.09403729555341059,0.04134945503982502,0.05034872554446876,0.010259562329208452,0.009799340374529742,0.010319900682064018,0.00010623973124092007
"DG(37:7),DG(36:0)_C16:1",-0.8021431237407286,7.076858548662859,22.61634148786669,1.9779506671294777e-06,0.0001773013000785229,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,9.364053234154925e-05,9.585058123832616e-05,7.381548599101554e-05,0.0001951002229632787,0.0002089275001084349,7.973212292367428e-05,0.00016815138511404423,0.0002267260541706305,6.722771912498082e-05
"PC(36:3),PC(P-37:2)",0.7949823126779627,7.577705405144292,22.251026306129774,2.392308822688562e-06,0.00020864812353556727,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0003054879892796637,0.0003894101353109607,0.00035501330610466104,0.00020419416782893683,0.00031615324681837645,0.0001344353974311447,9.924112739249662e-05,8.460444153397288e-05,1.2831397997064616e-05
DG(32:3)_C16:1,-0.7816675537316853,6.203712025863495,21.424048580086662,3.681248415164876e-06,0.0003070903170347798,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,4.4144444950703e-05,4.314593330836921e-05,6.701979792688969e-05,0.00011518085904379526,0.00012509765058127772,3.792462991237499e-05,5.437288538260859e-05,0.00016821876257076623,2.4594378174116902e-05
FA(17:4),0.779101023304646,9.304536519785367,21.408434757685708,3.7113487339189376e-06,0.0003070903170347798,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.0006328991926582027,0.0005999295691346563,0.0007152384402383411,0.0005442663710429739,0.0002564688574354093,0.0003344595108044596,0.0002549404891677747,0.00027284910170863563,0.0013510922445744413
FA(22:6),-0.77760078668386,11.438834569886394,21.350905496041378,3.824400787729332e-06,0.0003085335335500639,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.0017389472393108275,0.002770825307599365,0.0021441798975048044,0.0019006012886011617,0.006818774127970285,0.0033224255649075096,0.0015536317706748297,0.0014158669959429887,0.002608049971604867
FA(6:2),0.7698669724707469,12.43395773899245,20.935823982837974,4.7492930657304415e-06,0.00037380411519785694,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.007410046194822802,0.005435670768899453,0.017409307021831966,0.008556660465530778,0.006498499724631321,0.003687824046456252,0.003649231495285587,0.003702902538211449,0.0008194495943958896
"LPC(18:1),PC(O-18:1),PC(P-18:0)",0.7701505545227011,5.673711208705578,20.74263351561143,5.253327387194917e-06,0.00040363065424947614,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,9.43960798631758e-05,9.90811012002084e-05,0.00010219099862697851,3.08190083108893e-05,5.3286854523554264e-05,4.214512317442201e-05,3.114632085064571e-05,2.7636910236727234e-05,1.373088769763139e-05
"PC(34:1),PC(O-35:1),PC(P-35:0)",0.7516295999487006,8.141078811727755,19.93230316139648,8.023316220296963e-06,0.0006021218940208907,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0004615213763719628,0.0005924826611903362,0.000568877917143006,0.00017240262756551474,0.00045164533572171375,0.00023505261806538023,0.00011624360697492643,0.0001131081617229538,5.83368406070931e-05
FA(22:0),-0.7393192106413384,12.78981810652922,19.323562008385124,1.1033637031687875e-05,0.0008092169704831087,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.002257718142649641,0.004498208654852721,0.0029527619565118414,0.002379044789841447,0.0046092647195236005,0.006159109484936421,0.0015899968310353273,0.00411803166630924,0.019745879498876052
"DG(44:10),DG(43:3)_C18:2",0.7383399614099313,5.854872393193621,19.104232390038646,1.2377010826656366e-05,0.0008875691986137799,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,7.309076810685372e-05,3.274419367492238e-05,0.0002330287371607055,7.309593905489872e-05,0.00010133434472236205,2.7284862543092064e-05,3.539639035248562e-05,2.9156590344012685e-05,1.7287790362881458e-05
"LPC(18:0),PC(O-18:0),LPC(O-19:0)",0.7345314653192002,6.37537178294634,18.96113952397645,1.3340808535359911e-05,0.0009358867205131834,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.00013408536718958352,0.00014904940533558124,0.0002013013246646769,4.816174120530167e-05,0.00011711027264524981,6.532482309659136e-05,4.67794213701832e-05,3.40943273121211e-05,2.4504965066893083e-05
LPC(O-20:4),0.7274090473854085,7.622044100318286,18.668400885506173,1.555388953070252e-05,0.0010679234365016,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0003660643030592241,0.00037149531705709353,0.0004339221066528584,0.00014090166204975754,0.00028229411538951065,0.0001617046136785393,0.00010389768137804006,0.00010596131287213309,1.1705210554728557e-05
"PC(O-38:9),PC(36:2),PC(O-37:2),PC(P-37:1)",0.7236005179772111,7.972921340403895,18.48479910117362,1.7126483638130156e-05,0.0011513992229217,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0004527573806632238,0.0005076725858781623,0.00044068804916923504,0.00020114759672946038,0.00043731825318864867,0.000200739033979908,9.757163307892844e-05,0.00011016688599458194,3.647322360767009e-05
FA(30:2),0.7128632618638192,8.445926254220714,17.93973745268636,2.2801049372438047e-05,0.0015016119658134,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.0005929941634714204,0.00010998576025273189,0.000528780301043303,0.00031537319846996966,0.00037993583452816356,0.00011040144033146564,0.00018244679492285465,7.540861429275472e-05,0.000710629048150088
DG(44:5)_C16:0,-0.7033499416938573,5.333174477921478,17.273776148200653,3.23622444095007e-05,0.0020886592541891,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.8263754245492874e-05,2.9306162857248978e-05,3.86740266053019e-05,4.0728364206672125e-05,4.668406697940148e-05,3.597387355649257e-05,2.9924377880900917e-05,7.494522010450188e-05,2.3258531713384903e-05
CAR(22:4)_QUAL,0.693404908846958,9.75129436670584,17.01275747802356,3.712950645368628e-05,0.0023493513201185,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,CAR,0.0009928753439724192,0.0004457433404175351,0.003382474087370136,0.0014881487317634878,0.0018822877180555827,0.0004254179115273882,0.00041246312141710305,0.0004453980388687364,3.798432627817881e-05
DG(30:1)_C16:0,-0.6885159738968156,7.65549511210607,16.743566957195075,4.278708962975663e-05,0.002655268042985,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,0.0002079027502028305,0.00018102773443036442,0.00019769950088733128,0.00020823023948277685,0.0002994077609566393,0.0003436717967068196,0.00016978367499557328,0.0001896240307647008,3.6913150217748875e-05
PC(36:5),0.6896243995457172,5.135153926683087,16.59640892626781,4.623848948084182e-05,0.0028153133123523,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,5.299069269010816e-05,5.104606186459837e-05,7.90246694313557e-05,4.192139087063164e-05,4.868138340710974e-05,2.6402520447572963e-05,2.1695690602371752e-05,1.731065548534306e-05,9.293806109885036e-06
DG(43:6)_C16:1,-0.6735903239652017,5.427462955880968,15.876405162916512,6.761646477697495e-05,0.0040407098488018,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,DAG,3.953305431021441e-05,2.7062004063690234e-05,4.870087286363409e-05,5.15414507158616e-05,7.664230787587328e-05,2.2206251046245133e-05,3.086660249600139e-05,8.725326210861387e-05,1.800115063254748e-05
"PC(14:0),LPC(15:0),LPC(O-16:0)",0.6569864814389076,4.484787328871269,14.939114582515373,0.00011103683363197962,0.0064267518991488,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,3.338411999725974e-05,3.2632072333783334e-05,4.6483584944397975e-05,2.3050572932793108e-05,2.405662990003339e-05,1.54626369234298e-05,1.4040495652864725e-05,1.5312905877010823e-05,1.0429892328155561e-05
"PC(32:0),PC(O-33:0)",0.6514586646454554,6.113686385873202,14.930801710605351,0.00011152714792449265,0.0064267518991488,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.00010999139866141422,0.00012833806968606446,0.00014480953292258806,4.435064754623741e-05,0.00012641609099074992,4.022502176775728e-05,3.3809021243849115e-05,3.7919142928878864e-05,2.0405252913287933e-05
"LPC(18:2),LPC(P-19:1)",0.6414994775262117,5.039796329440902,14.355487022911504,0.0001513380016950571,0.0085678549380692,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,5.264970539921344e-05,6.236599215556875e-05,5.336450183202668e-05,2.231677133226195e-05,3.6097607627302135e-05,1.91495662581865e-05,2.7360612383745624e-05,2.035773859511791e-05,1.5729302660286266e-05
"PC(34:4),PC(O-35:4)",0.6310799243314124,8.449633824053247,14.103182483190182,0.00017305074645579396,0.0096281854967732,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0005622660234331466,0.0007193174719264515,0.000688688256914402,0.0002602888364751621,0.0005876798375380769,0.00033611122332377234,0.00014834676076697336,0.00015537755668672363,8.647789712294424e-06
FA(23:0),-0.6280306872090953,10.01750924706406,13.979932182383353,0.0001847722826664033,0.0101061043417709,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,FA,0.0013960866190892765,0.0012359796759487762,0.00041599914581520503,0.00044565283677553904,0.0018312839197372431,0.001961402572126308,0.00033111075212276817,0.00032959574982604996,0.0008596325913812981
"PC(O-38:8),PC(36:1),PC(O-37:1),PC(P-37:0)",0.6238187878068578,6.876810607131424,13.743000163136458,0.00020960044803077532,0.0112730107632552,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Wakingup|Sex_male,PC,0.0001922842822221058,0.00020576742106606,0.00023358138981534904,0.0001007342897762227,0.00017027881226714306,0.00011249260835691224,4.76147192098348e-05,6.0414422513078914e-05,2.5724947416328647e-05
