lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,G4F-J,G4F-L,G4F-M,G4F-N,G2F-J,G2F-L,G2F-M,G2F-N,Blank1
[TG(51:5)]_FA18:3,-0.0259249071045371,3.9221047748016673,0.0294406514266434,0.8637655438665017,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.938378188630014e-05,7.268502172935235e-05,3.4232354024771216e-05,0.0001056284385155191,7.22015958523806e-05,6.0540622844366895e-05,5.563043417139621e-05,9.94173316414092e-05,2.93217361996883e-05
[TG(51:5)]_FA20:4,-0.0315231097887332,4.004923453247735,0.0436184844246366,0.834565034911155,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.416464111861655e-05,7.405188986306016e-05,3.6655553037490146e-05,0.00011274059243576514,7.697986765570996e-05,6.457488372286662e-05,5.7447531578209755e-05,0.0001068677075573129,3.131814604142218e-05
[TG(51:5)]_FA22:5,0.0446065594707327,4.311356374266753,0.0879736820905618,0.7667691793946588,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.894515317068773e-05,8.628163933416141e-05,4.597249578726925e-05,0.00015700059055528512,0.00010076449985688001,7.684108929916312e-05,7.119327488504678e-05,0.0001228449035247477,3.4669530433681865e-05
[TG(51:6)]_FA14:0,-0.0221186874106217,3.6388171045600872,0.0212543491418628,0.8840881855989193,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.034449081149012e-05,5.671617221677378e-05,2.7996351700069137e-05,8.650417124363702e-05,5.883347426070991e-05,4.934439543073726e-05,4.7238132027107865e-05,7.931794737068845e-05,2.4383038003810517e-05
[TG(51:6)]_FA16:0,0.0852054647715853,3.75279872833746,0.3164747844010884,0.5737339121972449,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.643395108837364e-05,6.21836458782663e-05,4.015961933955509e-05,9.043314820413478e-05,6.67547336805622e-05,4.944101234715424e-05,4.7177776035006085e-05,8.28109003437578e-05,2.609403174068947e-05
[TG(51:6)]_FA16:1,-0.0129000768234562,3.796880914781071,0.0072654841733434,0.9320723322871158,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.66938124342494e-05,6.52316314031416e-05,3.234375291486036e-05,9.418738533253469e-05,6.492071183264136e-05,6.084691916384761e-05,4.912838896807117e-05,8.724691782295452e-05,2.625526669351568e-05
[TG(51:6)]_FA18:0,0.0405693845203884,3.659344977793104,0.0715368850911737,0.7891120814759874,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.680660805415199e-05,6.503079569785649e-05,2.8091482157018717e-05,9.057186013294823e-05,5.915979548676961e-05,5.281848494236285e-05,4.41160536036778e-05,7.558962116886446e-05,2.5409033490165482e-05
[TG(51:6)]_FA18:1,0.027208863608724,3.742124627622085,0.0322642016280681,0.8574490288677554,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.235400877549085e-05,6.264793261452246e-05,3.207878800417303e-05,9.437833967963426e-05,6.419691575232874e-05,5.366028280304063e-05,4.7848098777494146e-05,8.222874151491291e-05,2.6243249285908545e-05
[TG(51:6)]_FA18:2,0.0388636520115798,3.8281191673724937,0.0659928793778641,0.7972630784807708,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.775871432545378e-05,6.426289178103413e-05,3.589217506288413e-05,9.812717093889827e-05,6.690071829149287e-05,5.834721954304132e-05,5.1159478417812476e-05,8.553182497231575e-05,2.7331334966251368e-05
[TG(51:6)]_FA18:3,-0.1377132726901684,3.9744392620692968,0.8316577653448682,0.3617936065205983,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.187209392861043e-05,6.961458928170874e-05,3.4667152276025575e-05,0.00010553656485385914,7.216847345483341e-05,8.550575498818504e-05,5.582613541505175e-05,9.199205988072037e-05,2.931622804610622e-05
[TG(51:6)]_FA20:4,0.0058861386893191,4.002928966991112,0.001520752448048,0.968892919073586,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.673078543893105e-05,7.406134097363036e-05,3.668181574044331e-05,0.00011394216255873473,7.69577850433974e-05,6.535192814323912e-05,5.7443872999733707e-05,9.993829329310281e-05,3.1313138820088085e-05
[TG(51:6)]_FA22:6,-0.0566837920957136,4.332911105653767,0.1420736060631337,0.7062282078956685,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.021719525668001e-05,9.429855159295572e-05,4.751909422728058e-05,0.0001355740617851413,0.0001063095040604598,8.466395673541862e-05,7.109999622172796e-05,0.00012359339451645428,3.866835891645981e-05
"[TG(51:7),TG(50:0)]_FA14:0",-0.0313300355966296,3.621364044792194,0.0426186961744479,0.8364449154232465,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.67441051528641e-05,5.6745707190804404e-05,2.7991099315322412e-05,8.656181643865311e-05,5.9462807301720924e-05,4.93567295593985e-05,4.735518752594343e-05,7.545624243724552e-05,2.4127164867751946e-05
"[TG(51:7),TG(50:0)]_FA16:1",-0.0137340044859453,3.7772127932985993,0.0082300273737203,0.9277154771054656,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.523738421242456e-05,6.631733018038055e-05,3.058296495437196e-05,9.41027159458491e-05,6.893347850249197e-05,5.40549725676683e-05,4.797338437725054e-05,8.93197797531189e-05,2.6238742519289308e-05
"[TG(51:7),TG(50:0)]_FA18:0",-0.122019775554769,4.172129551699579,0.6559683037401385,0.4179869023535724,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.735310637975063e-05,7.333242314140883e-05,3.825642812359166e-05,0.00011417815470554536,7.652105496755793e-05,9.811834187090073e-05,5.2058424900747435e-05,0.0001302858660558566,3.447875260756593e-05
"[TG(51:7),TG(50:0)]_FA18:1",-0.0690988021487187,3.857619187829192,0.2086598796164351,0.6478198102773254,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.502628930860646e-05,6.343591859214727e-05,3.260638261600173e-05,0.00010125990560420227,7.599231755589994e-05,5.7813771370096626e-05,4.9968807614375515e-05,9.246908581891062e-05,3.099467474880692e-05
"[TG(51:7),TG(50:0)]_FA18:2",-0.0127751654238297,3.8088727336183297,0.0071267494253781,0.9327224450100828,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.42279072706492e-05,6.417192447563113e-05,3.168717799410451e-05,0.0001033604041094986,7.283215522421153e-05,5.585368747667647e-05,4.9533509511229995e-05,8.558046857539122e-05,2.7340848858698074e-05
"[TG(51:7),TG(50:0)]_FA18:3",-0.0061961743082717,3.955656790996117,0.0016833831565783,0.96727273473801,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.715061435475326e-05,7.412277353033499e-05,3.4259200140501115e-05,0.00010566446744960544,7.426747775896307e-05,6.05509022324655e-05,5.944386985241151e-05,9.745274129471213e-05,2.9414871872696588e-05
"[TG(51:7),TG(50:0)]_FA20:4",0.0079459447431297,4.021698118873268,0.0027722293568075,0.958009212741582,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.412218645355009e-05,7.87892631486821e-05,3.6955534625708525e-05,0.0001143763153892232,7.962846565299025e-05,6.638593315262467e-05,5.742924130221455e-05,9.829851829539488e-05,3.273721384638141e-05
"[TG(51:7),TG(50:0)]_FA22:6",0.0196207976513856,4.394381535192692,0.0170464039422881,0.8961219015943869,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.783425707615615e-05,9.619232021127989e-05,5.701462640722898e-05,0.0001350894707834164,0.00010014130034187217,9.003954366646754e-05,7.192395431733931e-05,0.0001327776924469358,3.876900532596261e-05
"[TG(51:8),TG(50:1)]_FA14:0",-0.014564672550649,3.626591152649624,0.0092102577463375,0.923544329381432,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.673349171153002e-05,5.791055752624255e-05,2.8002771578271785e-05,8.652758934641182e-05,5.884819537828377e-05,4.938653711868163e-05,4.662267871720003e-05,7.544525865851654e-05,2.5071040701742914e-05
"[TG(51:8),TG(50:1)]_FA16:0",-0.2112183787515486,5.394747055599464,2.000783764376486,0.157217894333116,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.525354662987012e-05,0.00019456548728494984,0.00013644092305607804,0.0002610689700744136,0.0002311358884345803,0.00018445561788024115,0.0001199851307983871,0.0003351963155304124,8.37160159933701e-05
"[TG(51:8),TG(50:1)]_FA16:1",-0.2049114852902262,4.041589523792871,1.8442969755385972,0.1744481493925326,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.863493111567303e-05,7.637922905195433e-05,3.385591742221494e-05,0.0001181755892865322,7.55285983745285e-05,6.85443897887508e-05,5.1720976808939825e-05,0.00015583808186595387,2.7149069645619303e-05
"[TG(51:8),TG(50:1)]_FA18:0",-0.1868045534832041,3.808327562146399,1.5228981787416205,0.2171814387071946,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.916047927406667e-05,6.503670278279552e-05,3.144322395820898e-05,8.809125408809653e-05,7.85219188778418e-05,6.455946581698467e-05,4.599807992044327e-05,9.36098661237956e-05,2.6321863654122774e-05
"[TG(51:8),TG(50:1)]_FA18:1",0.0631283803405366,4.376010791698773,0.1763550739625685,0.6745245275864586,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.001435762596512e-05,0.00011998197149465436,3.825759539441343e-05,0.00016621324401162947,0.0001256593611014895,6.162396378026442e-05,7.743560322758441e-05,0.00011651020016698991,4.027920669855082e-05
"[TG(51:8),TG(50:1)]_FA18:2",-0.0342557779314143,3.826188655060589,0.0512629120139394,0.8208801055027396,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.61643091169605e-05,6.424398933456151e-05,3.281882123024615e-05,9.80461062667048e-05,7.027311166712196e-05,5.588041086665023e-05,5.298937866897132e-05,8.92068005793732e-05,2.798128247642342e-05
"[TG(51:8),TG(50:1)]_FA18:3",0.0315175448475168,3.9096746774591695,0.0434965825108586,0.8347930327137526,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.172821943599015e-05,6.960513772047404e-05,3.601882083016775e-05,0.00010562303470798716,7.220036881959685e-05,6.0502593774257e-05,5.3570996189267725e-05,9.194184797876646e-05,2.931672888284758e-05
"[TG(51:8),TG(50:1)]_FA20:4",-0.0428787881567334,4.056721309508276,0.0808175294736912,0.7761925622924747,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.651615369604254e-05,7.510568902963487e-05,3.794710848011623e-05,0.00012030671085677904,8.654131962749164e-05,7.026190509909095e-05,5.743015581601431e-05,0.00010422523917520477,3.1304626028084336e-05
"[TG(51:8),TG(50:1)]_FA22:6",0.107980549350027,4.361104899022554,0.5158307004408385,0.4726256257002723,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.029738752676806e-05,9.194404116533553e-05,5.853204385591565e-05,0.00015263746591830874,9.883969583402085e-05,7.929248046176091e-05,7.51164497800739e-05,0.00011774042319069678,3.785567422975734e-05
"[TG(51:9),TG(50:2)]_FA14:0",-0.0953056449199128,3.7320500107530608,0.394782551244301,0.529796141564911,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.761796217593203e-05,5.673153041228299e-05,2.797359047563006e-05,8.654380248701091e-05,6.834217505421142e-05,5.082962017378576e-05,4.38974898638796e-05,8.296153934184997e-05,3.637651824068294e-05
"[TG(51:9),TG(50:2)]_FA16:0",-0.0919462013888369,4.907839404880681,0.3774381797630539,0.538977478044985,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,0.0001020408005833586,0.00016545012967463248,7.22138956583247e-05,0.00021022464361983582,0.00018861478501898578,0.00012535910457906025,0.00010664450855798596,0.00016533464456428554,5.112351197052229e-05
"[TG(51:9),TG(50:2)]_FA18:0",0.0500189582555496,3.688968212732168,0.1088400455860094,0.7414686114404261,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.770758879104235e-05,6.64342870821895e-05,2.8090898632924906e-05,9.569160131935499e-05,5.9149980394439276e-05,5.238679318384012e-05,4.411971096117415e-05,8.151791214331487e-05,2.5997390688024797e-05
"[TG(51:9),TG(50:2)]_FA18:1",-0.2353729613560216,4.415586397997958,2.45158650804558,0.1174061502420429,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,0.00012197559230920186,0.00010766479941977802,3.40689394492361e-05,0.00011018612599369435,0.00015441609510394416,0.00010053581383660253,7.513565404659185e-05,0.00010047651401409492,3.7094564935166296e-05
"[TG(51:9),TG(50:2)]_FA18:2",0.0982161889114989,4.126283592358711,0.4245856116858135,0.5146577367192362,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.096722782280927e-05,7.808633671552453e-05,4.255247053539589e-05,0.00012519406564166929,7.136984545583158e-05,5.9840666581093894e-05,5.814254619329134e-05,0.00013631614943238694,3.38568461290059e-05
"[TG(51:9),TG(50:2)]_FA18:3",0.0519458784121355,4.062304953628962,0.1185283650172692,0.7306361096126351,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.03893727843671e-05,7.38734999538821e-05,3.7145211458928504e-05,0.00010980962145062786,8.799381640943277e-05,6.15962123338542e-05,5.593861799603717e-05,9.673877203312671e-05,3.748413235164729e-05
"[TG(51:9),TG(50:2)]_FA20:4",0.0196109137029685,4.000029369713436,0.0168792911938259,0.8966294625014103,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.418350980866108e-05,7.575545417699596e-05,3.7871237657774574e-05,0.00011270816581096631,7.699704237087544e-05,6.456049328528815e-05,5.7431984669188166e-05,9.831734865650865e-05,3.1321650752532204e-05
"[TG(51:9),TG(50:2)]_FA22:5",0.0833829872996139,4.269255979501111,0.3069867457592146,0.5795351517104402,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.167320853266793e-05,8.294421273124459e-05,6.0622577140821384e-05,0.00012641004775059417,9.035412230540793e-05,7.09402776664395e-05,6.34749544105739e-05,0.00013148156645156127,3.779308300801487e-05
"[TG(52:10),TG(51:3)]_FA14:0",0.0004468270920903396,3.606624066559563,8.66434657709192e-06,0.9976514092704104,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.671226437899678e-05,5.672207930171281e-05,2.7989932155817713e-05,8.650777252212258e-05,5.883838051994138e-05,4.934953492874224e-05,4.385176504601995e-05,7.545938053147082e-05,2.4120154776985532e-05
"[TG(52:10),TG(51:3)]_FA16:0",0.0248765468007296,3.7355440283836976,0.0269649251298531,0.869565826639091,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.6443385658328435e-05,6.821227886369904e-05,3.2273134588582515e-05,9.23174727613124e-05,6.004307026280301e-05,5.526576427130348e-05,4.4572385349792135e-05,8.952847813343077e-05,2.6106550176051216e-05
"[TG(52:10),TG(51:3)]_FA16:1",-0.2127717168460407,3.897008616260744,1.9800856819427888,0.1593813806512317,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.591783592540709e-05,6.446727263861166e-05,3.2894692052587803e-05,9.419999547664493e-05,8.280580199788029e-05,5.46048651345768e-05,4.799899041479248e-05,0.00012690118376837347,2.7948234127970684e-05
"[TG(52:10),TG(51:3)]_FA18:0",0.0261808682255013,3.633319070123964,0.0297745714632737,0.8630027215171957,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.909679772633204e-05,5.71780963443866e-05,2.8384460231623568e-05,9.153563970326873e-05,6.095578703999618e-05,4.960032698309225e-05,4.4117882282425976e-05,7.564454155897785e-05,2.4040038089560477e-05
"[TG(52:10),TG(51:3)]_FA18:1",0.0382318681304146,3.783028861327951,0.0637769598674662,0.8006229225184766,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.170893445051351e-05,6.670955093104512e-05,3.274528450427974e-05,9.967822553647272e-05,6.693138826138817e-05,5.363869851898319e-05,4.7864559851464146e-05,8.68985642232795e-05,2.700285607027551e-05
"[TG(52:10),TG(51:3)]_FA18:2",-0.0717517395030061,3.849743625710164,0.2250769918240855,0.6351984384818016,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.843327055687721e-05,6.4233357257668e-05,3.16825091334516e-05,0.00010128692773426785,7.068162630660954e-05,5.58567706657642e-05,4.9548142080877514e-05,0.00010694459640276532,2.733734395657481e-05
"[TG(52:10),TG(51:3)]_FA18:3",0.0236827062833113,3.936154874141066,0.024578521346255,0.8754218728483963,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.169519911594595e-05,7.508678883648473e-05,3.5162647385523986e-05,0.00010779559176865753,7.221018367793923e-05,6.32356120187914e-05,5.623765720595754e-05,9.189006448570366e-05,2.9315727495884738e-05
"[TG(52:10),TG(51:3)]_FA20:4",-0.0093008744311598,3.997209325766513,0.0037964274771884,0.950869306950213,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.415402767728246e-05,7.405543433935583e-05,3.668590107700242e-05,0.00011345216774947788,7.944444981141352e-05,6.458002282878294e-05,5.741552342079247e-05,9.830322588567332e-05,3.131313843806158e-05
"[TG(52:10),TG(51:3)]_FA22:5",-0.0702641226542235,4.192250537641606,0.2176659101416103,0.6408241617610051,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.170504953146779e-05,8.147101909662456e-05,4.2274082900794826e-05,0.00013013366112684231,9.94444938350674e-05,7.69808749797393e-05,6.589653131054949e-05,0.00010830662776415694,3.4665023858075876e-05
"[TG(52:10),TG(51:3)]_FA22:6",0.0809538455797334,4.294597467703105,0.2895167848715611,0.5905303523703075,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.896596465765393e-05,9.270367583924e-05,5.104475604140185e-05,0.00013963274387043174,9.321740517820846e-05,7.747115340830318e-05,6.860891801722732e-05,0.00011780162036784808,3.8369423371306794e-05
[TG(52:4)]_FA14:0,0.0154034616165726,3.619462929963602,0.0102992070118748,0.9191654573576212,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.6733491261664974e-05,5.673034854463069e-05,2.9171766924124575e-05,8.655100813638792e-05,5.886046313225395e-05,4.936598010688334e-05,4.387737056028487e-05,7.54703658066682e-05,2.498391344601832e-05
[TG(52:4)]_FA16:0,-0.2454891572481572,4.763309249215856,2.684547122182277,0.1013260292717645,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,9.66231222747753e-05,0.00012156149040485438,9.094933127040098e-05,0.00013685309805062406,0.00015240664383607755,0.00015207669909050663,8.451926577678018e-05,0.0002029050636036364,2.7429478051607006e-05
[TG(52:4)]_FA16:1,-0.0890413891530891,3.924550521109744,0.3473131678667549,0.5556380353727506,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.622604764284095e-05,6.529188321885516e-05,3.465781477735388e-05,9.806592274739338e-05,7.312290022114444e-05,6.483800970983354e-05,4.797978667155155e-05,0.0001153239152511358,2.8409906945160732e-05
[TG(52:4)]_FA18:0,-0.0212953366282759,3.627562480337427,0.0196905242569556,0.8884048492444478,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.6826656515305926e-05,5.717100784245977e-05,2.8111324981769237e-05,8.67005287110672e-05,5.9131579348453875e-05,4.959210468808818e-05,4.4091362079935616e-05,8.014332571137903e-05,2.5029480325339433e-05
[TG(52:4)]_FA18:1,0.0055081459536626,4.046959503803145,0.0013333425371371,0.9708717477617892,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.590410059083952e-05,7.33241541238232e-05,4.016603966302602e-05,0.00012166500995261018,0.00012041736918083686,5.628435098271843e-05,4.945669174745552e-05,8.606377070203204e-05,3.120998851339835e-05
[TG(52:4)]_FA18:3,-0.0283500572068084,4.300807839443911,0.0355343424233662,0.8504803651487872,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,8.921007898178611e-05,0.00010117069783043682,4.7265802804030416e-05,0.00012945090772343624,0.0001174265001692237,8.195766227294662e-05,5.454950345409943e-05,0.0001338965045957754,3.283034990141619e-05
[TG(52:4)]_FA20:4,-0.0110459763161371,4.087215934016036,0.0053677674618519,0.9415952034756911,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,7.902097556097616e-05,7.426453973822335e-05,4.144125364809859e-05,0.00012355113635163288,8.035839432335426e-05,7.507732144744304e-05,6.086041928506504e-05,0.00010423151626153637,3.1321650943545445e-05
[TG(52:5)]_FA14:0,0.002865284106544,3.608176533067227,0.0003563007111336836,0.984940081667306,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.71486031174423e-05,5.6726805420328534e-05,2.7997519082207976e-05,8.652038369703482e-05,5.8877637847419426e-05,4.934439543073726e-05,4.388834490030768e-05,7.546722741314923e-05,2.4120154681478912e-05
[TG(52:5)]_FA16:0,0.0656745807705007,3.8655123397802176,0.1885976289246684,0.6640863705947244,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.9376290113267e-05,8.273983232433155e-05,3.548013803606886e-05,9.646442654257592e-05,8.098036727355423e-05,5.325223163749256e-05,4.642514792266796e-05,8.738343464879875e-05,2.9273666091726642e-05
[TG(52:5)]_FA16:1,-0.0380167138128726,3.786754375956293,0.063067716515162,0.8017113863454483,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.295426979291302e-05,6.31559293006727e-05,3.0601640619617785e-05,0.00010041682401105304,6.973578689788124e-05,5.744272278657659e-05,4.7988931286272134e-05,8.7179444158059e-05,2.7091485549704307e-05
[TG(52:5)]_FA18:0,0.0300082715416737,3.626338766085284,0.0391040841611405,0.8432426032538817,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,5.687854485059709e-05,5.717100806779201e-05,2.8086813296365796e-05,9.39171660934828e-05,5.9104590242921896e-05,4.959518748508728e-05,4.409684951158552e-05,7.558962146815814e-05,2.4296912421568644e-05
[TG(52:5)]_FA18:1,0.0201358625306764,3.793480631502547,0.0176938174641563,0.8941790584325554,0.9999331386889712,4,4,SampleType_Glia|SleepCondition_Goingtosleep|Sex_Female,SampleType_Glia|SleepCondition_Wakingup|Sex_Female,TAG,6.172308608051319e-05,7.305715929255323e-05,3.057771256962522e-05,9.549524282112285e-05,6.413435065165794e-05,5.8127261928144946e-05,5.055042583237462e-05,8.223501800265715e-05,2.807341666696225e-05
