lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,N4M-P,N4M-Q,N4M-R,N4M-S,N4F-J,N4F-L,N4F-M,N4F-N,Blank1
FA(14:0),-9.890414641347574,12.75707920180939,1534.432567074256,0.0,0.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.159959342489611e-05,1.3013224785902806e-05,2.315656331002621e-05,1.6584930132607836e-05,0.006059654777506638,0.006198518338173312,0.013275060372604841,0.01894467693097924,0.006300746408330686
FA(14:2),-11.216011838319364,15.524698152192132,1794.8153944735968,0.0,0.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,4.435564974663756e-05,1.3017969320856128e-05,2.3170768396168285e-05,6.371557500881447e-05,0.17845464170020045,0.007659342267195691,0.0021589321172215733,0.0020834755158699253,0.10344257331284291
FA(15:1),-10.018897644932666,13.176415655466068,1559.4328645710382,0.0,0.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1604139476432172e-05,1.301122709449542e-05,2.316366581076351e-05,1.658173000218682e-05,0.03490069439192416,0.004266101701219451,0.0019002776453214997,0.0020028158691707313,0.016324810947497805
FA(16:3),-12.886731224909491,16.056907481092185,2118.130939689597,0.0,0.0,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1607446412405443e-05,1.3020466494651267e-05,2.3178314469823466e-05,1.65945307680252e-05,0.07407319365883258,0.09186172422212768,0.10862848251613232,0.0835880457460945,0.12255984210539508
FA(15:0) | FA(16:7),-9.28965213155829,12.489614042005456,1417.608974553025,3.13313020479044e-310,2.0221222341717477e-307,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.160372630652095e-05,1.3018468660357716e-05,2.3153900094501855e-05,1.658589014731871e-05,0.01662865476633346,0.0025541898248964265,0.003655031398242203,0.004110213580196977,0.010762694628226346
FA(15:0) | FA(16:7)_2,-9.200055735358672,12.49978576434887,1400.198179610365,1.902673216117263e-306,1.0233210780684013e-303,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1593393195865842e-05,1.301072775499383e-05,2.316810484197402e-05,1.6592290652315055e-05,0.016294453846401446,0.0027690766525688584,0.003803131743953801,0.0025406568860053126,0.012273218136278706
FA(16:2),-8.481867241008363,12.25312400919055,1260.7991156091073,3.734427097081667e-276,1.7215708917546486e-273,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1595460070266222e-05,1.3019218050639858e-05,2.3187192786246914e-05,1.6615012017782046e-05,0.011779012694582196,0.0011530790405894136,0.0009698718118923094,0.0010193797036597266,0.015035396679523364
FA(14:1),-8.352578542925274,12.074263626623658,1235.7377415755636,1.043722499720773e-270,4.210115633248669e-268,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1599179703145666e-05,1.3010228272606081e-05,2.3166329364957774e-05,1.6591330454488454e-05,0.010066697936979447,0.0014005205212252547,0.001415945689418618,0.000970776129669366,0.012910053216024642
FA(16:6),-7.999103640010063,11.54478532502973,1167.305318296503,7.777631414032403e-256,2.788712952564729e-253,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1602072996202664e-05,1.3012475633764265e-05,2.3163665895430988e-05,1.6596450797446953e-05,0.0028519025488880382,0.0030081594143639015,0.0032902451528109148,0.002812398626061266,0.007932185064304103
FA(16:1),-7.120510340811992,10.7275787027186,998.366654461129,4.0672103359755456e-219,1.3124887754193084e-216,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.4779662821672373e-05,1.737718621388925e-05,2.3206724218770218e-05,1.6658214388851583e-05,0.0024328270072177423,0.0014904592603707495,0.0012311952591134683,0.0018602791832727271,0.004111807033596037
DG(28:2)_C18:1,-6.790536168562118,10.545799662687424,936.5860848351206,1.0929983519751286e-205,3.2064597107488544e-203,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.857746262564346e-05,2.3267135636232534e-05,4.148081582034026e-05,3.005160540197599e-05,0.002154813989761248,0.0022285497866714513,0.0028453650868756975,0.0021245140050906363,0.0015222316877198882
FA(16:5),-6.669270321055956,9.804695311059602,911.3994672193104,3.2638542071967377e-200,8.777047938853228e-198,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.159008673289762e-05,1.3013224738274086e-05,2.316277807225539e-05,1.6587490273567796e-05,0.0009191809652388902,0.0010222909948105585,0.0012980942328655765,0.0015137847236946032,0.001493725866374513
FA(15:6),-6.658684645747147,9.8622424264806,909.3784691519749,8.97564988390398e-200,2.2280324750275496e-197,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1607446097068744e-05,1.3016221394456972e-05,2.31663292802903e-05,1.659325066702593e-05,0.0009206188366888366,0.0010555247286650159,0.001480024106233133,0.0013166508628892515,0.0017208913542772826
FA(16:4),-6.639153722739176,9.777448875040625,905.646673083642,5.811738998442424e-199,1.339605839140979e-196,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1589260314241e-05,1.3015222524938917e-05,2.3163222068510666e-05,1.6601571018328297e-05,0.0008626433871655122,0.0011036083072171001,0.0016897259183418403,0.0011204825750226052,0.0014710601100081503
FA(28:1),-6.525621567332794,12.699226450681106,888.0896216488563,3.8107718921585075e-195,8.198240597330334e-193,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00021164617247709458,0.00018080524477075857,0.00018649321388319537,0.00023498118124466635,0.008392822264021419,0.010355652665571917,0.015169653964392616,0.01590783316558318,0.0007770775305735611
FA(29:3),-6.030103274576613,13.369107982943126,794.1657502643429,1.0012391232214213e-174,2.0193741566472045e-172,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.000799021695322924,0.00022279625958478128,0.00013742212561340312,0.0007168837102811457,0.012693600570114648,0.0125933526137949,0.020986394179386633,0.032065500707146484,0.0008099042758516269
FA(30:1),-6.025453992221779,12.491336208258664,793.1412167409,1.672214766870469e-174,3.1742570898182375e-172,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,8.25689796829404e-05,5.3135898985029056e-05,0.0010021674838195781,8.308690010757484e-05,0.004438405907038408,0.02071772243841976,0.017713953763170403,0.0029729014644298978,0.00041175299354304773
CAR(22:5)_QUAL,5.791187582107968,13.712428783984247,749.1679033722667,6.085965313229213e-165,1.0910783369883704e-162,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,CAR,0.02557120682288713,0.0115923202070353,0.09403729555341062,0.04134945503982502,0.0002709983163024118,0.0008980338193058724,0.0005372672531367555,0.0001813198481174571,0.00010623973124092005
FA(15:5),-5.562317186076965,8.683728771565004,701.9997147448413,1.0986362444786011e-154,1.8659469268065506e-152,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.159628656775701e-05,1.3006232889791301e-05,2.3164109807018784e-05,1.659581086902447e-05,0.000446930958865565,0.0006478892544801808,0.0006718602806514279,0.00047386554455253275,0.0006526479252572851
FA(30:2),-5.262965156433693,12.229889923689344,650.4586709391635,1.7756580434002746e-143,2.8650242530263425e-141,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0005929941634714204,0.00010998576025273191,0.0005287803010433031,0.00031537319846996966,0.0046087282719068385,0.01580544515775957,0.013484305022915246,0.003003879706089832,0.0007106290481500879
FA(28:0),-5.222523353105005,12.27721466461284,642.9945995489779,7.458651943289327e-142,1.1461461819521263e-139,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0005644838869580686,0.00017735023021829758,0.0003167951565491683,0.0004974976459751414,0.0034464949578799876,0.01011982027711079,0.015091869085984626,0.009517018278055452,0.000497232747605783
FA(15:2),-5.235067943188611,8.346875471412474,641.2260356464614,1.808403560871529e-141,2.6525992231511018e-139,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1601246262209347e-05,1.3014723185437327e-05,2.3167661099721174e-05,1.659933096365673e-05,0.00035052349412534366,0.00045005413931744454,0.0005655614526582887,0.0004217131021763075,0.0005007075350256577
DG(30:2)_C18:1,-5.016561193805026,9.06877071312189,603.3665077656634,3.101417196882512e-133,4.351423171452116e-131,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,DAG,3.859564896031042e-05,2.357078501592815e-05,4.148569867847109e-05,5.786116480990472e-05,0.0006917940722983164,0.0007286891826774652,0.000904820336924145,0.0010214984743317842,0.0004789073668412813
FA(15:3),-4.912351985584996,8.122224613395057,582.0239817319954,1.360895629723149e-128,1.829837582131917e-126,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,2.1596700053004936e-05,1.3015721959697945e-05,2.314768533227268e-05,1.659293058073754e-05,0.00028710211698884875,0.00032336707794993445,0.00048752320672197153,0.00033597884463275855,0.0004960732846693369
FA(36:5),-4.564416994898148,10.858791118931052,522.9549275184345,9.630786373622177e-116,1.2431419051071503e-113,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00012549041623298958,0.00023290084344297426,0.0002145522270398156,0.00024227470861301303,0.0016233485271445881,0.0022461674400365743,0.003660077469231027,0.005619680970180287,0.0003993688311294888
CE(20:0),4.066098936335028,9.713219950561518,434.9676423694448,1.3480169859819541e-96,1.673096466832217e-94,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,CE,0.0029410297634781977,0.0018503558185265967,0.002153998099474816,0.002344475494622193,6.18402563723768e-05,8.398155675490926e-05,0.0001003421354676375,0.00011297211283782105,6.45920491669322e-05
FA(34:5),-4.043317624430624,9.775556233110276,430.8129529991785,1.0813076559423902e-95,1.2923628910096641e-93,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.000123688763253419,8.00792898177724e-05,0.00010305482974863463,8.728329476747838e-05,0.0008446841317900989,0.0010832975352879858,0.0012684632012190068,0.0010091218566569125,0.0016800748390986332
FA(29:0),-4.0415799618682255,9.445804541075676,430.529639417846,1.2462702648098329e-95,1.4363264801933322e-93,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00011714924147284512,5.833065170234315e-05,9.362281240249806e-05,0.00013547287957340137,0.0006705584408424657,0.0011388161049126508,0.0017528841852740254,0.0008721865106479171,0.0006077544137364267
FA(22:2),-4.026698911707688,11.679129243609925,428.5376334091907,3.381997255251729e-95,3.763346600930114e-93,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00020135413576734528,0.0005672972404154727,0.0005657945761734855,0.0006887739790303721,0.0007430498888326215,0.013519327440540747,0.00921421714790833,0.0010071845578751941,0.0008428439539508923
FA(29:2),-3.909656679246897,9.73289359063447,408.0862712533303,9.565296050490818e-91,1.028907011831129e-88,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00016446011537952511,8.248925866514974e-05,0.0001467267438898756,0.00016967543360826387,0.0009404999639013509,0.0010656930734303245,0.00161848328479281,0.0017663503169098032,0.0005891369460363846
"LPC(18:2),LPC(P-19:1)",-3.8037702177885087,7.971152156489729,389.22566192153033,1.220259005042141e-86,1.2702502610551578e-84,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,5.264970539921344e-05,6.236599215556875e-05,5.336450183202669e-05,2.231677133226195e-05,0.0003747611958223131,0.0005623242597336688,0.0005429897117773677,0.0003237784034039398,1.5729302660286266e-05
FA(27:1),-3.716671857205202,9.1617445434501,375.20196929407575,1.379066449273489e-83,1.390702322439234e-81,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0001306349868376573,6.70515811857142e-05,6.438169122051075e-05,9.304841889830635e-05,0.0005675051633410274,0.0008570427935498591,0.0009552348759526724,0.000682275953826521,0.0008397378648902501
FA(34:1),-3.6930298057637456,8.377942759543066,370.6913620232144,1.3233159250940462e-82,1.2940425728116626e-80,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,6.172865223003767e-05,2.832554518865427e-05,6.329368898039036e-05,5.7581789725211905e-05,0.0002767166767687389,0.0004185176208778774,0.0005061987923743072,0.000515685686077845,0.0005243191709110463
CAR(22:4)_QUAL,3.6574243222958103,9.042317076931518,365.4925095267238,1.793207573324474e-81,1.7019649526817876e-79,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,CAR,0.0009928753439724192,0.00044574334041753516,0.0033824740873701366,0.0014881487317634878,5.127827034250557e-05,9.640239101225406e-05,7.820607680532287e-05,7.006897093921182e-05,3.798432627817881e-05
FA(22:3),-3.641136123786116,13.210195267057454,363.3354733883461,5.288145437165709e-81,4.875670093066784e-79,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0011222893939350394,0.0007159201478517335,0.006745691899836755,0.0008554185268049464,0.0012141331349559237,0.04160381335898328,0.026846600608881832,0.001892993442580543,0.001181351264574451
FA(28:3),-3.525336332908913,9.85819370305242,343.8877421475074,9.0824593987693e-77,8.141415688841259e-75,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00016126268835292958,9.50018116312777e-05,0.00032636167961441265,0.00015125744126651315,0.0008444733372615877,0.001673247658230346,0.001653968145670626,0.0010711958264354806,0.0011339292111848507
FA(36:4),-3.416025356005083,8.32195347317315,325.4817097137609,9.266106902662252e-73,8.081547831051646e-71,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,7.105228149872153e-05,4.6366214810062705e-05,5.531855568308443e-05,8.055907913422417e-05,0.0003280952136119086,0.0004190810855207842,0.0005294192685993029,0.0004964507769539368,0.0003870107870535826
FA(31:0),-3.353095710824251,9.3876391059579,315.92730162352893,1.1169677644010723e-70,9.485407830848054e-69,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00016608900444707646,7.252251541880923e-05,0.00023857883200035317,0.00014831519534654828,0.0005858629709544585,0.0011493957175482833,0.0014435214431102056,0.0008430717813868608,0.0006342198227478699
"LPC(16:0),PC(O-16:0),LPC(O-17:0)",-3.33170338151305,9.435834850444216,312.5920691475558,5.950690077605713e-70,4.923814584726573e-68,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,0.00015752959753380293,0.0001937270733291604,0.0003317200109135248,6.80054128910415e-05,0.0009718303291981243,0.0015387899027528814,0.0013927720749405232,0.0009416707501219503,4.0099741735420626e-05
FA(38:4),-3.3310645926329774,8.648873944157751,311.98779556567183,8.057516418936849e-70,6.500401370977304e-68,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,4.188690103213197e-05,6.7309533951964e-05,0.0001091740154338033,7.61770709891596e-05,0.0003519018105880619,0.0005325167602047959,0.0006159886737558764,0.00046323171805612117,0.0006961395326027991
"LPC(18:0),PC(O-18:0),LPC(O-19:0)",-3.306434608454588,8.937691116837703,308.43297955200023,4.79283298726265e-69,3.772310256072334e-67,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,0.00013408536718958352,0.00014904940533558126,0.00020130132466467693,4.816174120530167e-05,0.0006387200883298332,0.0011381170407011082,0.0009623980605614374,0.0006929756875112315,2.450496506689308e-05
FA(30:4),-3.2627449189787767,8.895494840025968,301.1987044855056,1.805575877485225e-67,1.3872841325344814e-65,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,8.517040355478976e-05,6.6656538912528e-05,9.154579893632417e-05,7.704112097417051e-05,0.0004882731492731248,0.0004758242450088883,0.0005409705197475497,0.0004707469768934708,0.0010660621530090193
FA(24:10),-3.2376716158776184,12.38168642523098,297.9656157585023,9.141135039962905e-67,6.86010297068844e-65,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0014310896663523968,0.001968282954712115,0.0008789302195737445,0.0006079195411280739,0.007955049477407545,0.007900976809374516,0.010013455584862031,0.006548243617283244,0.0038895663619059936
FA(30:3),-3.225333697245744,8.525797938379696,295.27969352072336,3.5171749620684616e-66,2.5795280914988467e-64,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,8.235570706659536e-05,6.932345832262666e-05,6.708016880215307e-05,8.447033599651091e-05,0.0003596966978738576,0.00045464114867294016,0.0005786504621051136,0.0004983518672200078,0.0005498584793225462
FA(22:0),-3.174312131033699,13.827948102895736,288.05553485841665,1.3189930401617745e-64,9.458645645782324e-63,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.002257718142649641,0.004498208654852722,0.0029527619565118423,0.002379044789841447,0.01172820465338696,0.031988564232311986,0.01705455593502561,0.015943904875688492,0.01974587949887605
FA(32:0),-3.1681013291217948,8.318051402231559,286.3552148925186,3.0955587931984864e-64,2.1716017881851123e-62,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,7.829113627924592e-05,6.759320679861548e-05,0.00011562922661211941,6.595217813207185e-05,0.00029635141335382386,0.00047295466007789717,0.0006965093686654426,0.00046047733543028185,0.000269551693174042
FA(32:1),-3.0596122464867506,8.092145562035482,269.433559540782,1.507866708634282e-60,1.0352948656942188e-58,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,4.4153124356868955e-05,7.029358905199979e-05,6.396531129524349e-05,6.985383844852576e-05,0.00024052858903593892,0.00043655337360605566,0.0004521515366508938,0.00030567979059004536,0.000379205201593406
"LPC(18:1),PC(O-18:1),PC(P-18:0)",-2.9991259152582352,7.98179902863252,260.4147110461947,1.3935395821935336e-58,9.368650482788613e-57,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,PC,9.43960798631758e-05,9.908110120020843e-05,0.00010219099862697854,3.08190083108893e-05,0.00036331438154913647,0.0005262404752729861,0.0004597608862090893,0.0003666095311563888,1.3730887697631388e-05
FA(28:2),-2.9488966530815857,8.968865476209766,253.09603421255983,5.488991606638815e-57,3.6148930438007054e-55,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00015213001153828885,0.0001262529747667798,0.00019114396907687187,6.521229654010276e-05,0.00047246802734016266,0.0007724909485865876,0.000817305400138538,0.0005970580628518736,0.0006490210749892897
FA(38:5),-2.922537482305309,9.174729181454508,249.2763672179864,3.7342126678989095e-56,2.4100608558619565e-54,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00021166021946573437,0.00013049058644029775,0.0002868198309165384,0.000149218289693847,0.0005169346063551731,0.0011963430225052137,0.0013205243231077077,0.0007532173415962115,0.00021541112022038303
FA(26:4),-2.893805271252564,9.203808856918709,244.93011581529836,3.3095176389232996e-55,2.094081062903037e-53,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00019114435305911672,0.00019799988810413917,0.00010586383902961685,8.892850813675897e-05,0.0006343920258568373,0.0007982837785734053,0.0009893603841168728,0.000584261087819859,0.0008543911116500965
FA(27:4),-2.824618197239919,9.046113409998432,234.666392311781,5.72431604463632e-53,3.5523784377002703e-51,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00016842053455423,0.00017029712315220287,9.797704278360314e-05,7.879897883660934e-05,0.0006811601863077576,0.0005815089876761182,0.0005883958316971301,0.0005851727773748079,0.0008979823653713254
FA(25:1),-2.8154266627240814,9.559597990194296,233.46452647488465,1.0466732420401182e-52,6.372857645402757e-51,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0002204018998998901,0.0002872353555578034,0.00018114553316015878,0.00010541487091969315,0.0007692269524730886,0.001060199180252445,0.0011161828256973363,0.0009091772244080063,0.0010374337566542119
FA(27:2),-2.8132537878544923,8.747972859189625,232.9687479833337,1.3425355505270464e-52,7.88254601205604e-51,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,7.394344224895567e-05,0.00016099686458955026,0.00013022648421544305,0.0001026902386904052,0.00043179701927570596,0.0005357015745311392,0.000854810354973537,0.0005058591787192698,0.0005165294937026837
FA(32:5),-2.813644558620695,8.665723663061884,232.96735190962067,1.343477008562387e-52,7.88254601205604e-51,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00013567911813098157,8.233668396584642e-05,0.0001263929474793518,0.00010404583561765169,0.0004371369892927084,0.000530170225536233,0.00059275139605221,0.00045588533669938463,0.0006038323961186024
FA(27:0) | FA(28:7)_2,-2.797007270619773,9.363457144446675,230.7532996910009,4.08377332492808e-52,2.353274378489806e-50,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00021147918845028444,0.00017981688238650237,0.00020520143865618043,0.00017752515588812223,0.0006860490749112929,0.0009148102306810575,0.001097182609899958,0.0008544982633526627,0.0007579918942214954
FA(32:6),-2.7913250795716187,8.969545066508102,229.85349071559705,6.416435897207211e-52,3.632603270225907e-50,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00014433565600061008,0.00011645329101847245,0.0001930119083979381,0.0001721066122665258,0.00048073947132914796,0.0007320063952957211,0.0010323849173393504,0.0006168199263675728,0.0004843920866688709
FA(29:1),-2.708162577039766,8.208987232911424,217.58884718662333,3.0362002065842124e-49,1.689278977008147e-47,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00010715686386841554,5.2738608445738985e-05,0.00011535844816363541,9.192419735786465e-05,0.00028738101866020545,0.0003657684802039865,0.0005010677372151483,0.0003651570571354599,0.00039886106950937864
FA(25:4),-2.608091610873121,9.342799337390591,203.7664696845618,3.1473222604356576e-46,1.7214252431230286e-44,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00013403659532353586,0.0002857463273549911,0.00015565493445331762,0.00018432265956201183,0.001069641045098581,0.0007083750180474001,0.000798168214799481,0.0006357293072131908,0.0008523328167937643
FA(30:5),-2.597539958092637,9.521608487597025,202.2900329817973,6.6085975019485646e-46,3.554324023131336e-44,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00022054325998179208,0.00019512221022634024,0.000212538245463075,0.0001872668211776596,0.001067397864820464,0.0007017821503652444,0.0008008857272583887,0.0006029324337512044,0.0013637545565995536
FA(26:1),-2.581286547199166,9.61656025804334,200.059951722674,2.0265116257204952e-45,1.0720578715082028e-43,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.0002378497112853231,0.0002459982188897033,0.0002602048315053993,0.00019934749620547,0.0007280150857177559,0.0010235076484308527,0.0011729778799056845,0.0008503432973954053,0.0012240336345757826
FA(26:3),-2.578896731186844,8.790244316943125,199.57425266885048,2.5866637537377752e-45,1.346316763437387e-43,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00013439039789792,0.00013478537853559488,0.00012778013893291267,0.00014276000710817605,0.00045506295481291135,0.0005398454906013712,0.0007080785264805862,0.0004731056386153116,0.0006508695601554607
FA(28:5),-2.574249794234824,9.463089695277125,199.05323633215065,3.360774038905124e-45,1.7214631465947357e-43,4,4,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_male,SampleType_Neuron|SleepCondition_Goingtosleep|Sex_Female,FA,0.00037895611624306753,0.00013184127402495393,0.00019271981846787076,0.00017732130255072455,0.0007078128359222785,0.0008116696212617959,0.0010119023494104076,0.0007541243351061987,0.0011748323703663398
